# Version 1.00
#
freq[Hz]	Trc1_S21[dB]	Ch1_SG_S11_S11[dB]	Ch1_SG_S12_S12[dB]	Ch1_SG_S21_S21[dB]	Ch1_SG_S22_S22[dB]	RX_S22[dB]	TX_S11[dB]	ISO_S21[dB]	
7.680000000000000E+008	-2.847099966914527E+001	-2.137387147911241E+000	-2.843946301762878E+001	-2.847099966914527E+001	-4.967430759148879E-001	-4.967430759148879E-001	-2.137387147911241E+000	-2.847099966914527E+001	
7.800000000000000E+008	-2.683177034541935E+001	-2.691324423545153E+000	-2.690423881848210E+001	-2.683177034541935E+001	-6.047022380967910E-001	-6.047022380967910E-001	-2.691324423545153E+000	-2.683177034541935E+001	
7.920000000000000E+008	-2.604262728900725E+001	-3.279785358616315E+000	-2.604861843135676E+001	-2.604262728900725E+001	-6.301188432929126E-001	-6.301188432929126E-001	-3.279785358616315E+000	-2.604262728900725E+001	
8.040000000000000E+008	-2.507061143174757E+001	-4.005444890799295E+000	-2.506941910933429E+001	-2.507061143174757E+001	-6.937651421139524E-001	-6.937651421139524E-001	-4.005444890799295E+000	-2.507061143174757E+001	
8.160000000000000E+008	-2.433089198924256E+001	-4.873471943585486E+000	-2.435354494970512E+001	-2.433089198924256E+001	-7.471822834125993E-001	-7.471822834125993E-001	-4.873471943585486E+000	-2.433089198924256E+001	
8.280000000000000E+008	-2.322638168803730E+001	-5.922675223355666E+000	-2.324089672286064E+001	-2.322638168803730E+001	-8.339928255545250E-001	-8.339928255545250E-001	-5.922675223355666E+000	-2.322638168803730E+001	
8.400000000000000E+008	-2.137667857371078E+001	-7.544180498925783E+000	-2.140527811102211E+001	-2.137667857371078E+001	-9.677889818900043E-001	-9.677889818900043E-001	-7.544180498925783E+000	-2.137667857371078E+001	
8.520000000000000E+008	-2.036968281760167E+001	-8.416686443110921E+000	-2.039947671467759E+001	-2.036968281760167E+001	-1.108246192798902E+000	-1.108246192798902E+000	-8.416686443110921E+000	-2.036968281760167E+001	
8.640000000000000E+008	-1.952172306251802E+001	-8.706544750749956E+000	-1.952539126170569E+001	-1.952172306251802E+001	-1.307229420558817E+000	-1.307229420558817E+000	-8.706544750749956E+000	-1.952172306251802E+001	
8.760000000000000E+008	-1.842598002467762E+001	-8.577498473931815E+000	-1.845127878646318E+001	-1.842598002467762E+001	-1.572243264909657E+000	-1.572243264909657E+000	-8.577498473931815E+000	-1.842598002467762E+001	
8.880000000000000E+008	-1.790583112234933E+001	-9.119828565557761E+000	-1.792923625750258E+001	-1.790583112234933E+001	-1.911285063560194E+000	-1.911285063560194E+000	-9.119828565557761E+000	-1.790583112234933E+001	
9.000000000000000E+008	-1.695365969816593E+001	-9.380586320448387E+000	-1.698487414649758E+001	-1.695365969816593E+001	-2.418948672706892E+000	-2.418948672706892E+000	-9.380586320448387E+000	-1.695365969816593E+001	
9.120000000000000E+008	-1.569634787687930E+001	-8.922538767491661E+000	-1.570497776371168E+001	-1.569634787687930E+001	-3.194556653907039E+000	-3.194556653907039E+000	-8.922538767491661E+000	-1.569634787687930E+001	
9.240000000000000E+008	-1.483092654948171E+001	-8.501066915804048E+000	-1.484968393583746E+001	-1.483092654948171E+001	-4.346904022826434E+000	-4.346904022826434E+000	-8.501066915804048E+000	-1.483092654948171E+001	
9.360000000000000E+008	-1.419653157046229E+001	-7.970691865169735E+000	-1.420950806730000E+001	-1.419653157046229E+001	-6.069746957081693E+000	-6.069746957081693E+000	-7.970691865169735E+000	-1.419653157046229E+001	
9.480000000000000E+008	-1.344594748770690E+001	-7.289402534723663E+000	-1.347786949320574E+001	-1.344594748770690E+001	-8.841758568195258E+000	-8.841758568195258E+000	-7.289402534723663E+000	-1.344594748770690E+001	
9.600000000000000E+008	-1.346078706985822E+001	-6.530169703107157E+000	-1.348338789141727E+001	-1.346078706985822E+001	-1.334848561839743E+001	-1.334848561839743E+001	-6.530169703107157E+000	-1.346078706985822E+001	
9.720000000000000E+008	-1.351816024528615E+001	-5.840923187616161E+000	-1.353643660316757E+001	-1.351816024528615E+001	-1.701894752923026E+001	-1.701894752923026E+001	-5.840923187616161E+000	-1.351816024528615E+001	
9.840000000000000E+008	-1.431327817938481E+001	-5.062298582616720E+000	-1.433745818523458E+001	-1.431327817938481E+001	-1.288252847790696E+001	-1.288252847790696E+001	-5.062298582616720E+000	-1.431327817938481E+001	
9.960000000000000E+008	-1.536554744680180E+001	-4.494463465574450E+000	-1.537660752763915E+001	-1.536554744680180E+001	-8.978903570454721E+000	-8.978903570454721E+000	-4.494463465574450E+000	-1.536554744680180E+001	
1.008000000000000E+009	-1.654503667958437E+001	-3.991441009384525E+000	-1.656510543326365E+001	-1.654503667958437E+001	-6.561838242045829E+000	-6.561838242045829E+000	-3.991441009384525E+000	-1.654503667958437E+001	
1.020000000000000E+009	-1.742065323654424E+001	-3.672511527496870E+000	-1.744422949663802E+001	-1.742065323654424E+001	-4.996020597097459E+000	-4.996020597097459E+000	-3.672511527496870E+000	-1.742065323654424E+001	
1.032000000000000E+009	-1.906991492595122E+001	-3.336002110450505E+000	-1.909240517875101E+001	-1.906991492595122E+001	-3.916606058842929E+000	-3.916606058842929E+000	-3.336002110450505E+000	-1.906991492595122E+001	
1.044000000000000E+009	-2.073814269198993E+001	-2.955782322443998E+000	-2.077540112990124E+001	-2.073814269198993E+001	-3.219598469522092E+000	-3.219598469522092E+000	-2.955782322443998E+000	-2.073814269198993E+001	
1.056000000000000E+009	-2.155337258756843E+001	-2.738496135804927E+000	-2.156904704695279E+001	-2.155337258756843E+001	-2.676799693368526E+000	-2.676799693368526E+000	-2.738496135804927E+000	-2.155337258756843E+001	
1.068000000000000E+009	-2.219331487129303E+001	-2.585195897674886E+000	-2.221229665263821E+001	-2.219331487129303E+001	-2.358988984662071E+000	-2.358988984662071E+000	-2.585195897674886E+000	-2.219331487129303E+001	
1.080000000000000E+009	-2.266023303752462E+001	-2.480700300371526E+000	-2.268283338019573E+001	-2.266023303752462E+001	-2.073728386166549E+000	-2.073728386166549E+000	-2.480700300371526E+000	-2.266023303752462E+001	
1.092000000000000E+009	-2.305230055434499E+001	-2.369876077849586E+000	-2.309564631326553E+001	-2.305230055434499E+001	-1.905712350675596E+000	-1.905712350675596E+000	-2.369876077849586E+000	-2.305230055434499E+001	
1.104000000000000E+009	-2.369358580768479E+001	-2.261447861047164E+000	-2.374854455143309E+001	-2.369358580768479E+001	-1.743128519021352E+000	-1.743128519021352E+000	-2.261447861047164E+000	-2.369358580768479E+001	
1.116000000000000E+009	-2.401758996607114E+001	-2.167757146414618E+000	-2.403741087172026E+001	-2.401758996607114E+001	-1.614425405166448E+000	-1.614425405166448E+000	-2.167757146414618E+000	-2.401758996607114E+001	
1.128000000000000E+009	-2.454620079472002E+001	-2.068575797755394E+000	-2.450653976941845E+001	-2.454620079472002E+001	-1.530322906136761E+000	-1.530322906136761E+000	-2.068575797755394E+000	-2.454620079472002E+001	
1.140000000000000E+009	-2.467886157805121E+001	-2.043180100812811E+000	-2.464596296292379E+001	-2.467886157805121E+001	-1.472782915204113E+000	-1.472782915204113E+000	-2.043180100812811E+000	-2.467886157805121E+001	
1.152000000000000E+009	-2.530467741906082E+001	-1.979718285116483E+000	-2.535177547753598E+001	-2.530467741906082E+001	-1.432983278689012E+000	-1.432983278689012E+000	-1.979718285116483E+000	-2.530467741906082E+001	
1.164000000000000E+009	-2.590431100015781E+001	-1.851963209905882E+000	-2.596537943373302E+001	-2.590431100015781E+001	-1.396248015793777E+000	-1.396248015793777E+000	-1.851963209905882E+000	-2.590431100015781E+001	
1.176000000000000E+009	-2.608518285499712E+001	-1.824242726848774E+000	-2.608488672900585E+001	-2.608518285499712E+001	-1.317230088504107E+000	-1.317230088504107E+000	-1.824242726848774E+000	-2.608518285499712E+001	
1.188000000000000E+009	-2.642497481784940E+001	-1.809732156859926E+000	-2.641550779604001E+001	-2.642497481784940E+001	-1.290247832022542E+000	-1.290247832022542E+000	-1.809732156859926E+000	-2.642497481784940E+001	
1.200000000000000E+009	-2.716934778695108E+001	-1.732688199690986E+000	-2.719081840686192E+001	-2.716934778695108E+001	-1.291048808774528E+000	-1.291048808774528E+000	-1.732688199690986E+000	-2.716934778695108E+001	
1.212000000000000E+009	-2.754431569187169E+001	-1.677282816557892E+000	-2.758106890622113E+001	-2.754431569187169E+001	-1.295553719081021E+000	-1.295553719081021E+000	-1.677282816557892E+000	-2.754431569187169E+001	
1.224000000000000E+009	-2.747394349037331E+001	-1.658666845495063E+000	-2.747155850476822E+001	-2.747394349037331E+001	-1.314465838385034E+000	-1.314465838385034E+000	-1.658666845495063E+000	-2.747394349037331E+001	
1.236000000000000E+009	-2.723208667753400E+001	-1.653171858974782E+000	-2.723170592298943E+001	-2.723208667753400E+001	-1.344827315680982E+000	-1.344827315680982E+000	-1.653171858974782E+000	-2.723208667753400E+001	
1.248000000000000E+009	-2.769718664964228E+001	-1.632915240933243E+000	-2.769665503992026E+001	-2.769718664964228E+001	-1.339430284636380E+000	-1.339430284636380E+000	-1.632915240933243E+000	-2.769718664964228E+001	
1.260000000000000E+009	-2.767106251572086E+001	-1.622730765725847E+000	-2.770856723718300E+001	-2.767106251572086E+001	-1.368681550260327E+000	-1.368681550260327E+000	-1.622730765725847E+000	-2.767106251572086E+001	
1.272000000000000E+009	-2.797167416582941E+001	-1.620392919336779E+000	-2.801939982156709E+001	-2.797167416582941E+001	-1.351222447423684E+000	-1.351222447423684E+000	-1.620392919336779E+000	-2.797167416582941E+001	
1.284000000000000E+009	-2.773161673530344E+001	-1.650592688948322E+000	-2.777556526240101E+001	-2.773161673530344E+001	-1.363917781837764E+000	-1.363917781837764E+000	-1.650592688948322E+000	-2.773161673530344E+001	
1.296000000000000E+009	-2.754938092641056E+001	-1.669000370703514E+000	-2.756588912697869E+001	-2.754938092641056E+001	-1.386280872839143E+000	-1.386280872839143E+000	-1.669000370703514E+000	-2.754938092641056E+001	
1.308000000000000E+009	-2.742540339581809E+001	-1.668013159659382E+000	-2.741818582459481E+001	-2.742540339581809E+001	-1.412273572524968E+000	-1.412273572524968E+000	-1.668013159659382E+000	-2.742540339581809E+001	
1.320000000000000E+009	-2.723551455722151E+001	-1.671581500982136E+000	-2.726094611219719E+001	-2.723551455722151E+001	-1.455706404508010E+000	-1.455706404508010E+000	-1.671581500982136E+000	-2.723551455722151E+001	
1.332000000000000E+009	-2.735656160408704E+001	-1.692844725463201E+000	-2.737551709889400E+001	-2.735656160408704E+001	-1.497726777400953E+000	-1.497726777400953E+000	-1.692844725463201E+000	-2.735656160408704E+001	
1.344000000000000E+009	-2.733877807805905E+001	-1.696454627843565E+000	-2.737625011618620E+001	-2.733877807805905E+001	-1.520597322998011E+000	-1.520597322998011E+000	-1.696454627843565E+000	-2.733877807805905E+001	
1.356000000000000E+009	-2.706020714380109E+001	-1.737355811453220E+000	-2.708508799218628E+001	-2.706020714380109E+001	-1.556096377262125E+000	-1.556096377262125E+000	-1.737355811453220E+000	-2.706020714380109E+001	
1.368000000000000E+009	-2.688313535191646E+001	-1.750531616199677E+000	-2.690327109054849E+001	-2.688313535191646E+001	-1.589911138166630E+000	-1.589911138166630E+000	-1.750531616199677E+000	-2.688313535191646E+001	
1.380000000000000E+009	-2.633191917839334E+001	-1.798146673206650E+000	-2.636145521776538E+001	-2.633191917839334E+001	-1.622056555892141E+000	-1.622056555892141E+000	-1.798146673206650E+000	-2.633191917839334E+001	
1.392000000000000E+009	-2.634601799014156E+001	-1.820600205895389E+000	-2.636761575476921E+001	-2.634601799014156E+001	-1.655689744008820E+000	-1.655689744008820E+000	-1.820600205895389E+000	-2.634601799014156E+001	
1.404000000000000E+009	-2.611019600602254E+001	-1.822458932003654E+000	-2.612449241668022E+001	-2.611019600602254E+001	-1.730705637569935E+000	-1.730705637569935E+000	-1.822458932003654E+000	-2.611019600602254E+001	
1.416000000000000E+009	-2.581670419214768E+001	-1.845016617970260E+000	-2.584732334217441E+001	-2.581670419214768E+001	-1.786164622275132E+000	-1.786164622275132E+000	-1.845016617970260E+000	-2.581670419214768E+001	
1.428000000000000E+009	-2.549984758486309E+001	-1.882620677070570E+000	-2.551895421179689E+001	-2.549984758486309E+001	-1.843511980243676E+000	-1.843511980243676E+000	-1.882620677070570E+000	-2.549984758486309E+001	
1.440000000000000E+009	-2.521391064251741E+001	-1.916184667039315E+000	-2.524948971228064E+001	-2.521391064251741E+001	-1.890166209487735E+000	-1.890166209487735E+000	-1.916184667039315E+000	-2.521391064251741E+001	
1.452000000000000E+009	-2.483957582291475E+001	-1.976390027054116E+000	-2.484323737695319E+001	-2.483957582291475E+001	-1.962739626918327E+000	-1.962739626918327E+000	-1.976390027054116E+000	-2.483957582291475E+001	
1.464000000000000E+009	-2.475541915541957E+001	-2.013029640787302E+000	-2.477118634695138E+001	-2.475541915541957E+001	-2.032120853966564E+000	-2.032120853966564E+000	-2.013029640787302E+000	-2.475541915541957E+001	
1.476000000000000E+009	-2.462278288209684E+001	-2.051919855392699E+000	-2.464177057566267E+001	-2.462278288209684E+001	-2.094316369104610E+000	-2.094316369104610E+000	-2.051919855392699E+000	-2.462278288209684E+001	
1.488000000000000E+009	-2.443323283527454E+001	-2.093782449825611E+000	-2.445687465646820E+001	-2.443323283527454E+001	-2.153710000001817E+000	-2.153710000001817E+000	-2.093782449825611E+000	-2.443323283527454E+001	
1.500000000000000E+009	-2.430692525363685E+001	-2.143691987324847E+000	-2.434069407116484E+001	-2.430692525363685E+001	-2.225351465163849E+000	-2.225351465163849E+000	-2.143691987324847E+000	-2.430692525363685E+001	
1.512000000000000E+009	-2.401903026934271E+001	-2.207813140506127E+000	-2.403549174597443E+001	-2.401903026934271E+001	-2.303593622174922E+000	-2.303593622174922E+000	-2.207813140506127E+000	-2.401903026934271E+001	
1.524000000000000E+009	-2.342359354535399E+001	-2.302573912314454E+000	-2.345053008562829E+001	-2.342359354535399E+001	-2.398587934644096E+000	-2.398587934644096E+000	-2.302573912314454E+000	-2.342359354535399E+001	
1.536000000000000E+009	-2.287932926043752E+001	-2.435658857863771E+000	-2.290722003309727E+001	-2.287932926043752E+001	-2.500513318804712E+000	-2.500513318804712E+000	-2.435658857863771E+000	-2.287932926043752E+001	
1.548000000000000E+009	-2.234135699395945E+001	-2.560384048236089E+000	-2.234575721403257E+001	-2.234135699395945E+001	-2.599971633458984E+000	-2.599971633458984E+000	-2.560384048236089E+000	-2.234135699395945E+001	
1.560000000000000E+009	-2.202859083524686E+001	-2.650632626174892E+000	-2.204753641918557E+001	-2.202859083524686E+001	-2.653336029180108E+000	-2.653336029180108E+000	-2.650632626174892E+000	-2.202859083524686E+001	
1.572000000000000E+009	-2.177223846058249E+001	-2.717812261228718E+000	-2.177680563335731E+001	-2.177223846058249E+001	-2.753939835224609E+000	-2.753939835224609E+000	-2.717812261228718E+000	-2.177223846058249E+001	
1.584000000000000E+009	-2.117823053151951E+001	-2.773778859467243E+000	-2.118571692668068E+001	-2.117823053151951E+001	-2.847135526370322E+000	-2.847135526370322E+000	-2.773778859467243E+000	-2.117823053151951E+001	
1.596000000000000E+009	-2.077224080999721E+001	-2.901526245403957E+000	-2.077627095620615E+001	-2.077224080999721E+001	-2.933193667367437E+000	-2.933193667367437E+000	-2.901526245403957E+000	-2.077224080999721E+001	
1.608000000000000E+009	-2.005344199827438E+001	-3.125099869758633E+000	-2.006160970641619E+001	-2.005344199827438E+001	-3.049824802394404E+000	-3.049824802394404E+000	-3.125099869758633E+000	-2.005344199827438E+001	
1.620000000000000E+009	-1.952844339378991E+001	-3.334812300630523E+000	-1.957151199164443E+001	-1.952844339378991E+001	-3.183028136501339E+000	-3.183028136501339E+000	-3.334812300630523E+000	-1.952844339378991E+001	
1.632000000000000E+009	-1.918254131247453E+001	-3.519026717244548E+000	-1.920762911401077E+001	-1.918254131247453E+001	-3.344263790681314E+000	-3.344263790681314E+000	-3.519026717244548E+000	-1.918254131247453E+001	
1.644000000000000E+009	-1.888818578532420E+001	-3.625802981240740E+000	-1.889932598436959E+001	-1.888818578532420E+001	-3.418797295867983E+000	-3.418797295867983E+000	-3.625802981240740E+000	-1.888818578532420E+001	
1.656000000000000E+009	-1.866868085091031E+001	-3.706774899551887E+000	-1.862806860514477E+001	-1.866868085091031E+001	-3.482971827678949E+000	-3.482971827678949E+000	-3.706774899551887E+000	-1.866868085091031E+001	
1.668000000000000E+009	-1.835995581652188E+001	-3.857300654887977E+000	-1.831195476825328E+001	-1.835995581652188E+001	-3.576283194674649E+000	-3.576283194674649E+000	-3.857300654887977E+000	-1.835995581652188E+001	
1.680000000000000E+009	-1.791444903562557E+001	-4.057912211009911E+000	-1.787334757317068E+001	-1.791444903562557E+001	-3.697082969484721E+000	-3.697082969484721E+000	-4.057912211009911E+000	-1.791444903562557E+001	
1.692000000000000E+009	-1.776542003141491E+001	-4.274947308411956E+000	-1.775880397138968E+001	-1.776542003141491E+001	-3.786650490820447E+000	-3.786650490820447E+000	-4.274947308411956E+000	-1.776542003141491E+001	
1.704000000000000E+009	-1.732760594498268E+001	-4.574805106129550E+000	-1.735432887232151E+001	-1.732760594498268E+001	-3.930294871469591E+000	-3.930294871469591E+000	-4.574805106129550E+000	-1.732760594498268E+001	
1.716000000000000E+009	-1.708402785493819E+001	-4.851477442434295E+000	-1.712631257837526E+001	-1.708402785493819E+001	-4.047272791056384E+000	-4.047272791056384E+000	-4.851477442434295E+000	-1.708402785493819E+001	
1.728000000000000E+009	-1.699427094961030E+001	-5.004434406948706E+000	-1.701688230286134E+001	-1.699427094961030E+001	-4.202363959946336E+000	-4.202363959946336E+000	-5.004434406948706E+000	-1.699427094961030E+001	
1.740000000000000E+009	-1.669449474037920E+001	-5.299650992916140E+000	-1.669123012793715E+001	-1.669449474037920E+001	-4.364349180508822E+000	-4.364349180508822E+000	-5.299650992916140E+000	-1.669449474037920E+001	
1.752000000000000E+009	-1.637079391390966E+001	-5.627861116038665E+000	-1.637594901819267E+001	-1.637079391390966E+001	-4.526894508794817E+000	-4.526894508794817E+000	-5.627861116038665E+000	-1.637079391390966E+001	
1.764000000000000E+009	-1.614885367736076E+001	-5.966232396145544E+000	-1.614590651871916E+001	-1.614885367736076E+001	-4.685043972578258E+000	-4.685043972578258E+000	-5.966232396145544E+000	-1.614885367736076E+001	
1.776000000000000E+009	-1.585651676559114E+001	-6.452638041956482E+000	-1.588444521589700E+001	-1.585651676559114E+001	-4.852421272629075E+000	-4.852421272629075E+000	-6.452638041956482E+000	-1.585651676559114E+001	
1.788000000000000E+009	-1.546363852150202E+001	-6.936911537913265E+000	-1.551194599057032E+001	-1.546363852150202E+001	-5.094882483625804E+000	-5.094882483625804E+000	-6.936911537913265E+000	-1.546363852150202E+001	
1.800000000000000E+009	-1.515158010965808E+001	-7.498815326450799E+000	-1.519189455534527E+001	-1.515158010965808E+001	-5.332189150924356E+000	-5.332189150924356E+000	-7.498815326450799E+000	-1.515158010965808E+001	
1.812000000000000E+009	-1.461288798481002E+001	-8.024382637005241E+000	-1.464514995489207E+001	-1.461288798481002E+001	-5.574971540174218E+000	-5.574971540174218E+000	-8.024382637005241E+000	-1.461288798481002E+001	
1.824000000000000E+009	-1.416489212867721E+001	-8.516190442989238E+000	-1.418787773284750E+001	-1.416489212867721E+001	-6.016045364515426E+000	-6.016045364515426E+000	-8.516190442989238E+000	-1.416489212867721E+001	
1.836000000000000E+009	-1.361306170946314E+001	-8.883349701621361E+000	-1.361941887790290E+001	-1.361306170946314E+001	-6.658255525953989E+000	-6.658255525953989E+000	-8.883349701621361E+000	-1.361306170946314E+001	
1.848000000000000E+009	-1.328335801736663E+001	-9.285525641835895E+000	-1.331276679230143E+001	-1.328335801736663E+001	-7.091158513603899E+000	-7.091158513603899E+000	-9.285525641835895E+000	-1.328335801736663E+001	
1.860000000000000E+009	-1.320965011861784E+001	-9.680266365206196E+000	-1.324677615737183E+001	-1.320965011861784E+001	-7.815392888767579E+000	-7.815392888767579E+000	-9.680266365206196E+000	-1.320965011861784E+001	
1.872000000000000E+009	-1.289792723464479E+001	-1.043690925288453E+001	-1.293931188115016E+001	-1.289792723464479E+001	-8.622210231898782E+000	-8.622210231898782E+000	-1.043690925288453E+001	-1.289792723464479E+001	
1.884000000000000E+009	-1.290214224485481E+001	-1.144599433005696E+001	-1.294009826909935E+001	-1.290214224485481E+001	-9.204224723834869E+000	-9.204224723834869E+000	-1.144599433005696E+001	-1.290214224485481E+001	
1.896000000000000E+009	-1.291537982678816E+001	-1.266641474758218E+001	-1.294781346199022E+001	-1.291537982678816E+001	-1.011842632290234E+001	-1.011842632290234E+001	-1.266641474758218E+001	-1.291537982678816E+001	
1.908000000000000E+009	-1.294263770600221E+001	-1.402862948641530E+001	-1.297404542679689E+001	-1.294263770600221E+001	-1.047960876051367E+001	-1.047960876051367E+001	-1.402862948641530E+001	-1.294263770600221E+001	
1.920000000000000E+009	-1.308787592160597E+001	-1.573278068519426E+001	-1.312447677039114E+001	-1.308787592160597E+001	-1.052484214011723E+001	-1.052484214011723E+001	-1.573278068519426E+001	-1.308787592160597E+001	
1.932000000000000E+009	-1.343953929116025E+001	-1.851942306257878E+001	-1.347693813207632E+001	-1.343953929116025E+001	-9.629339905586834E+000	-9.629339905586834E+000	-1.851942306257878E+001	-1.343953929116025E+001	
1.944000000000000E+009	-1.386009741195255E+001	-2.253625285754312E+001	-1.389273502868884E+001	-1.386009741195255E+001	-8.623972309249902E+000	-8.623972309249902E+000	-2.253625285754312E+001	-1.386009741195255E+001	
1.956000000000000E+009	-1.433989476385889E+001	-2.820100329968156E+001	-1.437489729839541E+001	-1.433989476385889E+001	-7.846210216469112E+000	-7.846210216469112E+000	-2.820100329968156E+001	-1.433989476385889E+001	
1.968000000000000E+009	-1.451249101712355E+001	-3.299617999819192E+001	-1.454638312200056E+001	-1.451249101712355E+001	-7.047980017723659E+000	-7.047980017723659E+000	-3.299617999819192E+001	-1.451249101712355E+001	
1.980000000000000E+009	-1.482698956920371E+001	-2.879960307692687E+001	-1.485202069898890E+001	-1.482698956920371E+001	-6.127309607593827E+000	-6.127309607593827E+000	-2.879960307692687E+001	-1.482698956920371E+001	
1.992000000000000E+009	-1.535170830831963E+001	-2.255958663587311E+001	-1.537988845795059E+001	-1.535170830831963E+001	-5.113493127542999E+000	-5.113493127542999E+000	-2.255958663587311E+001	-1.535170830831963E+001	
2.004000000000000E+009	-1.619270763421152E+001	-1.885732234796812E+001	-1.619489026114092E+001	-1.619270763421152E+001	-4.221426987057647E+000	-4.221426987057647E+000	-1.885732234796812E+001	-1.619270763421152E+001	
2.016000000000000E+009	-1.727087501054306E+001	-1.626728383965690E+001	-1.728986821386159E+001	-1.727087501054306E+001	-3.451917756021541E+000	-3.451917756021541E+000	-1.626728383965690E+001	-1.727087501054306E+001	
2.028000000000000E+009	-1.844351814648751E+001	-1.402488990627631E+001	-1.844654640975899E+001	-1.844351814648751E+001	-2.840924213587174E+000	-2.840924213587174E+000	-1.402488990627631E+001	-1.844351814648751E+001	
2.040000000000000E+009	-2.005962386399128E+001	-1.256570505907161E+001	-2.009105269362923E+001	-2.005962386399128E+001	-2.361973478093695E+000	-2.361973478093695E+000	-1.256570505907161E+001	-2.005962386399128E+001	
2.052000000000000E+009	-2.171680216633683E+001	-1.126218597337749E+001	-2.173047403544717E+001	-2.171680216633683E+001	-1.990880245977632E+000	-1.990880245977632E+000	-1.126218597337749E+001	-2.171680216633683E+001	
2.064000000000000E+009	-2.364532249393498E+001	-1.039015487566763E+001	-2.368147461252423E+001	-2.364532249393498E+001	-1.675214703192743E+000	-1.675214703192743E+000	-1.039015487566763E+001	-2.364532249393498E+001	
2.076000000000000E+009	-2.605468361284825E+001	-9.721311312316535E+000	-2.606081252611910E+001	-2.605468361284825E+001	-1.426681306592883E+000	-1.426681306592883E+000	-9.721311312316535E+000	-2.605468361284825E+001	
2.088000000000000E+009	-2.849374544220850E+001	-9.472379067167402E+000	-2.850275999642670E+001	-2.849374544220850E+001	-1.255782701739672E+000	-1.255782701739672E+000	-9.472379067167402E+000	-2.849374544220850E+001	
2.100000000000000E+009	-2.948717307890814E+001	-1.016476874907839E+001	-2.953248453442851E+001	-2.948717307890814E+001	-1.163956748537046E+000	-1.163956748537046E+000	-1.016476874907839E+001	-2.948717307890814E+001	
2.112000000000000E+009	-2.662753605627600E+001	-1.288581260213364E+001	-2.667909442712897E+001	-2.662753605627600E+001	-1.204080007907371E+000	-1.204080007907371E+000	-1.288581260213364E+001	-2.662753605627600E+001	
