# Version 1.00
#
freq[Hz]	Trc1_S21[dB]	Ch1_SG_S11_S11[dB]	Ch1_SG_S12_S12[dB]	Ch1_SG_S21_S21[dB]	Ch1_SG_S22_S22[dB]	RX_S22[dB]	TX_S11[dB]	ISO_S21[dB]	
7.320000000000000E+008	-1.698946124484750E+001	-9.031956960077363E+000	-1.700949724394710E+001	-1.698946124484750E+001	-4.070414750393820E+000	-4.070414750393820E+000	-9.031956960077363E+000	-1.698946124484750E+001	
7.440000000000000E+008	-1.640625324803186E+001	-7.988733910882732E+000	-1.641964759293985E+001	-1.640625324803186E+001	-2.875333572128388E+000	-2.875333572128388E+000	-7.988733910882732E+000	-1.640625324803186E+001	
7.560000000000000E+008	-1.852662419500388E+001	-5.191337533045545E+000	-1.854308774259985E+001	-1.852662419500388E+001	-1.773401289418505E+000	-1.773401289418505E+000	-5.191337533045545E+000	-1.852662419500388E+001	
7.680000000000000E+008	-2.075823809133646E+001	-3.704863132484927E+000	-2.074211140770428E+001	-2.075823809133646E+001	-1.213824952080704E+000	-1.213824952080704E+000	-3.704863132484927E+000	-2.075823809133646E+001	
7.800000000000000E+008	-2.271803761990224E+001	-2.864743178357842E+000	-2.277120494774669E+001	-2.271803761990224E+001	-9.588752991122984E-001	-9.588752991122984E-001	-2.864743178357842E+000	-2.271803761990224E+001	
7.920000000000000E+008	-2.471425593200717E+001	-2.393457748088822E+000	-2.469929422569159E+001	-2.471425593200717E+001	-7.670980360484472E-001	-7.670980360484472E-001	-2.393457748088822E+000	-2.471425593200717E+001	
8.040000000000000E+008	-2.623968902921361E+001	-2.179378266116034E+000	-2.622158527321075E+001	-2.623968902921361E+001	-6.636267039887626E-001	-6.636267039887626E-001	-2.179378266116034E+000	-2.623968902921361E+001	
8.160000000000000E+008	-2.811376830729927E+001	-2.026567731834978E+000	-2.811591438770281E+001	-2.811376830729927E+001	-5.927290379631893E-001	-5.927290379631893E-001	-2.026567731834978E+000	-2.811376830729927E+001	
8.280000000000000E+008	-3.116091826585839E+001	-1.735137484356047E+000	-3.115936910403559E+001	-3.116091826585839E+001	-5.253404234466368E-001	-5.253404234466368E-001	-1.735137484356047E+000	-3.116091826585839E+001	
8.400000000000000E+008	-3.198012498859193E+001	-1.522649627583638E+000	-3.206133605475259E+001	-3.198012498859193E+001	-4.606376034020584E-001	-4.606376034020584E-001	-1.522649627583638E+000	-3.198012498859193E+001	
8.520000000000000E+008	-3.221213453184232E+001	-1.468207398689624E+000	-3.231576315439797E+001	-3.221213453184232E+001	-4.334671176545674E-001	-4.334671176545674E-001	-1.468207398689624E+000	-3.221213453184232E+001	
8.640000000000000E+008	-3.277779125450382E+001	-1.455579389507622E+000	-3.281482874418805E+001	-3.277779125450382E+001	-4.217403622961797E-001	-4.217403622961797E-001	-1.455579389507622E+000	-3.277779125450382E+001	
8.760000000000000E+008	-3.311640616443652E+001	-1.446270809017319E+000	-3.316029597089629E+001	-3.311640616443652E+001	-4.215545099021049E-001	-4.215545099021049E-001	-1.446270809017319E+000	-3.311640616443652E+001	
8.880000000000000E+008	-3.420347426558262E+001	-1.392789989133562E+000	-3.425600350681133E+001	-3.420347426558262E+001	-4.128052451092880E-001	-4.128052451092880E-001	-1.392789989133562E+000	-3.420347426558262E+001	
9.000000000000000E+008	-3.493821281936194E+001	-1.313704560067111E+000	-3.491920454792891E+001	-3.493821281936194E+001	-4.117743849852241E-001	-4.117743849852241E-001	-1.313704560067111E+000	-3.493821281936194E+001	
9.120000000000000E+008	-3.517164105224816E+001	-1.276698462464847E+000	-3.514196493537913E+001	-3.517164105224816E+001	-3.990266308245976E-001	-3.990266308245976E-001	-1.276698462464847E+000	-3.517164105224816E+001	
9.240000000000000E+008	-3.553783531725271E+001	-1.245689714920239E+000	-3.556339566231316E+001	-3.553783531725271E+001	-3.909617620527526E-001	-3.909617620527526E-001	-1.245689714920239E+000	-3.553783531725271E+001	
9.360000000000000E+008	-3.601229118521772E+001	-1.227626863231586E+000	-3.606917612325960E+001	-3.601229118521772E+001	-3.867145350864648E-001	-3.867145350864648E-001	-1.227626863231586E+000	-3.601229118521772E+001	
9.480000000000000E+008	-3.633110336489929E+001	-1.217151230064462E+000	-3.632100655019609E+001	-3.633110336489929E+001	-3.789818002717627E-001	-3.789818002717627E-001	-1.217151230064462E+000	-3.633110336489929E+001	
9.600000000000000E+008	-3.705200854112599E+001	-1.194004577029316E+000	-3.706649435022885E+001	-3.705200854112599E+001	-3.981180960702099E-001	-3.981180960702099E-001	-1.194004577029316E+000	-3.705200854112599E+001	
9.720000000000000E+008	-3.735377061529697E+001	-1.176639421507052E+000	-3.739194081455074E+001	-3.735377061529697E+001	-4.068413872151604E-001	-4.068413872151604E-001	-1.176639421507052E+000	-3.735377061529697E+001	
9.840000000000000E+008	-3.808421793282729E+001	-1.142360717611200E+000	-3.815469293545792E+001	-3.808421793282729E+001	-4.065631411758270E-001	-4.065631411758270E-001	-1.142360717611200E+000	-3.808421793282729E+001	
9.960000000000000E+008	-3.894058543455368E+001	-1.127768984916125E+000	-3.890994198834373E+001	-3.894058543455368E+001	-4.117417781589515E-001	-4.117417781589515E-001	-1.127768984916125E+000	-3.894058543455368E+001	
1.008000000000000E+009	-3.958642033824572E+001	-1.083864177773037E+000	-3.962685802385788E+001	-3.958642033824572E+001	-3.988254791908105E-001	-3.988254791908105E-001	-1.083864177773037E+000	-3.958642033824572E+001	
1.020000000000000E+009	-4.000684754628666E+001	-1.064584625107230E+000	-4.000228116219730E+001	-4.000684754628666E+001	-4.051113071584125E-001	-4.051113071584125E-001	-1.064584625107230E+000	-4.000684754628666E+001	
1.032000000000000E+009	-4.092555744465170E+001	-1.039065955471609E+000	-4.095293175018949E+001	-4.092555744465170E+001	-4.117641293755500E-001	-4.117641293755500E-001	-1.039065955471609E+000	-4.092555744465170E+001	
1.044000000000000E+009	-4.181685814233070E+001	-1.023363891587773E+000	-4.187890014414641E+001	-4.181685814233070E+001	-4.283024887215596E-001	-4.283024887215596E-001	-1.023363891587773E+000	-4.181685814233070E+001	
1.056000000000000E+009	-4.193806597150809E+001	-9.951890097274475E-001	-4.192615184272447E+001	-4.193806597150809E+001	-4.338290525318992E-001	-4.338290525318992E-001	-9.951890097274475E-001	-4.193806597150809E+001	
1.068000000000000E+009	-4.217314771470446E+001	-9.915006389127201E-001	-4.223552769173325E+001	-4.217314771470446E+001	-4.456019005045597E-001	-4.456019005045597E-001	-9.915006389127201E-001	-4.217314771470446E+001	
1.080000000000000E+009	-4.279442315849178E+001	-9.839335285881424E-001	-4.284136894976547E+001	-4.279442315849178E+001	-4.397351688949439E-001	-4.397351688949439E-001	-9.839335285881424E-001	-4.279442315849178E+001	
1.092000000000000E+009	-4.339020968757235E+001	-9.758232557023749E-001	-4.339257203971383E+001	-4.339020968757235E+001	-4.459475797606427E-001	-4.459475797606427E-001	-9.758232557023749E-001	-4.339020968757235E+001	
1.104000000000000E+009	-4.305247555256079E+001	-1.007950711501421E+000	-4.305011821344959E+001	-4.305247555256079E+001	-4.566194122177035E-001	-4.566194122177035E-001	-1.007950711501421E+000	-4.305247555256079E+001	
1.116000000000000E+009	-4.242685731953167E+001	-9.837927461740055E-001	-4.239681562078403E+001	-4.242685731953167E+001	-4.607679274752595E-001	-4.607679274752595E-001	-9.837927461740055E-001	-4.242685731953167E+001	
1.128000000000000E+009	-4.210228496688974E+001	-9.736593794745662E-001	-4.205764805450430E+001	-4.210228496688974E+001	-4.722636199974953E-001	-4.722636199974953E-001	-9.736593794745662E-001	-4.210228496688974E+001	
1.140000000000000E+009	-4.160341588460369E+001	-9.950145324126877E-001	-4.153526415920012E+001	-4.160341588460369E+001	-4.843015253933011E-001	-4.843015253933011E-001	-9.950145324126877E-001	-4.160341588460369E+001	
1.152000000000000E+009	-4.170866121591417E+001	-9.914872973611854E-001	-4.172685871883996E+001	-4.170866121591417E+001	-5.033243721961183E-001	-5.033243721961183E-001	-9.914872973611854E-001	-4.170866121591417E+001	
1.164000000000000E+009	-4.196807117418091E+001	-9.605833509263934E-001	-4.201502620094526E+001	-4.196807117418091E+001	-5.239556781550911E-001	-5.239556781550911E-001	-9.605833509263934E-001	-4.196807117418091E+001	
1.176000000000000E+009	-4.175462195856870E+001	-9.797794909668177E-001	-4.168641794695776E+001	-4.175462195856870E+001	-4.907255789861253E-001	-4.907255789861253E-001	-9.797794909668177E-001	-4.175462195856870E+001	
1.188000000000000E+009	-4.156826128933428E+001	-9.986667634893146E-001	-4.166734398818916E+001	-4.156826128933428E+001	-5.044805185169082E-001	-5.044805185169082E-001	-9.986667634893146E-001	-4.156826128933428E+001	
1.200000000000000E+009	-4.206276908029378E+001	-9.881511168254616E-001	-4.211256122260290E+001	-4.206276908029378E+001	-5.215628349527905E-001	-5.215628349527905E-001	-9.881511168254616E-001	-4.206276908029378E+001	
1.212000000000000E+009	-4.185049248741300E+001	-9.981888036414921E-001	-4.180374169398895E+001	-4.185049248741300E+001	-5.556230418792835E-001	-5.556230418792835E-001	-9.981888036414921E-001	-4.185049248741300E+001	
1.224000000000000E+009	-4.151746034989382E+001	-9.987507520826849E-001	-4.154640160963336E+001	-4.151746034989382E+001	-5.755048208170779E-001	-5.755048208170779E-001	-9.987507520826849E-001	-4.151746034989382E+001	
1.236000000000000E+009	-4.091365030899995E+001	-1.012509489210629E+000	-4.083166112369965E+001	-4.091365030899995E+001	-6.046798944197187E-001	-6.046798944197187E-001	-1.012509489210629E+000	-4.091365030899995E+001	
1.248000000000000E+009	-4.096904884020054E+001	-1.022233365608924E+000	-4.103798899485958E+001	-4.096904884020054E+001	-6.150282838993245E-001	-6.150282838993245E-001	-1.022233365608924E+000	-4.096904884020054E+001	
1.260000000000000E+009	-4.038081959102474E+001	-1.038251289859737E+000	-4.043544767922485E+001	-4.038081959102474E+001	-6.443078437597444E-001	-6.443078437597444E-001	-1.038251289859737E+000	-4.038081959102474E+001	
1.272000000000000E+009	-4.035507504513348E+001	-1.057932889029800E+000	-4.044092729643892E+001	-4.035507504513348E+001	-6.472009741000970E-001	-6.472009741000970E-001	-1.057932889029800E+000	-4.035507504513348E+001	
1.284000000000000E+009	-3.973211193540162E+001	-1.089189487238376E+000	-3.981708813506545E+001	-3.973211193540162E+001	-6.636393889233202E-001	-6.636393889233202E-001	-1.089189487238376E+000	-3.973211193540162E+001	
1.296000000000000E+009	-3.951960053250488E+001	-1.104003971907095E+000	-3.955430859487405E+001	-3.951960053250488E+001	-6.799103612116177E-001	-6.799103612116177E-001	-1.104003971907095E+000	-3.951960053250488E+001	
1.308000000000000E+009	-3.918949085279217E+001	-1.116043713348263E+000	-3.916018920511863E+001	-3.918949085279217E+001	-7.106136444048931E-001	-7.106136444048931E-001	-1.116043713348263E+000	-3.918949085279217E+001	
1.320000000000000E+009	-3.855852605228054E+001	-1.134285888772141E+000	-3.854605019584601E+001	-3.855852605228054E+001	-7.473537800681802E-001	-7.473537800681802E-001	-1.134285888772141E+000	-3.855852605228054E+001	
1.332000000000000E+009	-3.836677925098308E+001	-1.165469871587961E+000	-3.845022955558960E+001	-3.836677925098308E+001	-7.842333452846619E-001	-7.842333452846619E-001	-1.165469871587961E+000	-3.836677925098308E+001	
1.344000000000000E+009	-3.812642115576617E+001	-1.196963372777957E+000	-3.815506094013721E+001	-3.812642115576617E+001	-8.034163648100033E-001	-8.034163648100033E-001	-1.196963372777957E+000	-3.812642115576617E+001	
1.356000000000000E+009	-3.747294342875075E+001	-1.240667875735355E+000	-3.752093073336200E+001	-3.747294342875075E+001	-8.357701768883222E-001	-8.357701768883222E-001	-1.240667875735355E+000	-3.747294342875075E+001	
1.368000000000000E+009	-3.677354807224225E+001	-1.270111832814332E+000	-3.680262620424132E+001	-3.677354807224225E+001	-8.572582570067425E-001	-8.572582570067425E-001	-1.270111832814332E+000	-3.677354807224225E+001	
1.380000000000000E+009	-3.576787180130307E+001	-1.310253099520789E+000	-3.576397469615492E+001	-3.576787180130307E+001	-8.687366622173818E-001	-8.687366622173818E-001	-1.310253099520789E+000	-3.576787180130307E+001	
1.392000000000000E+009	-3.537069664725954E+001	-1.332314571357710E+000	-3.542392228004164E+001	-3.537069664725954E+001	-9.081694588966960E-001	-9.081694588966960E-001	-1.332314571357710E+000	-3.537069664725954E+001	
1.404000000000000E+009	-3.469089378762010E+001	-1.352581068140769E+000	-3.472314253843950E+001	-3.469089378762010E+001	-9.606779857441736E-001	-9.606779857441736E-001	-1.352581068140769E+000	-3.469089378762010E+001	
1.416000000000000E+009	-3.416610021667561E+001	-1.370493315160508E+000	-3.418668035996593E+001	-3.416610021667561E+001	-9.947553063546927E-001	-9.947553063546927E-001	-1.370493315160508E+000	-3.416610021667561E+001	
1.428000000000000E+009	-3.343007872254034E+001	-1.404779899805427E+000	-3.345145826746649E+001	-3.343007872254034E+001	-1.044212822210625E+000	-1.044212822210625E+000	-1.404779899805427E+000	-3.343007872254034E+001	
1.440000000000000E+009	-3.275334673500863E+001	-1.447225651723634E+000	-3.278889712191555E+001	-3.275334673500863E+001	-1.073136523659296E+000	-1.073136523659296E+000	-1.447225651723634E+000	-3.275334673500863E+001	
1.452000000000000E+009	-3.196149443390269E+001	-1.504708394681123E+000	-3.199418623152304E+001	-3.196149443390269E+001	-1.122412958943549E+000	-1.122412958943549E+000	-1.504708394681123E+000	-3.196149443390269E+001	
1.464000000000000E+009	-3.152062069975071E+001	-1.548599500126849E+000	-3.155012106443242E+001	-3.152062069975071E+001	-1.170712435266513E+000	-1.170712435266513E+000	-1.548599500126849E+000	-3.152062069975071E+001	
1.476000000000000E+009	-3.106701343516194E+001	-1.590951969694202E+000	-3.110582517822261E+001	-3.106701343516194E+001	-1.217994887834246E+000	-1.217994887834246E+000	-1.590951969694202E+000	-3.106701343516194E+001	
1.488000000000000E+009	-3.054677931538727E+001	-1.622358812365064E+000	-3.057630761491083E+001	-3.054677931538727E+001	-1.284712279682752E+000	-1.284712279682752E+000	-1.622358812365064E+000	-3.054677931538727E+001	
1.500000000000000E+009	-2.999535076780169E+001	-1.681183866287295E+000	-3.005119785264175E+001	-2.999535076780169E+001	-1.342108078525656E+000	-1.342108078525656E+000	-1.681183866287295E+000	-2.999535076780169E+001	
1.512000000000000E+009	-2.928719085070926E+001	-1.748413963789504E+000	-2.929476387233179E+001	-2.928719085070926E+001	-1.413323929870305E+000	-1.413323929870305E+000	-1.748413963789504E+000	-2.928719085070926E+001	
1.524000000000000E+009	-2.844628971458600E+001	-1.829827841716026E+000	-2.847940358950139E+001	-2.844628971458600E+001	-1.472185675224895E+000	-1.472185675224895E+000	-1.829827841716026E+000	-2.844628971458600E+001	
1.536000000000000E+009	-2.776385685764105E+001	-1.920665829959117E+000	-2.778827123789097E+001	-2.776385685764105E+001	-1.514544880556884E+000	-1.514544880556884E+000	-1.920665829959117E+000	-2.776385685764105E+001	
1.548000000000000E+009	-2.718268902008450E+001	-2.009624759586562E+000	-2.718097802272039E+001	-2.718268902008450E+001	-1.543523629678150E+000	-1.543523629678150E+000	-2.009624759586562E+000	-2.718268902008450E+001	
1.560000000000000E+009	-2.666398099058147E+001	-2.081419122061773E+000	-2.668127614779269E+001	-2.666398099058147E+001	-1.588722454506347E+000	-1.588722454506347E+000	-2.081419122061773E+000	-2.666398099058147E+001	
1.572000000000000E+009	-2.628167020888003E+001	-2.166098821556814E+000	-2.627430381844723E+001	-2.628167020888003E+001	-1.644872021845910E+000	-1.644872021845910E+000	-2.166098821556814E+000	-2.628167020888003E+001	
1.584000000000000E+009	-2.559472183933948E+001	-2.251151509345479E+000	-2.559859111465142E+001	-2.559472183933948E+001	-1.662235091081298E+000	-1.662235091081298E+000	-2.251151509345479E+000	-2.559472183933948E+001	
1.596000000000000E+009	-2.494191129003495E+001	-2.424521375349093E+000	-2.494784988090613E+001	-2.494191129003495E+001	-1.711888276234620E+000	-1.711888276234620E+000	-2.424521375349093E+000	-2.494191129003495E+001	
1.608000000000000E+009	-2.423130017035883E+001	-2.633738254482174E+000	-2.425558808921885E+001	-2.423130017035883E+001	-1.716610964771918E+000	-1.716610964771918E+000	-2.633738254482174E+000	-2.423130017035883E+001	
1.620000000000000E+009	-2.371895905424341E+001	-2.860699853622160E+000	-2.377104224437860E+001	-2.371895905424341E+001	-1.744332984365485E+000	-1.744332984365485E+000	-2.860699853622160E+000	-2.371895905424341E+001	
1.632000000000000E+009	-2.349572509544985E+001	-3.105061766783818E+000	-2.354377961330430E+001	-2.349572509544985E+001	-1.759446861091599E+000	-1.759446861091599E+000	-3.105061766783818E+000	-2.349572509544985E+001	
1.644000000000000E+009	-2.339314157882808E+001	-3.343249248393726E+000	-2.342039389117807E+001	-2.339314157882808E+001	-1.724686716547367E+000	-1.724686716547367E+000	-3.343249248393726E+000	-2.339314157882808E+001	
1.656000000000000E+009	-2.323707870727096E+001	-3.639631194754114E+000	-2.322406063580745E+001	-2.323707870727096E+001	-1.698490477146410E+000	-1.698490477146410E+000	-3.639631194754114E+000	-2.323707870727096E+001	
1.668000000000000E+009	-2.314530533837230E+001	-4.044421841151822E+000	-2.308842396425246E+001	-2.314530533837230E+001	-1.687221751672502E+000	-1.687221751672502E+000	-4.044421841151822E+000	-2.314530533837230E+001	
1.680000000000000E+009	-2.306125165498820E+001	-4.610570589588943E+000	-2.299529691976248E+001	-2.306125165498820E+001	-1.633702138443037E+000	-1.633702138443037E+000	-4.610570589588943E+000	-2.306125165498820E+001	
1.692000000000000E+009	-2.322207244537237E+001	-5.270402078389120E+000	-2.318142944158391E+001	-2.322207244537237E+001	-1.576455446718527E+000	-1.576455446718527E+000	-5.270402078389120E+000	-2.322207244537237E+001	
1.704000000000000E+009	-2.337353591771437E+001	-5.910302238282859E+000	-2.340336258402877E+001	-2.337353591771437E+001	-1.518029925234291E+000	-1.518029925234291E+000	-5.910302238282859E+000	-2.337353591771437E+001	
1.716000000000000E+009	-2.382135035804884E+001	-6.307057017055403E+000	-2.386293599636266E+001	-2.382135035804884E+001	-1.453917143562337E+000	-1.453917143562337E+000	-6.307057017055403E+000	-2.382135035804884E+001	
1.728000000000000E+009	-2.444131752061867E+001	-6.538536260290360E+000	-2.447348135356284E+001	-2.444131752061867E+001	-1.407491016834953E+000	-1.407491016834953E+000	-6.538536260290360E+000	-2.444131752061867E+001	
1.740000000000000E+009	-2.497932116923564E+001	-6.621408788859879E+000	-2.501333584432381E+001	-2.497932116923564E+001	-1.368329433420176E+000	-1.368329433420176E+000	-6.621408788859879E+000	-2.497932116923564E+001	
1.752000000000000E+009	-2.554215451960267E+001	-6.305811033637170E+000	-2.557267476871152E+001	-2.554215451960267E+001	-1.351053621887354E+000	-1.351053621887354E+000	-6.305811033637170E+000	-2.554215451960267E+001	
1.764000000000000E+009	-2.645742647404833E+001	-5.802028908245152E+000	-2.644996059519688E+001	-2.645742647404833E+001	-1.312287141941989E+000	-1.312287141941989E+000	-5.802028908245152E+000	-2.645742647404833E+001	
1.776000000000000E+009	-2.739278948244431E+001	-5.286382537823425E+000	-2.742938723969663E+001	-2.739278948244431E+001	-1.277884151540266E+000	-1.277884151540266E+000	-5.286382537823425E+000	-2.739278948244431E+001	
1.788000000000000E+009	-2.836668482221000E+001	-4.885648276229918E+000	-2.841252263106612E+001	-2.836668482221000E+001	-1.221556897252230E+000	-1.221556897252230E+000	-4.885648276229918E+000	-2.836668482221000E+001	
1.800000000000000E+009	-2.929433828946144E+001	-4.565850335934207E+000	-2.933964002602275E+001	-2.929433828946144E+001	-1.181988341922115E+000	-1.181988341922115E+000	-4.565850335934207E+000	-2.929433828946144E+001	
1.812000000000000E+009	-3.008005383196798E+001	-4.211586925384624E+000	-3.010068965392355E+001	-3.008005383196798E+001	-1.140577433242789E+000	-1.140577433242789E+000	-4.211586925384624E+000	-3.008005383196798E+001	
1.824000000000000E+009	-3.113415529850555E+001	-3.908420373249730E+000	-3.112874385350948E+001	-3.113415529850555E+001	-1.129825198876983E+000	-1.129825198876983E+000	-3.908420373249730E+000	-3.113415529850555E+001	
1.836000000000000E+009	-3.201787963890914E+001	-3.687398632800091E+000	-3.198403801836283E+001	-3.201787963890914E+001	-1.136355109155053E+000	-1.136355109155053E+000	-3.687398632800091E+000	-3.201787963890914E+001	
1.848000000000000E+009	-3.271417904464741E+001	-3.477327875942122E+000	-3.276835317068755E+001	-3.271417904464741E+001	-1.149674937535903E+000	-1.149674937535903E+000	-3.477327875942122E+000	-3.271417904464741E+001	
1.860000000000000E+009	-3.378076434906221E+001	-3.354033691476783E+000	-3.383136981104430E+001	-3.378076434906221E+001	-1.161333648738570E+000	-1.161333648738570E+000	-3.354033691476783E+000	-3.378076434906221E+001	
1.872000000000000E+009	-3.462990126675791E+001	-3.231178538883395E+000	-3.463325945082642E+001	-3.462990126675791E+001	-1.147471996921906E+000	-1.147471996921906E+000	-3.231178538883395E+000	-3.462990126675791E+001	
1.884000000000000E+009	-3.543073715819037E+001	-3.128280227560528E+000	-3.546167788208966E+001	-3.543073715819037E+001	-1.111082530258865E+000	-1.111082530258865E+000	-3.128280227560528E+000	-3.543073715819037E+001	
1.896000000000000E+009	-3.646878925834611E+001	-3.053603586921898E+000	-3.644472834452795E+001	-3.646878925834611E+001	-1.100419953521633E+000	-1.100419953521633E+000	-3.053603586921898E+000	-3.646878925834611E+001	
1.908000000000000E+009	-3.726545927115907E+001	-2.982162350981608E+000	-3.735197001174085E+001	-3.726545927115907E+001	-1.115157470991167E+000	-1.115157470991167E+000	-2.982162350981608E+000	-3.726545927115907E+001	
1.920000000000000E+009	-3.828299250217007E+001	-2.894787701036473E+000	-3.834780452457441E+001	-3.828299250217007E+001	-1.160224858848660E+000	-1.160224858848660E+000	-2.894787701036473E+000	-3.828299250217007E+001	
1.932000000000000E+009	-3.910608787510101E+001	-2.769999086082787E+000	-3.914724919352427E+001	-3.910608787510101E+001	-1.205284062451524E+000	-1.205284062451524E+000	-2.769999086082787E+000	-3.910608787510101E+001	
1.944000000000000E+009	-3.993070269274227E+001	-2.687595985155131E+000	-3.991494854944905E+001	-3.993070269274227E+001	-1.253234841718921E+000	-1.253234841718921E+000	-2.687595985155131E+000	-3.993070269274227E+001	
1.956000000000000E+009	-4.044955662164849E+001	-2.652081133863959E+000	-4.047576431873097E+001	-4.044955662164849E+001	-1.294757241948534E+000	-1.294757241948534E+000	-2.652081133863959E+000	-4.044955662164849E+001	
1.968000000000000E+009	-4.097930566686843E+001	-2.638950472126558E+000	-4.108973138873971E+001	-4.097930566686843E+001	-1.333591913379506E+000	-1.333591913379506E+000	-2.638950472126558E+000	-4.097930566686843E+001	
1.980000000000000E+009	-4.139366151667593E+001	-2.639996079491159E+000	-4.143123705259152E+001	-4.139366151667593E+001	-1.378808275138473E+000	-1.378808275138473E+000	-2.639996079491159E+000	-4.139366151667593E+001	
1.992000000000000E+009	-4.206237457833309E+001	-2.649357585554402E+000	-4.208562924466500E+001	-4.206237457833309E+001	-1.436926953035388E+000	-1.436926953035388E+000	-2.649357585554402E+000	-4.206237457833309E+001	
2.004000000000000E+009	-4.234025237270133E+001	-2.626448648918663E+000	-4.228707392161089E+001	-4.234025237270133E+001	-1.545465141563791E+000	-1.545465141563791E+000	-2.626448648918663E+000	-4.234025237270133E+001	
2.016000000000000E+009	-4.262878172126010E+001	-2.575418022613575E+000	-4.264781788503520E+001	-4.262878172126010E+001	-1.688062593820102E+000	-1.688062593820102E+000	-2.575418022613575E+000	-4.262878172126010E+001	
2.028000000000000E+009	-4.287767564142659E+001	-2.524685255677431E+000	-4.290764732480672E+001	-4.287767564142659E+001	-1.873321977071375E+000	-1.873321977071375E+000	-2.524685255677431E+000	-4.287767564142659E+001	
2.040000000000000E+009	-4.317228381110363E+001	-2.509775403504171E+000	-4.320268574268543E+001	-4.317228381110363E+001	-2.079770620809118E+000	-2.079770620809118E+000	-2.509775403504171E+000	-4.317228381110363E+001	
2.052000000000000E+009	-4.300618077485981E+001	-2.552763145980960E+000	-4.297829718465038E+001	-4.300618077485981E+001	-2.328392592264811E+000	-2.328392592264811E+000	-2.552763145980960E+000	-4.300618077485981E+001	
2.064000000000000E+009	-4.266592444185152E+001	-2.644403117184991E+000	-4.272040089595794E+001	-4.266592444185152E+001	-2.667282630386968E+000	-2.667282630386968E+000	-2.644403117184991E+000	-4.266592444185152E+001	
2.076000000000000E+009	-4.215908206131400E+001	-2.780909828902664E+000	-4.213903907766257E+001	-4.215908206131400E+001	-3.145424274739409E+000	-3.145424274739409E+000	-2.780909828902664E+000	-4.215908206131400E+001	
2.088000000000000E+009	-4.063430603492501E+001	-2.961624527124859E+000	-4.058813279158488E+001	-4.063430603492501E+001	-3.881617997705682E+000	-3.881617997705682E+000	-2.961624527124859E+000	-4.063430603492501E+001	
2.100000000000000E+009	-3.654784419829688E+001	-3.110557917690082E+000	-3.656990437722866E+001	-3.654784419829688E+001	-5.102899779319135E+000	-5.102899779319135E+000	-3.110557917690082E+000	-3.654784419829688E+001	
2.112000000000000E+009	-4.091552201375231E+001	-3.014284616886114E+000	-4.083593721783731E+001	-4.091552201375231E+001	-6.728608167670019E+000	-6.728608167670019E+000	-3.014284616886114E+000	-4.091552201375231E+001	
