# Version 1.00
#
freq[Hz]	Trc1_S21[dB]	Ch1_SG_S11_S11[dB]	Ch1_SG_S12_S12[dB]	Ch1_SG_S21_S21[dB]	Ch1_SG_S22_S22[dB]	RX_S22[dB]	TX_S11[dB]	ISO_S21[dB]	
9.840000000000000E+008	-3.471200475625604E+001	-1.133002466786643E+000	-3.475777002477217E+001	-3.471200475625604E+001	-5.149595352920439E-001	-5.149595352920439E-001	-1.133002466786643E+000	-3.471200475625604E+001	
9.960000000000000E+008	-3.557413511389063E+001	-1.118359781344609E+000	-3.560897385968929E+001	-3.557413511389063E+001	-5.089665663195498E-001	-5.089665663195498E-001	-1.118359781344609E+000	-3.557413511389063E+001	
1.008000000000000E+009	-3.631397662145874E+001	-1.082550533162931E+000	-3.631116381510026E+001	-3.631397662145874E+001	-4.905832759525453E-001	-4.905832759525453E-001	-1.082550533162931E+000	-3.631397662145874E+001	
1.020000000000000E+009	-3.673641964349617E+001	-1.068568048649831E+000	-3.677093913117248E+001	-3.673641964349617E+001	-4.867141848539027E-001	-4.867141848539027E-001	-1.068568048649831E+000	-3.673641964349617E+001	
1.032000000000000E+009	-3.796746697720952E+001	-1.033581846871848E+000	-3.800005703382114E+001	-3.796746697720952E+001	-4.864673334222144E-001	-4.864673334222144E-001	-1.033581846871848E+000	-3.796746697720952E+001	
1.044000000000000E+009	-3.909865015900839E+001	-1.016419113870372E+000	-3.905867945070349E+001	-3.909865015900839E+001	-4.965696916228682E-001	-4.965696916228682E-001	-1.016419113870372E+000	-3.909865015900839E+001	
1.056000000000000E+009	-3.914325393312920E+001	-9.908216419873003E-001	-3.916124779422637E+001	-3.914325393312920E+001	-4.991442872061103E-001	-4.991442872061103E-001	-9.908216419873003E-001	-3.914325393312920E+001	
1.068000000000000E+009	-3.958994642875891E+001	-9.840902926070099E-001	-3.964069841517152E+001	-3.958994642875891E+001	-5.070975219256586E-001	-5.070975219256586E-001	-9.840902926070099E-001	-3.958994642875891E+001	
1.080000000000000E+009	-4.005437876627644E+001	-9.894153641320612E-001	-4.012480598893510E+001	-4.005437876627644E+001	-4.965203329773547E-001	-4.965203329773547E-001	-9.894153641320612E-001	-4.005437876627644E+001	
1.092000000000000E+009	-3.975959632979190E+001	-9.880053535047838E-001	-3.983103123908259E+001	-3.975959632979190E+001	-5.032360934145975E-001	-5.032360934145975E-001	-9.880053535047838E-001	-3.975959632979190E+001	
1.104000000000000E+009	-3.971011753212621E+001	-1.014297413977261E+000	-3.972386066501110E+001	-3.971011753212621E+001	-5.124568620775191E-001	-5.124568620775191E-001	-1.014297413977261E+000	-3.971011753212621E+001	
1.116000000000000E+009	-3.947977530948699E+001	-9.831534225571788E-001	-3.951984985038636E+001	-3.947977530948699E+001	-5.166540044523681E-001	-5.166540044523681E-001	-9.831534225571788E-001	-3.947977530948699E+001	
1.128000000000000E+009	-3.927837123511367E+001	-9.732151129698002E-001	-3.922587015097560E+001	-3.927837123511367E+001	-5.283676722914973E-001	-5.283676722914973E-001	-9.732151129698002E-001	-3.927837123511367E+001	
1.140000000000000E+009	-3.886621389789950E+001	-9.900584816398448E-001	-3.884359515666043E+001	-3.886621389789950E+001	-5.412253138218272E-001	-5.412253138218272E-001	-9.900584816398448E-001	-3.886621389789950E+001	
1.152000000000000E+009	-3.897410929908458E+001	-9.919674689428130E-001	-3.900318591492334E+001	-3.897410929908458E+001	-5.626898631302367E-001	-5.626898631302367E-001	-9.919674689428130E-001	-3.897410929908458E+001	
1.164000000000000E+009	-3.911376393905039E+001	-9.633836650851141E-001	-3.920096226908598E+001	-3.911376393905039E+001	-5.843291782594944E-001	-5.843291782594944E-001	-9.633836650851141E-001	-3.911376393905039E+001	
1.176000000000000E+009	-3.904093406921583E+001	-9.777383429526989E-001	-3.900796119391875E+001	-3.904093406921583E+001	-5.495019245761106E-001	-5.495019245761106E-001	-9.777383429526989E-001	-3.904093406921583E+001	
1.188000000000000E+009	-3.893501911985476E+001	-1.001132948641905E+000	-3.890795222170994E+001	-3.893501911985476E+001	-5.646090585109415E-001	-5.646090585109415E-001	-1.001132948641905E+000	-3.893501911985476E+001	
1.200000000000000E+009	-3.946863339093743E+001	-9.915538874454238E-001	-3.949123424021298E+001	-3.946863339093743E+001	-5.812229895912274E-001	-5.812229895912274E-001	-9.915538874454238E-001	-3.946863339093743E+001	
1.212000000000000E+009	-3.936772368232241E+001	-9.972334334896499E-001	-3.939651297436285E+001	-3.936772368232241E+001	-6.165047571901892E-001	-6.165047571901892E-001	-9.972334334896499E-001	-3.936772368232241E+001	
1.224000000000000E+009	-3.894428697460860E+001	-1.000308757611892E+000	-3.885872865734270E+001	-3.894428697460860E+001	-6.415235245150943E-001	-6.415235245150943E-001	-1.000308757611892E+000	-3.894428697460860E+001	
1.236000000000000E+009	-3.832679572625573E+001	-1.010788851164504E+000	-3.830631420827696E+001	-3.832679572625573E+001	-6.751831718720265E-001	-6.751831718720265E-001	-1.010788851164504E+000	-3.832679572625573E+001	
1.248000000000000E+009	-3.842018530234389E+001	-1.020183534317247E+000	-3.840819464402879E+001	-3.842018530234389E+001	-6.894536672460163E-001	-6.894536672460163E-001	-1.020183534317247E+000	-3.842018530234389E+001	
1.260000000000000E+009	-3.801425142386932E+001	-1.037606612790879E+000	-3.802150117971669E+001	-3.801425142386932E+001	-7.197697946201624E-001	-7.197697946201624E-001	-1.037606612790879E+000	-3.801425142386932E+001	
1.272000000000000E+009	-3.786372408607167E+001	-1.057381420851609E+000	-3.791920803645994E+001	-3.786372408607167E+001	-7.280038234708216E-001	-7.280038234708216E-001	-1.057381420851609E+000	-3.786372408607167E+001	
1.284000000000000E+009	-3.732259635622997E+001	-1.089905367598391E+000	-3.739193858363245E+001	-3.732259635622997E+001	-7.481033334970415E-001	-7.481033334970415E-001	-1.089905367598391E+000	-3.732259635622997E+001	
1.296000000000000E+009	-3.702993883621714E+001	-1.109389566668451E+000	-3.706037054811041E+001	-3.702993883621714E+001	-7.711464493776180E-001	-7.711464493776180E-001	-1.109389566668451E+000	-3.702993883621714E+001	
1.308000000000000E+009	-3.661837216547546E+001	-1.122830551194472E+000	-3.666745223666445E+001	-3.661837216547546E+001	-8.074986887892720E-001	-8.074986887892720E-001	-1.122830551194472E+000	-3.661837216547546E+001	
1.320000000000000E+009	-3.621920078321840E+001	-1.136927388408894E+000	-3.622528555220833E+001	-3.621920078321840E+001	-8.463170084880168E-001	-8.463170084880168E-001	-1.136927388408894E+000	-3.621920078321840E+001	
1.332000000000000E+009	-3.611514494426239E+001	-1.164575921792317E+000	-3.610019970207377E+001	-3.611514494426239E+001	-8.924518380574174E-001	-8.924518380574174E-001	-1.164575921792317E+000	-3.611514494426239E+001	
1.344000000000000E+009	-3.565223021816890E+001	-1.199455508095588E+000	-3.569498747579245E+001	-3.565223021816890E+001	-9.201801924026778E-001	-9.201801924026778E-001	-1.199455508095588E+000	-3.565223021816890E+001	
1.356000000000000E+009	-3.497316586222857E+001	-1.239664635198882E+000	-3.499526537485340E+001	-3.497316586222857E+001	-9.622737317404047E-001	-9.622737317404047E-001	-1.239664635198882E+000	-3.497316586222857E+001	
1.368000000000000E+009	-3.423023349258725E+001	-1.269290178661829E+000	-3.430214968786175E+001	-3.423023349258725E+001	-9.963404393904722E-001	-9.963404393904722E-001	-1.269290178661829E+000	-3.423023349258725E+001	
1.380000000000000E+009	-3.323541018880309E+001	-1.312679141273596E+000	-3.327273076461712E+001	-3.323541018880309E+001	-1.022185547660830E+000	-1.022185547660830E+000	-1.312679141273596E+000	-3.323541018880309E+001	
1.392000000000000E+009	-3.298261698767757E+001	-1.334142817738053E+000	-3.300430408614945E+001	-3.298261698767757E+001	-1.072564247900211E+000	-1.072564247900211E+000	-1.334142817738053E+000	-3.298261698767757E+001	
1.404000000000000E+009	-3.245842753222141E+001	-1.353831041744128E+000	-3.246434885898628E+001	-3.245842753222141E+001	-1.141414286525651E+000	-1.141414286525651E+000	-1.353831041744128E+000	-3.245842753222141E+001	
1.416000000000000E+009	-3.187885650659003E+001	-1.370161094190661E+000	-3.190377196151732E+001	-3.187885650659003E+001	-1.195515851353545E+000	-1.195515851353545E+000	-1.370161094190661E+000	-3.187885650659003E+001	
1.428000000000000E+009	-3.121969253419867E+001	-1.399225670903528E+000	-3.120948484349088E+001	-3.121969253419867E+001	-1.266137290747246E+000	-1.266137290747246E+000	-1.399225670903528E+000	-3.121969253419867E+001	
1.440000000000000E+009	-3.046041290368672E+001	-1.448907902514053E+000	-3.049841203829416E+001	-3.046041290368672E+001	-1.314169963413328E+000	-1.314169963413328E+000	-1.448907902514053E+000	-3.046041290368672E+001	
1.452000000000000E+009	-2.975108667691045E+001	-1.509754676376832E+000	-2.976362366379020E+001	-2.975108667691045E+001	-1.393261192372264E+000	-1.393261192372264E+000	-1.509754676376832E+000	-2.975108667691045E+001	
1.464000000000000E+009	-2.925642779125515E+001	-1.552340448201789E+000	-2.926991306172656E+001	-2.925642779125515E+001	-1.473654363848221E+000	-1.473654363848221E+000	-1.552340448201789E+000	-2.925642779125515E+001	
1.476000000000000E+009	-2.886225484763764E+001	-1.595515004090366E+000	-2.887139084058984E+001	-2.886225484763764E+001	-1.543922067350076E+000	-1.543922067350076E+000	-1.595515004090366E+000	-2.886225484763764E+001	
1.488000000000000E+009	-2.822764076642499E+001	-1.636884474257677E+000	-2.825460274456566E+001	-2.822764076642499E+001	-1.646687513411338E+000	-1.646687513411338E+000	-1.636884474257677E+000	-2.822764076642499E+001	
1.500000000000000E+009	-2.758144940067985E+001	-1.705974158704638E+000	-2.760817889444591E+001	-2.758144940067985E+001	-1.746790125266336E+000	-1.746790125266336E+000	-1.705974158704638E+000	-2.758144940067985E+001	
1.512000000000000E+009	-2.689981799221827E+001	-1.782000553577802E+000	-2.691822762076404E+001	-2.689981799221827E+001	-1.857914405991046E+000	-1.857914405991046E+000	-1.782000553577802E+000	-2.689981799221827E+001	
1.524000000000000E+009	-2.599403691942559E+001	-1.867758410880575E+000	-2.602397454168834E+001	-2.599403691942559E+001	-1.989000565721866E+000	-1.989000565721866E+000	-1.867758410880575E+000	-2.599403691942559E+001	
1.536000000000000E+009	-2.525613692935229E+001	-1.972660197725178E+000	-2.526295739005050E+001	-2.525613692935229E+001	-2.088841069065712E+000	-2.088841069065712E+000	-1.972660197725178E+000	-2.525613692935229E+001	
1.548000000000000E+009	-2.463451065700707E+001	-2.061641347082946E+000	-2.465097063557049E+001	-2.463451065700707E+001	-2.168065279677080E+000	-2.168065279677080E+000	-2.061641347082946E+000	-2.463451065700707E+001	
1.560000000000000E+009	-2.401565145788857E+001	-2.143375352620694E+000	-2.403321259011579E+001	-2.401565145788857E+001	-2.268026969098026E+000	-2.268026969098026E+000	-2.143375352620694E+000	-2.401565145788857E+001	
1.572000000000000E+009	-2.352251206651465E+001	-2.242568596742424E+000	-2.352037987625570E+001	-2.352251206651465E+001	-2.408435838537134E+000	-2.408435838537134E+000	-2.242568596742424E+000	-2.352251206651465E+001	
1.584000000000000E+009	-2.268708528478581E+001	-2.340453853527708E+000	-2.269029627486508E+001	-2.268708528478581E+001	-2.483386789978255E+000	-2.483386789978255E+000	-2.340453853527708E+000	-2.268708528478581E+001	
1.596000000000000E+009	-2.190468623117549E+001	-2.492852248055459E+000	-2.191316696081893E+001	-2.190468623117549E+001	-2.596091487692190E+000	-2.596091487692190E+000	-2.492852248055459E+000	-2.190468623117549E+001	
1.608000000000000E+009	-2.110929426767178E+001	-2.664383966107208E+000	-2.112726644071225E+001	-2.110929426767178E+001	-2.672827771109216E+000	-2.672827771109216E+000	-2.664383966107208E+000	-2.110929426767178E+001	
1.620000000000000E+009	-2.049608966440895E+001	-2.850988657787525E+000	-2.053916976570106E+001	-2.049608966440895E+001	-2.768555340512206E+000	-2.768555340512206E+000	-2.850988657787525E+000	-2.049608966440895E+001	
1.632000000000000E+009	-2.010170331562348E+001	-3.068107081134234E+000	-2.013723096566155E+001	-2.010170331562348E+001	-2.842801966280310E+000	-2.842801966280310E+000	-3.068107081134234E+000	-2.010170331562348E+001	
1.644000000000000E+009	-1.972516004238896E+001	-3.280391930893184E+000	-1.973860648462807E+001	-1.972516004238896E+001	-2.867222779959515E+000	-2.867222779959515E+000	-3.280391930893184E+000	-1.972516004238896E+001	
1.656000000000000E+009	-1.939772516736820E+001	-3.539825296196687E+000	-1.937933530750579E+001	-1.939772516736820E+001	-2.895112937644038E+000	-2.895112937644038E+000	-3.539825296196687E+000	-1.939772516736820E+001	
1.668000000000000E+009	-1.905688561571509E+001	-3.873366856912997E+000	-1.901231784864725E+001	-1.905688561571509E+001	-2.970331692459256E+000	-2.970331692459256E+000	-3.873366856912997E+000	-1.905688561571509E+001	
1.680000000000000E+009	-1.881763129272668E+001	-4.382500426881137E+000	-1.876834281183535E+001	-1.881763129272668E+001	-2.929710784783153E+000	-2.929710784783153E+000	-4.382500426881137E+000	-1.881763129272668E+001	
1.692000000000000E+009	-1.873387766580920E+001	-5.040919087473605E+000	-1.872605158136256E+001	-1.873387766580920E+001	-2.867917345397134E+000	-2.867917345397134E+000	-5.040919087473605E+000	-1.873387766580920E+001	
1.704000000000000E+009	-1.860399349867021E+001	-5.706921020140687E+000	-1.863289132265972E+001	-1.860399349867021E+001	-2.766325016419934E+000	-2.766325016419934E+000	-5.706921020140687E+000	-1.860399349867021E+001	
1.716000000000000E+009	-1.881397422158276E+001	-6.162203653422821E+000	-1.886056220734301E+001	-1.881397422158276E+001	-2.635954867034614E+000	-2.635954867034614E+000	-6.162203653422821E+000	-1.881397422158276E+001	
1.728000000000000E+009	-1.922195846337483E+001	-6.493454476300967E+000	-1.924036167484345E+001	-1.922195846337483E+001	-2.491277042703319E+000	-2.491277042703319E+000	-6.493454476300967E+000	-1.922195846337483E+001	
1.740000000000000E+009	-1.961217920084982E+001	-6.636568067148796E+000	-1.960040491712002E+001	-1.961217920084982E+001	-2.352136966975808E+000	-2.352136966975808E+000	-6.636568067148796E+000	-1.961217920084982E+001	
1.752000000000000E+009	-2.005710054865451E+001	-6.386947880734252E+000	-2.003312727965430E+001	-2.005710054865451E+001	-2.224202529922032E+000	-2.224202529922032E+000	-6.386947880734252E+000	-2.005710054865451E+001	
1.764000000000000E+009	-2.070027543167233E+001	-5.936261078230650E+000	-2.066258323397022E+001	-2.070027543167233E+001	-2.079168285811828E+000	-2.079168285811828E+000	-5.936261078230650E+000	-2.070027543167233E+001	
1.776000000000000E+009	-2.151522913111746E+001	-5.433103415474392E+000	-2.149258608284086E+001	-2.151522913111746E+001	-1.937605674687996E+000	-1.937605674687996E+000	-5.433103415474392E+000	-2.151522913111746E+001	
1.788000000000000E+009	-2.245654728719449E+001	-5.010944455646327E+000	-2.247527160836942E+001	-2.245654728719449E+001	-1.773365304943356E+000	-1.773365304943356E+000	-5.010944455646327E+000	-2.245654728719449E+001	
1.800000000000000E+009	-2.323569497412653E+001	-4.645423153824256E+000	-2.326830315679942E+001	-2.323569497412653E+001	-1.652155939935405E+000	-1.652155939935405E+000	-4.645423153824256E+000	-2.323569497412653E+001	
1.812000000000000E+009	-2.392686511154290E+001	-4.290885969091632E+000	-2.396194172163192E+001	-2.392686511154290E+001	-1.534623148664536E+000	-1.534623148664536E+000	-4.290885969091632E+000	-2.392686511154290E+001	
1.824000000000000E+009	-2.480651986703522E+001	-3.984280050157609E+000	-2.484948571870237E+001	-2.480651986703522E+001	-1.443850447812392E+000	-1.443850447812392E+000	-3.984280050157609E+000	-2.480651986703522E+001	
1.836000000000000E+009	-2.552389570981264E+001	-3.729289496371469E+000	-2.554451098820726E+001	-2.552389570981264E+001	-1.384484904229384E+000	-1.384484904229384E+000	-3.729289496371469E+000	-2.552389570981264E+001	
1.848000000000000E+009	-2.612950308259719E+001	-3.510622184613403E+000	-2.613876601576957E+001	-2.612950308259719E+001	-1.353057342384213E+000	-1.353057342384213E+000	-3.510622184613403E+000	-2.612950308259719E+001	
1.860000000000000E+009	-2.695979131968917E+001	-3.381264156923604E+000	-2.694331956850854E+001	-2.695979131968917E+001	-1.322669163536837E+000	-1.322669163536837E+000	-3.381264156923604E+000	-2.695979131968917E+001	
1.872000000000000E+009	-2.766836044323982E+001	-3.246346182425798E+000	-2.773960864620132E+001	-2.766836044323982E+001	-1.271209433142487E+000	-1.271209433142487E+000	-3.246346182425798E+000	-2.766836044323982E+001	
1.884000000000000E+009	-2.847113884772974E+001	-3.135656729967877E+000	-2.855519622865378E+001	-2.847113884772974E+001	-1.203553101724839E+000	-1.203553101724839E+000	-3.135656729967877E+000	-2.847113884772974E+001	
1.896000000000000E+009	-2.936245787949788E+001	-3.052719091246875E+000	-2.941693043198682E+001	-2.936245787949788E+001	-1.149936938373784E+000	-1.149936938373784E+000	-3.052719091246875E+000	-2.936245787949788E+001	
1.908000000000000E+009	-3.023939301375216E+001	-2.987309285406125E+000	-3.026362729729393E+001	-3.023939301375216E+001	-1.129578417682738E+000	-1.129578417682738E+000	-2.987309285406125E+000	-3.023939301375216E+001	
1.920000000000000E+009	-3.110773106775969E+001	-2.899748404885323E+000	-3.112936444412025E+001	-3.110773106775969E+001	-1.128842969379132E+000	-1.128842969379132E+000	-2.899748404885323E+000	-3.110773106775969E+001	
1.932000000000000E+009	-3.195713480327338E+001	-2.761591344596950E+000	-3.195145896434227E+001	-3.195713480327338E+001	-1.139454245863838E+000	-1.139454245863838E+000	-2.761591344596950E+000	-3.195713480327338E+001	
1.944000000000000E+009	-3.249745529174341E+001	-2.686996882761124E+000	-3.251233609825366E+001	-3.249745529174341E+001	-1.155385605961017E+000	-1.155385605961017E+000	-2.686996882761124E+000	-3.249745529174341E+001	
1.956000000000000E+009	-3.316510817034651E+001	-2.645232396970827E+000	-3.319707733755084E+001	-3.316510817034651E+001	-1.156477019551349E+000	-1.156477019551349E+000	-2.645232396970827E+000	-3.316510817034651E+001	
1.968000000000000E+009	-3.343584610914865E+001	-2.635163053511767E+000	-3.345874199772682E+001	-3.343584610914865E+001	-1.143458254964576E+000	-1.143458254964576E+000	-2.635163053511767E+000	-3.343584610914865E+001	
1.980000000000000E+009	-3.393656900392364E+001	-2.640019118492796E+000	-3.396801198388375E+001	-3.393656900392364E+001	-1.122800808068133E+000	-1.122800808068133E+000	-2.640019118492796E+000	-3.393656900392364E+001	
1.992000000000000E+009	-3.431113168901450E+001	-2.649540631249363E+000	-3.431399202968041E+001	-3.431113168901450E+001	-1.106747655201709E+000	-1.106747655201709E+000	-2.649540631249363E+000	-3.431113168901450E+001	
2.004000000000000E+009	-3.472018651738943E+001	-2.623929016088097E+000	-3.469549557799189E+001	-3.472018651738943E+001	-1.102586971091493E+000	-1.102586971091493E+000	-2.623929016088097E+000	-3.472018651738943E+001	
2.016000000000000E+009	-3.503102579653186E+001	-2.569177680328594E+000	-3.502102280731571E+001	-3.503102579653186E+001	-1.119300353616366E+000	-1.119300353616366E+000	-2.569177680328594E+000	-3.503102579653186E+001	
2.028000000000000E+009	-3.530001762315852E+001	-2.530088076033445E+000	-3.531142333132969E+001	-3.530001762315852E+001	-1.155996460574723E+000	-1.155996460574723E+000	-2.530088076033445E+000	-3.530001762315852E+001	
2.040000000000000E+009	-3.566031027093047E+001	-2.517324055995443E+000	-3.571647098583326E+001	-3.566031027093047E+001	-1.193145545983005E+000	-1.193145545983005E+000	-2.517324055995443E+000	-3.566031027093047E+001	
2.052000000000000E+009	-3.562868919407317E+001	-2.556021944810957E+000	-3.568886206089602E+001	-3.562868919407317E+001	-1.234646365354288E+000	-1.234646365354288E+000	-2.556021944810957E+000	-3.562868919407317E+001	
2.064000000000000E+009	-3.552257053706774E+001	-2.641569769223425E+000	-3.559684118931805E+001	-3.552257053706774E+001	-1.282003862867416E+000	-1.282003862867416E+000	-2.641569769223425E+000	-3.552257053706774E+001	
2.076000000000000E+009	-3.480057363743064E+001	-2.775393784555534E+000	-3.479080234542006E+001	-3.480057363743064E+001	-1.380593431881650E+000	-1.380593431881650E+000	-2.775393784555534E+000	-3.480057363743064E+001	
2.088000000000000E+009	-3.327008598850275E+001	-2.951671624143574E+000	-3.324642325652782E+001	-3.327008598850275E+001	-1.711180264695724E+000	-1.711180264695724E+000	-2.951671624143574E+000	-3.327008598850275E+001	
2.100000000000000E+009	-2.942838500919812E+001	-3.132931568858240E+000	-2.943841189484799E+001	-2.942838500919812E+001	-3.417922348393578E+000	-3.417922348393578E+000	-3.132931568858240E+000	-2.942838500919812E+001	
2.112000000000000E+009	-3.083862351533909E+001	-3.011352354158106E+000	-3.090511352824181E+001	-3.083862351533909E+001	-2.539548574416072E+000	-2.539548574416072E+000	-3.011352354158106E+000	-3.083862351533909E+001	
