# Version 1.00
#
freq[Hz]	Trc1_S21[dB]	Ch1_SG_S11_S11[dB]	Ch1_SG_S12_S12[dB]	Ch1_SG_S21_S21[dB]	Ch1_SG_S22_S22[dB]	RX_S22[dB]	TX_S11[dB]	ISO_S21[dB]	
7.560000000000000E+008	-2.300547872083002E+001	-6.390082314349623E+000	-2.303243769315632E+001	-2.300547872083002E+001	-6.929211676836279E-001	-6.929211676836279E-001	-6.390082314349623E+000	-2.300547872083002E+001	
7.680000000000000E+008	-2.156998584384285E+001	-9.091857637912133E+000	-2.155091950741793E+001	-2.156998584384285E+001	-7.747697002622194E-001	-7.747697002622194E-001	-9.091857637912133E+000	-2.156998584384285E+001	
7.800000000000000E+008	-2.035349444004384E+001	-1.113695885562949E+001	-2.043237533734664E+001	-2.035349444004384E+001	-9.293841220600676E-001	-9.293841220600676E-001	-1.113695885562949E+001	-2.035349444004384E+001	
7.920000000000000E+008	-2.033722538096794E+001	-1.005243444902268E+001	-2.033555083670391E+001	-2.033722538096794E+001	-1.001527344558161E+000	-1.001527344558161E+000	-1.005243444902268E+001	-2.033722538096794E+001	
8.040000000000000E+008	-1.998899287425957E+001	-8.879184886330156E+000	-1.999189019212653E+001	-1.998899287425957E+001	-1.144233037408877E+000	-1.144233037408877E+000	-8.879184886330156E+000	-1.998899287425957E+001	
8.160000000000000E+008	-1.968564081819885E+001	-7.292195241817278E+000	-1.968791831847677E+001	-1.968564081819885E+001	-1.368511139792497E+000	-1.368511139792497E+000	-7.292195241817278E+000	-1.968564081819885E+001	
8.280000000000000E+008	-1.912650817305796E+001	-6.195194498972760E+000	-1.914505197206331E+001	-1.912650817305796E+001	-1.732355025295353E+000	-1.732355025295353E+000	-6.195194498972760E+000	-1.912650817305796E+001	
8.400000000000000E+008	-1.795793011803763E+001	-4.906771607657255E+000	-1.798155198990921E+001	-1.795793011803763E+001	-2.318889756467959E+000	-2.318889756467959E+000	-4.906771607657255E+000	-1.795793011803763E+001	
8.520000000000000E+008	-1.723181365489550E+001	-4.348555966857744E+000	-1.726356560995544E+001	-1.723181365489550E+001	-3.232228090143719E+000	-3.232228090143719E+000	-4.348555966857744E+000	-1.723181365489550E+001	
8.640000000000000E+008	-1.650995195252376E+001	-3.946096883531929E+000	-1.652012772467543E+001	-1.650995195252376E+001	-4.772160295189582E+000	-4.772160295189582E+000	-3.946096883531929E+000	-1.650995195252376E+001	
8.760000000000000E+008	-1.569979465104967E+001	-3.753904206627021E+000	-1.572975801804459E+001	-1.569979465104967E+001	-7.443976763811146E+000	-7.443976763811146E+000	-3.753904206627021E+000	-1.569979465104967E+001	
8.880000000000000E+008	-1.587040889064095E+001	-3.421333184189985E+000	-1.589314537718727E+001	-1.587040889064095E+001	-1.194750753757370E+001	-1.194750753757370E+001	-3.421333184189985E+000	-1.587040889064095E+001	
9.000000000000000E+008	-1.614579629372479E+001	-2.951897403675542E+000	-1.615799378051361E+001	-1.614579629372479E+001	-1.694908126433833E+001	-1.694908126433833E+001	-2.951897403675542E+000	-1.614579629372479E+001	
9.120000000000000E+008	-1.635051010365132E+001	-2.641172704372813E+000	-1.635654641176564E+001	-1.635051010365132E+001	-1.185722173418009E+001	-1.185722173418009E+001	-2.641172704372813E+000	-1.635051010365132E+001	
9.240000000000000E+008	-1.704566770770991E+001	-2.405155719743038E+000	-1.706347374489141E+001	-1.704566770770991E+001	-7.907412563883357E+000	-7.907412563883357E+000	-2.405155719743038E+000	-1.704566770770991E+001	
9.360000000000000E+008	-1.803118095380448E+001	-2.255669066644430E+000	-1.802639510415889E+001	-1.803118095380448E+001	-5.630156999242617E+000	-5.630156999242617E+000	-2.255669066644430E+000	-1.803118095380448E+001	
9.480000000000000E+008	-1.899238706838976E+001	-2.130609636556621E+000	-1.902584016156725E+001	-1.899238706838976E+001	-4.141846170885636E+000	-4.141846170885636E+000	-2.130609636556621E+000	-1.899238706838976E+001	
9.600000000000000E+008	-2.034848993402594E+001	-2.024726397890003E+000	-2.036860452838726E+001	-2.034848993402594E+001	-3.245198819898742E+000	-3.245198819898742E+000	-2.024726397890003E+000	-2.034848993402594E+001	
9.720000000000000E+008	-2.123217953565769E+001	-1.957206224989169E+000	-2.123781789824039E+001	-2.123217953565769E+001	-2.673920309467704E+000	-2.673920309467704E+000	-1.957206224989169E+000	-2.123217953565769E+001	
9.840000000000000E+008	-2.256035595667551E+001	-1.856979758042404E+000	-2.258336512907751E+001	-2.256035595667551E+001	-2.259869488940533E+000	-2.259869488940533E+000	-1.856979758042404E+000	-2.256035595667551E+001	
9.960000000000000E+008	-2.386172452960187E+001	-1.776214325122475E+000	-2.386869435512382E+001	-2.386172452960187E+001	-1.921519475668291E+000	-1.921519475668291E+000	-1.776214325122475E+000	-2.386172452960187E+001	
1.008000000000000E+009	-2.509201518904394E+001	-1.669575268360853E+000	-2.510342602013880E+001	-2.509201518904394E+001	-1.664263112590146E+000	-1.664263112590146E+000	-1.669575268360853E+000	-2.509201518904394E+001	
1.020000000000000E+009	-2.596775849264466E+001	-1.607530754212012E+000	-2.598343351259036E+001	-2.596775849264466E+001	-1.465983298405908E+000	-1.465983298405908E+000	-1.607530754212012E+000	-2.596775849264466E+001	
1.032000000000000E+009	-2.748337732045036E+001	-1.517478059103293E+000	-2.750836467773839E+001	-2.748337732045036E+001	-1.312902279019428E+000	-1.312902279019428E+000	-1.517478059103293E+000	-2.748337732045036E+001	
1.044000000000000E+009	-2.887183869723522E+001	-1.440341952856399E+000	-2.889164925575431E+001	-2.887183869723522E+001	-1.209565123297937E+000	-1.209565123297937E+000	-1.440341952856399E+000	-2.887183869723522E+001	
1.056000000000000E+009	-2.927389874729962E+001	-1.389052882105558E+000	-2.926727101252035E+001	-2.927389874729962E+001	-1.122156501441420E+000	-1.122156501441420E+000	-1.389052882105558E+000	-2.927389874729962E+001	
1.068000000000000E+009	-2.960747533548184E+001	-1.369975466469991E+000	-2.961950155234379E+001	-2.960747533548184E+001	-1.076210972133494E+000	-1.076210972133494E+000	-1.369975466469991E+000	-2.960747533548184E+001	
1.080000000000000E+009	-2.989363368862446E+001	-1.354350779486231E+000	-2.990480034407433E+001	-2.989363368862446E+001	-1.016879765764842E+000	-1.016879765764842E+000	-1.354350779486231E+000	-2.989363368862446E+001	
1.092000000000000E+009	-3.003511979271584E+001	-1.329278732411529E+000	-3.008688532773719E+001	-3.003511979271584E+001	-9.949358904927089E-001	-9.949358904927089E-001	-1.329278732411529E+000	-3.003511979271584E+001	
1.104000000000000E+009	-3.050296736879821E+001	-1.325384282242968E+000	-3.059120540037451E+001	-3.050296736879821E+001	-9.630525490522199E-001	-9.630525490522199E-001	-1.325384282242968E+000	-3.050296736879821E+001	
1.116000000000000E+009	-3.066772330511878E+001	-1.286048716565580E+000	-3.069774945508460E+001	-3.066772330511878E+001	-9.345074760623116E-001	-9.345074760623116E-001	-1.286048716565580E+000	-3.066772330511878E+001	
1.128000000000000E+009	-3.086366935669629E+001	-1.261062173216101E+000	-3.081889687632290E+001	-3.086366935669629E+001	-9.241173699140237E-001	-9.241173699140237E-001	-1.261062173216101E+000	-3.086366935669629E+001	
1.140000000000000E+009	-3.071220502753994E+001	-1.275895288078000E+000	-3.068032735923785E+001	-3.071220502753994E+001	-9.222716209771705E-001	-9.222716209771705E-001	-1.275895288078000E+000	-3.071220502753994E+001	
1.152000000000000E+009	-3.106101113566294E+001	-1.262650464492051E+000	-3.109792147826331E+001	-3.106101113566294E+001	-9.341082195882834E-001	-9.341082195882834E-001	-1.262650464492051E+000	-3.106101113566294E+001	
1.164000000000000E+009	-3.153285730080247E+001	-1.211534976918664E+000	-3.158048326104689E+001	-3.153285730080247E+001	-9.400896616015907E-001	-9.400896616015907E-001	-1.211534976918664E+000	-3.153285730080247E+001	
1.176000000000000E+009	-3.151085249528490E+001	-1.222000171982747E+000	-3.150344610755193E+001	-3.151085249528490E+001	-8.981750740084071E-001	-8.981750740084071E-001	-1.222000171982747E+000	-3.151085249528490E+001	
1.188000000000000E+009	-3.161595500748518E+001	-1.236766128073360E+000	-3.162436436967352E+001	-3.161595500748518E+001	-9.044920173434746E-001	-9.044920173434746E-001	-1.236766128073360E+000	-3.161595500748518E+001	
1.200000000000000E+009	-3.222011634830700E+001	-1.208340411736352E+000	-3.226956655139448E+001	-3.222011634830700E+001	-9.227410831641776E-001	-9.227410831641776E-001	-1.208340411736352E+000	-3.222011634830700E+001	
1.212000000000000E+009	-3.232010135046376E+001	-1.207575655683837E+000	-3.234367492512357E+001	-3.232010135046376E+001	-9.520890572114235E-001	-9.520890572114235E-001	-1.207575655683837E+000	-3.232010135046376E+001	
1.224000000000000E+009	-3.209653303307107E+001	-1.202936394562292E+000	-3.210297980756560E+001	-3.209653303307107E+001	-9.832579893996306E-001	-9.832579893996306E-001	-1.202936394562292E+000	-3.209653303307107E+001	
1.236000000000000E+009	-3.165033240832631E+001	-1.210266826624038E+000	-3.165657984322597E+001	-3.165033240832631E+001	-1.023489380703656E+000	-1.023489380703656E+000	-1.210266826624038E+000	-3.165033240832631E+001	
1.248000000000000E+009	-3.192747266583637E+001	-1.212387416376464E+000	-3.193698039317346E+001	-3.192747266583637E+001	-1.034504361716063E+000	-1.034504361716063E+000	-1.212387416376464E+000	-3.192747266583637E+001	
1.260000000000000E+009	-3.172205032461729E+001	-1.225956515498426E+000	-3.174910038992161E+001	-3.172205032461729E+001	-1.072785860754315E+000	-1.072785860754315E+000	-1.225956515498426E+000	-3.172205032461729E+001	
1.272000000000000E+009	-3.189546369931879E+001	-1.239952884959225E+000	-3.194291338398027E+001	-3.189546369931879E+001	-1.072817304718626E+000	-1.072817304718626E+000	-1.239952884959225E+000	-3.189546369931879E+001	
1.284000000000000E+009	-3.144852226733482E+001	-1.275288999461032E+000	-3.148837029878618E+001	-3.144852226733482E+001	-1.101317799853642E+000	-1.101317799853642E+000	-1.275288999461032E+000	-3.144852226733482E+001	
1.296000000000000E+009	-3.108003626355115E+001	-1.297732689637946E+000	-3.110498594583951E+001	-3.108003626355115E+001	-1.132251447683251E+000	-1.132251447683251E+000	-1.297732689637946E+000	-3.108003626355115E+001	
1.308000000000000E+009	-3.087277314094231E+001	-1.310701834959009E+000	-3.084991673419102E+001	-3.087277314094231E+001	-1.170252480992220E+000	-1.170252480992220E+000	-1.310701834959009E+000	-3.087277314094231E+001	
1.320000000000000E+009	-3.040299993714700E+001	-1.330618189798968E+000	-3.040164045738592E+001	-3.040299993714700E+001	-1.225203973364052E+000	-1.225203973364052E+000	-1.330618189798968E+000	-3.040299993714700E+001	
1.332000000000000E+009	-3.035281174693150E+001	-1.361188558558238E+000	-3.039255504253590E+001	-3.035281174693150E+001	-1.278126887399679E+000	-1.278126887399679E+000	-1.361188558558238E+000	-3.035281174693150E+001	
1.344000000000000E+009	-3.023693431778699E+001	-1.382675551335038E+000	-3.028681367783125E+001	-3.023693431778699E+001	-1.314261030420502E+000	-1.314261030420502E+000	-1.382675551335038E+000	-3.023693431778699E+001	
1.356000000000000E+009	-2.981908600203288E+001	-1.421910035150461E+000	-2.984069942330225E+001	-2.981908600203288E+001	-1.364755319775757E+000	-1.364755319775757E+000	-1.421910035150461E+000	-2.981908600203288E+001	
1.368000000000000E+009	-2.951091298477713E+001	-1.446894274577759E+000	-2.952710489670382E+001	-2.951091298477713E+001	-1.404907293327969E+000	-1.404907293327969E+000	-1.446894274577759E+000	-2.951091298477713E+001	
1.380000000000000E+009	-2.872287004461184E+001	-1.496571151427107E+000	-2.875669910845311E+001	-2.872287004461184E+001	-1.451559187663934E+000	-1.451559187663934E+000	-1.496571151427107E+000	-2.872287004461184E+001	
1.392000000000000E+009	-2.860298853915150E+001	-1.521433217893341E+000	-2.862243589161702E+001	-2.860298853915150E+001	-1.505211121573146E+000	-1.505211121573146E+000	-1.521433217893341E+000	-2.860298853915150E+001	
1.404000000000000E+009	-2.815573305573771E+001	-1.543711608250318E+000	-2.816717876383428E+001	-2.815573305573771E+001	-1.602740381568896E+000	-1.602740381568896E+000	-1.543711608250318E+000	-2.815573305573771E+001	
1.416000000000000E+009	-2.765994761605703E+001	-1.567260850727770E+000	-2.766492477671600E+001	-2.765994761605703E+001	-1.674187638885046E+000	-1.674187638885046E+000	-1.567260850727770E+000	-2.765994761605703E+001	
1.428000000000000E+009	-2.717488077307331E+001	-1.606803870198704E+000	-2.718490579571073E+001	-2.717488077307331E+001	-1.754711905756948E+000	-1.754711905756948E+000	-1.606803870198704E+000	-2.717488077307331E+001	
1.440000000000000E+009	-2.678828766047438E+001	-1.650704037226932E+000	-2.683297181440016E+001	-2.678828766047438E+001	-1.819271238953930E+000	-1.819271238953930E+000	-1.650704037226932E+000	-2.678828766047438E+001	
1.452000000000000E+009	-2.621932073609462E+001	-1.718737031764901E+000	-2.620962993347871E+001	-2.621932073609462E+001	-1.919770760547314E+000	-1.919770760547314E+000	-1.718737031764901E+000	-2.621932073609462E+001	
1.464000000000000E+009	-2.595823735561119E+001	-1.765135526959611E+000	-2.597599304685238E+001	-2.595823735561119E+001	-2.020024332007477E+000	-2.020024332007477E+000	-1.765135526959611E+000	-2.595823735561119E+001	
1.476000000000000E+009	-2.554064602513545E+001	-1.823974451520980E+000	-2.556393293027670E+001	-2.554064602513545E+001	-2.116787321091258E+000	-2.116787321091258E+000	-1.823974451520980E+000	-2.554064602513545E+001	
1.488000000000000E+009	-2.527836918190171E+001	-1.865002798874239E+000	-2.531324566444705E+001	-2.527836918190171E+001	-2.215376737138763E+000	-2.215376737138763E+000	-1.865002798874239E+000	-2.527836918190171E+001	
1.500000000000000E+009	-2.485457027568830E+001	-1.939633015043670E+000	-2.488005982201084E+001	-2.485457027568830E+001	-2.340950966052729E+000	-2.340950966052729E+000	-1.939633015043670E+000	-2.485457027568830E+001	
1.512000000000000E+009	-2.434879135289028E+001	-2.022895840070007E+000	-2.435639139592514E+001	-2.434879135289028E+001	-2.481369167593635E+000	-2.481369167593635E+000	-2.022895840070007E+000	-2.434879135289028E+001	
1.524000000000000E+009	-2.354016337227256E+001	-2.138512185491266E+000	-2.356576525346121E+001	-2.354016337227256E+001	-2.648395546179186E+000	-2.648395546179186E+000	-2.138512185491266E+000	-2.354016337227256E+001	
1.536000000000000E+009	-2.279909338341848E+001	-2.288258590432357E+000	-2.281039532777643E+001	-2.279909338341848E+001	-2.826756042253188E+000	-2.826756042253188E+000	-2.288258590432357E+000	-2.279909338341848E+001	
1.548000000000000E+009	-2.209852687048870E+001	-2.422390863558220E+000	-2.211157180374363E+001	-2.209852687048870E+001	-2.978453958585505E+000	-2.978453958585505E+000	-2.422390863558220E+000	-2.209852687048870E+001	
1.560000000000000E+009	-2.163825458229210E+001	-2.523519208197088E+000	-2.166012666767619E+001	-2.163825458229210E+001	-3.105138456349686E+000	-3.105138456349686E+000	-2.523519208197088E+000	-2.163825458229210E+001	
1.572000000000000E+009	-2.112666227195727E+001	-2.626252106968928E+000	-2.113201520984311E+001	-2.112666227195727E+001	-3.308439401402915E+000	-3.308439401402915E+000	-2.626252106968928E+000	-2.112666227195727E+001	
1.584000000000000E+009	-2.037500241186166E+001	-2.719179126484873E+000	-2.038043418814983E+001	-2.037500241186166E+001	-3.475708402525819E+000	-3.475708402525819E+000	-2.719179126484873E+000	-2.037500241186166E+001	
1.596000000000000E+009	-1.976454446536153E+001	-2.898726882373643E+000	-1.976942299488489E+001	-1.976454446536153E+001	-3.670845637803556E+000	-3.670845637803556E+000	-2.898726882373643E+000	-1.976454446536153E+001	
1.608000000000000E+009	-1.886880230321426E+001	-3.158787743003453E+000	-1.887127729813078E+001	-1.886880230321426E+001	-3.912414137739295E+000	-3.912414137739295E+000	-3.158787743003453E+000	-1.886880230321426E+001	
1.620000000000000E+009	-1.823668052345114E+001	-3.374172830085788E+000	-1.828228210497530E+001	-1.823668052345114E+001	-4.136433071113913E+000	-4.136433071113913E+000	-3.374172830085788E+000	-1.823668052345114E+001	
1.632000000000000E+009	-1.783040004399727E+001	-3.576453682473649E+000	-1.785728093255313E+001	-1.783040004399727E+001	-4.377714664796464E+000	-4.377714664796464E+000	-3.576453682473649E+000	-1.783040004399727E+001	
1.644000000000000E+009	-1.744825171530488E+001	-3.704623452212728E+000	-1.745497236437126E+001	-1.744825171530488E+001	-4.573945011557862E+000	-4.573945011557862E+000	-3.704623452212728E+000	-1.744825171530488E+001	
1.656000000000000E+009	-1.708250693470731E+001	-3.866081938680278E+000	-1.704881150258201E+001	-1.708250693470731E+001	-4.736280479626931E+000	-4.736280479626931E+000	-3.866081938680278E+000	-1.708250693470731E+001	
1.668000000000000E+009	-1.653457229440133E+001	-4.116603687804305E+000	-1.650105013027835E+001	-1.653457229440133E+001	-5.090726985196924E+000	-5.090726985196924E+000	-4.116603687804305E+000	-1.653457229440133E+001	
1.680000000000000E+009	-1.603592563179518E+001	-4.404224666756153E+000	-1.599554286334003E+001	-1.603592563179518E+001	-5.344226740397360E+000	-5.344226740397360E+000	-4.404224666756153E+000	-1.603592563179518E+001	
1.692000000000000E+009	-1.570603222904319E+001	-4.799680923628691E+000	-1.570162251757988E+001	-1.570603222904319E+001	-5.653006311198385E+000	-5.653006311198385E+000	-4.799680923628691E+000	-1.570603222904319E+001	
1.704000000000000E+009	-1.510824875201780E+001	-5.295912247983392E+000	-1.513356442835669E+001	-1.510824875201780E+001	-5.995807690844526E+000	-5.995807690844526E+000	-5.295912247983392E+000	-1.510824875201780E+001	
1.716000000000000E+009	-1.481702600799485E+001	-5.819794435803137E+000	-1.486432660455604E+001	-1.481702600799485E+001	-6.320104650994130E+000	-6.320104650994130E+000	-5.819794435803137E+000	-1.481702600799485E+001	
1.728000000000000E+009	-1.461666400734459E+001	-6.323044412141633E+000	-1.464542033530134E+001	-1.461666400734459E+001	-6.804840379052489E+000	-6.804840379052489E+000	-6.323044412141633E+000	-1.461666400734459E+001	
1.740000000000000E+009	-1.436179850002295E+001	-7.061034526218876E+000	-1.436297843356192E+001	-1.436179850002295E+001	-7.252108535740682E+000	-7.252108535740682E+000	-7.061034526218876E+000	-1.436179850002295E+001	
1.752000000000000E+009	-1.403690775851103E+001	-7.835855161230975E+000	-1.404424804108772E+001	-1.403690775851103E+001	-7.752797678164629E+000	-7.752797678164629E+000	-7.835855161230975E+000	-1.403690775851103E+001	
1.764000000000000E+009	-1.384927941142083E+001	-8.653349067120285E+000	-1.384837604738266E+001	-1.384927941142083E+001	-8.326129052622644E+000	-8.326129052622644E+000	-8.653349067120285E+000	-1.384927941142083E+001	
1.776000000000000E+009	-1.373461960394393E+001	-9.527943563270410E+000	-1.375620969262212E+001	-1.373461960394393E+001	-8.793788023279380E+000	-8.793788023279380E+000	-9.527943563270410E+000	-1.373461960394393E+001	
1.788000000000000E+009	-1.370068070707657E+001	-1.016189402976809E+001	-1.374137391538977E+001	-1.370068070707657E+001	-9.058910313694858E+000	-9.058910313694858E+000	-1.016189402976809E+001	-1.370068070707657E+001	
1.800000000000000E+009	-1.377720826167982E+001	-1.067753703312603E+001	-1.381847478074671E+001	-1.377720826167982E+001	-8.877423975953514E+000	-8.877423975953514E+000	-1.067753703312603E+001	-1.377720826167982E+001	
1.812000000000000E+009	-1.362294691412785E+001	-1.080543147591973E+001	-1.366723195993017E+001	-1.362294691412785E+001	-8.620289475182672E+000	-8.620289475182672E+000	-1.080543147591973E+001	-1.362294691412785E+001	
1.824000000000000E+009	-1.372924794609719E+001	-1.055105988059719E+001	-1.377334594883870E+001	-1.372924794609719E+001	-7.957179679660734E+000	-7.957179679660734E+000	-1.055105988059719E+001	-1.372924794609719E+001	
1.836000000000000E+009	-1.388760221528571E+001	-1.008360626961790E+001	-1.390811384034299E+001	-1.388760221528571E+001	-6.968181256464662E+000	-6.968181256464662E+000	-1.008360626961790E+001	-1.388760221528571E+001	
1.848000000000000E+009	-1.419971685205002E+001	-9.306761542201571E+000	-1.421297173296001E+001	-1.419971685205002E+001	-6.226327504894928E+000	-6.226327504894928E+000	-9.306761542201571E+000	-1.419971685205002E+001	
1.860000000000000E+009	-1.490579920458149E+001	-8.666711261578417E+000	-1.491208494831941E+001	-1.490579920458149E+001	-5.398156051767797E+000	-5.398156051767797E+000	-8.666711261578417E+000	-1.490579920458149E+001	
1.872000000000000E+009	-1.548958920908664E+001	-7.945159301286201E+000	-1.552203723354637E+001	-1.548958920908664E+001	-4.656499280675524E+000	-4.656499280675524E+000	-7.945159301286201E+000	-1.548958920908664E+001	
1.884000000000000E+009	-1.627588294314135E+001	-7.225850522551697E+000	-1.631350725107821E+001	-1.627588294314135E+001	-4.112710482877892E+000	-4.112710482877892E+000	-7.225850522551697E+000	-1.627588294314135E+001	
1.896000000000000E+009	-1.719653279195721E+001	-6.653903105484846E+000	-1.724056005785367E+001	-1.719653279195721E+001	-3.562558250346360E+000	-3.562558250346360E+000	-6.653903105484846E+000	-1.719653279195721E+001	
1.908000000000000E+009	-1.806331049884260E+001	-6.182426263097006E+000	-1.810755888545756E+001	-1.806331049884260E+001	-3.191220770936894E+000	-3.191220770936894E+000	-6.182426263097006E+000	-1.806331049884260E+001	
1.920000000000000E+009	-1.902291121538024E+001	-5.781882904131177E+000	-1.906826419068677E+001	-1.902291121538024E+001	-2.863039765777173E+000	-2.863039765777173E+000	-5.781882904131177E+000	-1.902291121538024E+001	
1.932000000000000E+009	-1.995775271633491E+001	-5.358146867385041E+000	-1.998462176891865E+001	-1.995775271633491E+001	-2.662782666947986E+000	-2.662782666947986E+000	-5.358146867385041E+000	-1.995775271633491E+001	
1.944000000000000E+009	-2.080314359185162E+001	-5.016502838191143E+000	-2.084911255755716E+001	-2.080314359185162E+001	-2.523996770388556E+000	-2.523996770388556E+000	-5.016502838191143E+000	-2.080314359185162E+001	
1.956000000000000E+009	-2.157373472753946E+001	-4.821587136034522E+000	-2.161892959384146E+001	-2.157373472753946E+001	-2.409226636495578E+000	-2.409226636495578E+000	-4.821587136034522E+000	-2.157373472753946E+001	
1.968000000000000E+009	-2.214618398615117E+001	-4.665326400119213E+000	-2.219229650800910E+001	-2.214618398615117E+001	-2.249652774127184E+000	-2.249652774127184E+000	-4.665326400119213E+000	-2.214618398615117E+001	
1.980000000000000E+009	-2.273823141111241E+001	-4.527819752155785E+000	-2.275909843127813E+001	-2.273823141111241E+001	-2.078409908466829E+000	-2.078409908466829E+000	-4.527819752155785E+000	-2.273823141111241E+001	
1.992000000000000E+009	-2.346625006471049E+001	-4.411145704517034E+000	-2.346083973038260E+001	-2.346625006471049E+001	-1.909701317783848E+000	-1.909701317783848E+000	-4.411145704517034E+000	-2.346625006471049E+001	
2.004000000000000E+009	-2.426913012607779E+001	-4.285760239745473E+000	-2.427698817800043E+001	-2.426913012607779E+001	-1.763689936395591E+000	-1.763689936395591E+000	-4.285760239745473E+000	-2.426913012607779E+001	
2.016000000000000E+009	-2.513256761136443E+001	-4.146449880394676E+000	-2.514467139310368E+001	-2.513256761136443E+001	-1.658861155056499E+000	-1.658861155056499E+000	-4.146449880394676E+000	-2.513256761136443E+001	
2.028000000000000E+009	-2.600717199766630E+001	-3.991333553580846E+000	-2.600750597221049E+001	-2.600717199766630E+001	-1.582403548315494E+000	-1.582403548315494E+000	-3.991333553580846E+000	-2.600717199766630E+001	
2.040000000000000E+009	-2.695705409429582E+001	-3.909066925139853E+000	-2.698695302846910E+001	-2.695705409429582E+001	-1.526238264264259E+000	-1.526238264264259E+000	-3.909066925139853E+000	-2.695705409429582E+001	
2.052000000000000E+009	-2.776663229541117E+001	-3.895161140886576E+000	-2.780175452006987E+001	-2.776663229541117E+001	-1.476965253577125E+000	-1.476965253577125E+000	-3.895161140886576E+000	-2.776663229541117E+001	
2.064000000000000E+009	-2.858236237595122E+001	-3.983709974042291E+000	-2.862840551888335E+001	-2.858236237595122E+001	-1.419179930287816E+000	-1.419179930287816E+000	-3.983709974042291E+000	-2.858236237595122E+001	
2.076000000000000E+009	-2.940406261184734E+001	-4.186218733693996E+000	-2.942618795780598E+001	-2.940406261184734E+001	-1.389304622676597E+000	-1.389304622676597E+000	-4.186218733693996E+000	-2.940406261184734E+001	
2.088000000000000E+009	-3.000318692307419E+001	-4.570868891583364E+000	-3.003071772881410E+001	-3.000318692307419E+001	-1.444900517834138E+000	-1.444900517834138E+000	-4.570868891583364E+000	-3.000318692307419E+001	
2.100000000000000E+009	-2.884149186431087E+001	-5.263446771755548E+000	-2.888019288504802E+001	-2.884149186431087E+001	-1.773309774782867E+000	-1.773309774782867E+000	-5.263446771755548E+000	-2.884149186431087E+001	
2.112000000000000E+009	-2.409000697931002E+001	-5.301745217759483E+000	-2.414199890988142E+001	-2.409000697931002E+001	-3.492007501420275E+000	-3.492007501420275E+000	-5.301745217759483E+000	-2.409000697931002E+001	
