        Frequency / MHz                S2,2 (31778)/abs,dB
                  1068.2                     -0.96087612
                  1070.8                     -0.93035134
                  1073.4                     -0.90214704
                    1076                     -0.87632312
                  1078.6                      -0.8527989
                  1081.2                      -0.8313858
                  1083.8                     -0.81184939
                  1086.4                     -0.79398086
                    1089                     -0.77764844
                  1091.6                     -0.76279504
                  1094.2                     -0.74939175
                  1096.8                     -0.73738272
                  1099.4                     -0.72665515
                    1102                     -0.71704739
                  1104.6                     -0.70839494
                  1107.2                      -0.7005789
                  1109.8                     -0.69355306
                  1112.4                     -0.68732639
                    1115                     -0.68192185
                  1117.6                     -0.67732962
                  1120.2                     -0.67349072
                  1122.8                     -0.67030737
                  1125.4                     -0.66768227
                    1128                     -0.66555397
                  1130.6                     -0.66391292
                  1133.2                     -0.66278817
                  1135.8                     -0.66221633
                  1138.4                     -0.66220943
                    1141                     -0.66274326
                  1143.6                     -0.66376528
                  1146.2                     -0.66521931
                  1148.8                     -0.66706925
                  1151.4                     -0.66931225
                    1154                     -0.67197349
                  1156.6                     -0.67509134
                  1159.2                     -0.67869773
                  1161.8                     -0.68280844
                  1164.4                     -0.68741918
                    1167                     -0.69251463
                  1169.6                     -0.69808108
                  1172.2                     -0.70412181
                  1174.8                     -0.71066965
                  1177.4                     -0.71779316
                    1180                     -0.72559279
                  1182.6                     -0.73418337
                  1185.2                     -0.74366669
                  1187.8                     -0.75409988
                  1190.4                     -0.76546184
                    1193                     -0.77762643
                  1195.6                     -0.79034502
                  1198.2                     -0.80325674
                  1200.8                     -0.81595057
                  1203.4                     -0.82809797
                    1206                     -0.83960474
                  1208.6                     -0.85067803
                  1211.2                     -0.86174052
                  1213.8                     -0.87325277
                  1216.4                      -0.8855714
                    1219                     -0.89891212
                  1221.6                     -0.91338541
                  1224.2                      -0.9290605
                  1226.8                     -0.94600593
                  1229.4                     -0.96430187
                    1232                     -0.98402493
                  1234.6                      -1.0052462
                  1237.2                      -1.0280379
                  1239.8                      -1.0525097
                  1242.4                       -1.078846
                    1245                      -1.1073232
                  1247.6                      -1.1382936
                  1250.2                      -1.1721493
                  1252.8                      -1.2092739
                  1255.4                      -1.2500208
                    1258                      -1.2947352
                  1260.6                      -1.3438234
                  1263.2                      -1.3977896
                  1265.8                      -1.4571929
                  1268.4                      -1.5224801
                    1271                      -1.5936352
                  1273.6                      -1.6696817
                  1276.2                      -1.7481651
                  1278.8                      -1.8248155
                  1281.4                      -1.8936985
                    1284                      -1.9481048
                  1286.6                       -1.982247
                  1289.2                      -1.9931889
                  1291.8                      -1.9820785
                  1294.4                      -1.9538957
                    1297                      -1.9158569
                  1299.6                      -1.8753344
                  1302.2                       -1.838228
                  1304.8                      -1.8082879
                  1307.4                      -1.7872106
                    1310                      -1.7751741
                  1312.6                      -1.7714785
                  1315.2                      -1.7751135
                  1317.8                      -1.7851301
                  1320.4                      -1.8007866
                    1323                      -1.8215542
                  1325.6                      -1.8470199
                  1328.2                      -1.8767995
                  1330.8                      -1.9104885
                  1333.4                      -1.9476895
                    1336                      -1.9880665
                  1338.6                      -2.0313951
                  1341.2                      -2.0775792
                  1343.8                      -2.1266181
                  1346.4                      -2.1785569
                    1349                      -2.2334326
                  1351.6                      -2.2912555
                  1354.2                      -2.3520337
                  1356.8                      -2.4157954
                  1359.4                      -2.4826088
                    1362                      -2.5525783
                  1364.6                      -2.6258408
                  1367.2                      -2.7025455
                  1369.8                      -2.7828408
                  1372.4                      -2.8669094
                    1375                       -2.954987
                  1377.6                      -3.0473547
                  1380.2                      -3.1443185
                  1382.8                       -3.246165
                  1385.4                      -3.3531417
                    1388                      -3.4654564
                  1390.6                      -3.5833505
                  1393.2                      -3.7071683
                  1395.8                      -3.8373899
                  1398.4                       -3.974594
                    1401                       -4.119293
                  1403.6                      -4.2717374
                  1406.2                      -4.4317963
                  1408.8                      -4.5988745
                  1411.4                      -4.7719338
                    1414                      -4.9494742
                  1416.6                      -5.1293439
                  1419.2                       -5.308123
                  1421.8                      -5.4802044
                  1424.4                      -5.6370029
                    1427                      -5.7669148
                  1429.6                      -5.8568929
                  1432.2                      -5.8959857
                  1434.8                      -5.8798029
                  1437.4                      -5.8136469
                    1440                      -5.7122661
                  1442.6                      -5.5960771
                  1445.2                      -5.4859719
                  1447.8                      -5.3991162
                  1450.4                      -5.3468647
                    1453                      -5.3346603
                  1455.6                      -5.3629999
                  1458.2                       -5.428829
                  1460.8                      -5.5270355
                  1463.4                      -5.6517867
                    1466                      -5.7976221
                  1468.6                      -5.9602293
                  1471.2                      -6.1366922
                  1473.8                      -6.3252474
                  1476.4                      -6.5247856
                    1479                      -6.7342762
                  1481.6                       -6.952398
                  1484.2                      -7.1775661
                  1486.8                      -7.4082153
                  1489.4                      -7.6432151
                    1492                      -7.8820443
                  1494.6                      -8.1247142
                  1497.2                      -8.3713803
                  1499.8                      -8.6218643
                  1502.4                      -8.8753997
                    1505                      -9.1306181
                  1507.6                       -9.385886
                  1510.2                       -9.639786
                  1512.8                      -9.8913672
                  1515.4                      -10.140052
                    1518                      -10.385275
                  1520.6                      -10.626028
                  1523.2                      -10.860556
                  1525.8                       -11.08643
                  1528.4                      -11.301003
                    1531                      -11.501947
                  1533.6                      -11.687529
                  1536.2                      -11.856582
                  1538.8                      -12.008095
                  1541.4                      -12.140807
                    1544                      -12.253038
                  1546.6                      -12.342951
                  1549.2                      -12.409079
                  1551.8                      -12.450811
                  1554.4                      -12.468568
                    1557                      -12.463567
                  1559.6                      -12.437312
                  1562.2                      -12.391177
                  1564.8                      -12.326248
                  1567.4                      -12.243519
                    1570                      -12.144265
                  1572.6                      -12.030221
                  1575.2                      -11.903584
                  1577.8                      -11.766755
                  1580.4                      -11.621917
                    1583                       -11.47075
                  1585.6                      -11.314433
                  1588.2                      -11.153808
                  1590.8                      -10.989696
                  1593.4                      -10.823051
                    1596                      -10.655058
                  1598.6                      -10.486943
                  1601.2                      -10.319732
                  1603.8                      -10.154089
                  1606.4                      -9.9902795
                    1609                      -9.8283359
                  1611.6                      -9.6682941
                  1614.2                      -9.5103084
                  1616.8                      -9.3547553
                  1619.4                      -9.2021238
                    1622                      -9.0528554
                  1624.6                      -8.9071268
                  1627.2                      -8.7648692
                  1629.8                      -8.6258521
                  1632.4                      -8.4898271
                    1635                      -8.3566756
                  1637.6                      -8.2264926
                  1640.2                      -8.0995048
                  1642.8                      -7.9759358
                  1645.4                      -7.8558589
                    1648                      -7.7391674
                  1650.6                       -7.625602
                  1653.2                      -7.5148859
                  1655.8                      -7.4068479
                  1658.4                       -7.301477
                    1661                      -7.1988968
                  1663.6                      -7.0992809
                  1666.2                      -7.0026994
                  1668.8                      -6.9090743
                  1671.4                      -6.8182161
                    1674                      -6.7298929
                  1676.6                      -6.6439221
                  1679.2                      -6.5602575
                  1681.8                      -6.4789864
                  1684.4                      -6.4002445
                    1687                      -6.3241263
                  1689.6                      -6.2506231
                  1692.2                      -6.1796145
                  1694.8                      -6.1109215
                  1697.4                      -6.0443769
                    1700                      -5.9799189
                  1702.6                      -5.9176005
                  1705.2                      -5.8575408
                  1707.8                       -5.799867
                  1710.4                        -5.74462
                    1713                      -5.6917475
                  1715.6                      -5.6411271
                  1718.2                      -5.5926202
                  1720.8                      -5.5461492
                  1723.4                      -5.5017456
                    1726                        -5.45953
                  1728.6                      -5.4196428
                  1731.2                      -5.3821841
                  1733.8                      -5.3471759
                  1736.4                      -5.3145559
                    1739                      -5.2842252
                  1741.6                      -5.2561325
                  1744.2                       -5.230316
                  1746.8                      -5.2069147
                  1749.4                      -5.1861248
                    1752                      -5.1681429
                  1754.6                       -5.153105
                  1757.2                      -5.1410779
                  1759.8                      -5.1320982
                  1762.4                      -5.1262309
                    1765                      -5.1236474
                  1767.6                      -5.1246495
                  1770.2                       -5.129651
                  1772.8                      -5.1391189
                  1775.4                      -5.1535195
                    1778                      -5.1732707
                  1780.6                      -5.1987585
                  1783.2                      -5.2303708
                  1785.8                      -5.2685291
                  1788.4                      -5.3136716
                    1791                      -5.3661667
                  1793.6                      -5.4261387
                  1796.2                       -5.493273
                  1798.8                      -5.5666615
                  1801.4                      -5.6447511
                    1804                      -5.7254451
                  1806.6                      -5.8063691
                  1809.2                      -5.8852197
                  1811.8                      -5.9601288
                  1814.4                      -6.0299301
                    1817                      -6.0942467
                  1819.6                      -6.1534382
                  1822.2                      -6.2084443
                  1824.8                      -6.2605485
                  1827.4                      -6.3111701
                    1830                      -6.3617012
                  1832.6                      -6.4133995
                  1835.2                      -6.4673104
                  1837.8                      -6.5242269
                  1840.4                      -6.5846989
                    1843                      -6.6490429
                  1845.6                      -6.7173939
                  1848.2                      -6.7897594
                  1850.8                      -6.8660791
                  1853.4                      -6.9462762
                    1856                      -7.0302513
                  1858.6                      -7.1178703
                  1861.2                      -7.2089273
                  1863.8                      -7.3031188
                  1866.4                      -7.4000465
                    1869                      -7.4992263
                  1871.6                      -7.6001297
                  1874.2                      -7.7022485
                  1876.8                      -7.8050875
                  1879.4                      -7.9081459
                    1882                      -8.0108726
                  1884.6                      -8.1126441
                  1887.2                      -8.2127425
                  1889.8                      -8.3103493
                  1892.4                      -8.4046308
                    1895                      -8.4947977
                  1897.6                      -8.5801229
                  1900.2                      -8.6599638
                  1902.8                      -8.7337228
                  1905.4                      -8.8008133
                    1908                      -8.8606304
                  1910.6                      -8.9125759
                  1913.2                      -8.9561156
                  1915.8                      -8.9908501
                  1918.4                      -9.0165657
                    1921                      -9.0332238
                  1923.6                      -9.0409351
                  1926.2                       -9.039879
                  1928.8                      -9.0302624
                  1931.4                      -9.0123086
                    1934                      -8.9862963
                  1936.6                      -8.9525964
                  1939.2                      -8.9117081
                  1941.8                      -8.8642647
                  1944.4                      -8.8109603
                    1947                       -8.752476
                  1949.6                      -8.6894383
                  1952.2                      -8.6223811
                  1954.8                       -8.551789
                  1957.4                      -8.4781238
                    1960                      -8.4018996
                  1962.6                      -8.3236693
                  1965.2                      -8.2440033
                  1967.8                      -8.1634286
                  1970.4                      -8.0823643
                    1973                       -8.001126
                  1975.6                      -7.9199579
                  1978.2                      -7.8390415
                  1980.8                      -7.7585869
                  1983.4                      -7.6788542
                    1986                      -7.6001404
                  1988.6                      -7.5227063
                  1991.2                      -7.4467415
                  1993.8                      -7.3723695
                  1996.4                      -7.2996225
                    1999                        -7.22849
                  2001.6                      -7.1589957
                  2004.2                       -7.091214
                  2006.8                      -7.0252696
                  2009.4                      -6.9612891
                    2012                       -6.899376
                  2014.6                      -6.8395613
                  2017.2                      -6.7818077
                  2019.8                      -6.7260449
                  2022.4                      -6.6722077
                    2025                      -6.6202841
                  2027.6                      -6.5703322
                  2030.2                      -6.5224286
                  2032.8                      -6.4766393
                  2035.4                      -6.4329923
                    2038                      -6.3914541
                  2040.6                      -6.3519357
                  2043.2                      -6.3143406
                  2045.8                      -6.2786236
                  2048.4                      -6.2447852
                    2051                      -6.2128822
                  2053.6                       -6.182974
                  2056.2                      -6.1550923
                  2058.8                      -6.1292152
                  2061.4                      -6.1052552
                    2064                      -6.0830965
                  2066.6                      -6.0626443
                  2069.2                      -6.0438546
                  2071.8                      -6.0267382
                  2074.4                      -6.0113385
                    2077                      -5.9976864
                  2079.6                      -5.9857535
                  2082.2                      -5.9754399
                  2084.8                      -5.9666024
                  2087.4                      -5.9590815
                    2090                      -5.9527776
                  2092.6                       -5.947647
                  2095.2                      -5.9436994
                  2097.8                       -5.940951
                  2100.4                      -5.9393578
                    2103                      -5.9388232
                  2105.6                      -5.9391632
                  2108.2                       -5.940194
                  2110.8                      -5.9417618
                  2113.4                      -5.9437917
                    2116                      -5.9462735
                  2118.6                      -5.9492294
                  2121.2                      -5.9526399
                  2123.8                       -5.956421
                  2126.4                      -5.9604201
                    2129                      -5.9644657
                  2131.6                      -5.9684017
                  2134.2                      -5.9721631
                  2136.8                      -5.9757623
                  2139.4                      -5.9792446
                    2142                      -5.9826536
                  2144.6                      -5.9859719
                  2147.2                       -5.989105
                  2149.8                      -5.9919305
                  2152.4                      -5.9943322
                    2155                      -5.9962662
                  2157.6                      -5.9977576
                  2160.2                      -5.9988978
                  2162.8                       -5.999781
                  2165.4                      -6.0004597
                    2168                      -6.0009054
                  2170.6                      -6.0010434
                  2173.2                      -6.0007907
                  2175.8                      -6.0001027
                  2178.4                      -5.9990066
                    2181                      -5.9976074
                  2183.6                       -5.996037
                  2186.2                      -5.9943901
                  2188.8                      -5.9927114
                  2191.4                      -5.9909646
                    2194                      -5.9890846
                  2196.6                      -5.9870323
                  2199.2                      -5.9848268
                  2201.8                      -5.9825893
                  2204.4                       -5.980491
                    2207                      -5.9787052
                  2209.6                      -5.9773694
                  2212.2                      -5.9765421
                  2214.8                      -5.9762423
                  2217.4                       -5.976512
                    2220                      -5.9774671
                  2222.6                      -5.9793539
                  2225.2                      -5.9825535
                  2227.8                      -5.9874953
                  2230.4                      -5.9946363
                    2233                      -6.0044144
                  2235.6                      -6.0172335
                  2238.2                      -6.0335397
                  2240.8                        -6.05388
                  2243.4                      -6.0789044
                    2246                      -6.1093402
                  2248.6                      -6.1457984
                  2251.2                       -6.188556
                  2253.8                      -6.2373249
                  2256.4                      -6.2910504
                    2259                      -6.3478964
                  2261.6                      -6.4053653
                  2264.2                      -6.4606123
                  2266.8                      -6.5108352
                  2269.4                      -6.5536993
                    2272                      -6.5876294
                  2274.6                      -6.6119717
                  2277.2                       -6.626932
                  2279.8                      -6.6334179
                  2282.4                       -6.632784
                    2285                      -6.6266051
                  2287.6                      -6.6164348
                  2290.2                      -6.6036674
                  2292.8                      -6.5894457
                  2295.4                      -6.5746012
                    2298                       -6.559685
                  2300.6                      -6.5450387
                  2303.2                      -6.5308342
                  2305.8                      -6.5172143
                  2308.4                      -6.5043092
                    2311                      -6.4922514
                  2313.6                      -6.4811688
                  2316.2                      -6.4711149
                  2318.8                      -6.4620746
                  2321.4                      -6.4539638
                    2324                       -6.446627
                  2326.6                       -6.439955
                  2329.2                      -6.4338884
                  2331.8                      -6.4284323
                  2334.4                      -6.4236508
                    2337                      -6.4196177
                  2339.6                      -6.4163487
                  2342.2                      -6.4138184
                  2344.8                      -6.4119333
                  2347.4                      -6.4105905
                    2350                      -6.4097535
                  2352.6                      -6.4094568
                  2355.2                      -6.4098088
                  2357.8                       -6.410997
                  2360.4                      -6.4131799
                    2363                      -6.4164925
                  2365.6                      -6.4210177
                  2368.2                      -6.4268108
                  2370.8                      -6.4339824
                  2373.4                      -6.4427174
                    2376                       -6.453338
                  2378.6                      -6.4662646
                  2381.2                      -6.4819591
                  2383.8                      -6.5008504
                  2386.4                      -6.5232655
                    2389                      -6.5494143
                  2391.6                      -6.5793698
                  2394.2                      -6.6130933
                  2396.8                      -6.6504049
                  2399.4                      -6.6909398
                    2402                      -6.7340767
                  2404.6                      -6.7788464
                  2407.2                      -6.8239653
                  2409.8                      -6.8678868
                  2412.4                      -6.9090178
                    2415                      -6.9459364
                  2417.6                      -6.9776055
                  2420.2                      -7.0034975
                  2422.8                      -7.0235725
                  2425.4                      -7.0381539
                    2428                      -7.0477292
                  2430.6                      -7.0528433
                  2433.2                      -7.0539765
                  2435.8                      -7.0515673
                  2438.4                      -7.0461003
                    2441                      -7.0381231
                  2443.6                       -7.028216
                  2446.2                      -7.0169587
                  2448.8                      -7.0047845
                  2451.4                      -6.9919353
                    2454                      -6.9784624
                  2456.6                      -6.9642925
                  2459.2                      -6.9493378
                  2461.8                      -6.9336375
                  2464.4                       -6.917316
                    2467                      -6.9006041
                  2469.6                      -6.8836796
                  2472.2                      -6.8666183
                  2474.8                      -6.8493287
                  2477.4                      -6.8316078
                    2480                      -6.8132366
                  2482.6                      -6.7940919
                  2485.2                      -6.7741899
                  2487.8                      -6.7536814
                  2490.4                      -6.7327382
                    2493                      -6.7114936
                  2495.6                       -6.689925
                  2498.2                      -6.6678673
                  2500.8                      -6.6450997
                  2503.4                      -6.6214357
                    2506                      -6.5968254
                  2508.6                      -6.5714045
                  2511.2                      -6.5453707
                  2513.8                      -6.5189507
                  2516.4                      -6.4922442
                    2519                      -6.4651933
                  2521.6                      -6.4376261
                  2524.2                      -6.4093476
                  2526.8                      -6.3802868
                  2529.4                      -6.3505694
                    2532                      -6.3204483
                  2534.6                      -6.2902896
                  2537.2                      -6.2603819
                  2539.8                      -6.2308275
                  2542.4                      -6.2015931
                    2545                      -6.1725864
                  2547.6                      -6.1437681
                  2550.2                      -6.1153052
                  2552.8                      -6.0875832
                  2555.4                      -6.0610889
                    2558                      -6.0362934
                  2560.6                      -6.0134679
                  2563.2                      -5.9926511
                  2565.8                      -5.9736977
                  2568.4                      -5.9563873
                    2571                      -5.9405851
                  2573.6                      -5.9262402
                  2576.2                      -5.9133525
                  2578.8                      -5.9017966
                  2581.4                      -5.8911782
                    2584                      -5.8807874
                  2586.6                      -5.8696491
                  2589.2                      -5.8567468
                  2591.8                        -5.84121
                  2594.4                      -5.8224821
                    2597                      -5.8003472
                  2599.6                      -5.7748002
                  2602.2                      -5.7459094
                  2604.8                      -5.7136824
                  2607.4                      -5.6780387
                    2610                      -5.6389161
                  2612.6                      -5.5964189
                  2615.2                      -5.5508529
                  2617.8                      -5.5027856
                  2620.4                      -5.4528885
                    2623                      -5.4017517
                  2625.6                      -5.3498005
                  2628.2                      -5.2972007
                  2630.8                      -5.2439723
                  2633.4                       -5.190144
                    2636                      -5.1358234
                  2638.6                       -5.081324
                  2641.2                      -5.0270796
                  2643.8                      -4.9734847
                  2646.4                      -4.9208111
                    2649                      -4.8691317
                  2651.6                      -4.8183076
                  2654.2                       -4.768146
                  2656.8                      -4.7184873
                  2659.4                      -4.6692921
                    2662                      -4.6206495
                  2664.6                      -4.5726556
                  2667.2                      -4.5253001
                  2669.8                      -4.4783537
                  2672.4                      -4.4313627
                    2675                      -4.3837329
                  2677.6                      -4.3348807
                  2680.2                      -4.2843909
                  2682.8                      -4.2321016
                  2685.4                       -4.178068
                    2688                      -4.1224776
                  2690.6                      -4.0655161
                  2693.2                      -4.0072943
                  2695.8                      -3.9478483
                  2698.4                      -3.8872481
                    2701                      -3.8257065
                  2703.6                      -3.7636044
                  2706.2                      -3.7014725
                  2708.8                      -3.6398613
                  2711.4                      -3.5791831
                    2714                      -3.5196405
                  2716.6                       -3.461229
                  2719.2                      -3.4038169
                  2721.8                      -3.3473356
                  2724.4                      -3.2918422
                    2727                      -3.2375559
                  2729.6                       -3.184788
                  2732.2                      -3.1337847
                  2734.8                      -3.0846643
                  2737.4                      -3.0373788
                    2740                      -2.9917683
                  2742.6                      -2.9477201
                  2745.2                      -2.9052582
                  2747.8                      -2.8645724
                  2750.4                      -2.8259931
                    2753                      -2.7898592
                  2755.6                       -2.756407
                  2758.2                      -2.7257194
                  2760.8                      -2.6977328
                  2763.4                      -2.6723302
                    2766                      -2.6494066
                  2768.6                      -2.6289181
                  2771.2                       -2.610825
                  2773.8                      -2.5949824
                  2776.4                      -2.5810294
                    2779                      -2.5683184
                  2781.6                      -2.5559244
                  2784.2                      -2.5427839
                  2786.8                      -2.5278757
                  2789.4                      -2.5103736
                    2792                      -2.4897782
                  2794.6                      -2.4659239
                  2797.2                      -2.4389215
                  2799.8                      -2.4090166
                  2802.4                      -2.3765447
                    2805                      -2.3418328
                  2807.6                      -2.3052396
                  2810.2                       -2.267173
                  2812.8                      -2.2281269
                  2815.4                       -2.188646
                    2818                      -2.1492696
                  2820.6                      -2.1104271
                  2823.2                      -2.0723587
                  2825.8                      -2.0351265
                  2828.4                      -1.9986541
                    2831                      -1.9628469
                  2833.6                       -1.927701
                  2836.2                      -1.8933193
                  2838.8                      -1.8599118
                  2841.4                       -1.827675
                    2844                      -1.7966859
                  2846.6                      -1.7668786
                  2849.2                      -1.7380638
                  2851.8                      -1.7100024
                  2854.4                      -1.6825659
                    2857                      -1.6557675
                  2859.6                      -1.6297624
                  2862.2                      -1.6047506
                  2864.8                      -1.5808427
                  2867.4                      -1.5579984
                    2870                      -1.5360204
                  2872.6                      -1.5146367
                  2875.2                      -1.4936219
                  2877.8                      -1.4728946
                  2880.4                      -1.4525134
                    2883                      -1.4326167
                  2885.6                      -1.4132861
                  2888.2                      -1.3944571
                  2890.8                      -1.3759178
                  2893.4                      -1.3573527
                    2896                         -1.3385
                  2898.6                      -1.3192557
                  2901.2                      -1.2997157
                  2903.8                      -1.2801207
                  2906.4                      -1.2607267
                    2909                        -1.24169
                  2911.6                      -1.2229991
                  2914.2                      -1.2045071
                  2916.8                      -1.1860575
                  2919.4                      -1.1675752
                    2922                      -1.1491581
                  2924.6                      -1.1310311
                  2927.2                      -1.1134405
                  2929.8                      -1.0965425
                  2932.4                      -1.0803192
                    2935                      -1.0645967
                  2937.6                      -1.0491396
                  2940.2                      -1.0337806
                  2942.8                      -1.0185042
                  2945.4                      -1.0034582
                    2948                     -0.98886157
                  2950.6                     -0.97488859
                  2953.2                     -0.96156715
                  2955.8                     -0.94875391
                  2958.4                     -0.93621612
                    2961                     -0.92374552
                  2963.6                     -0.91127133
                  2966.2                      -0.8988936
                  2968.8                     -0.88682929
                  2971.4                     -0.87528896
                    2974                     -0.86436253
                  2976.6                     -0.85396637
                  2979.2                      -0.8438842
                  2981.8                     -0.83388762
                  2984.4                     -0.82385062
                    2987                     -0.81382315
                  2989.6                     -0.80399891
                  2992.2                     -0.79460374
                  2994.8                     -0.78576986
                  2997.4                     -0.77745146
                    3000                      -0.7694421

        Frequency / MHz                S2,2 (31783)/abs,dB
----------------------------------------------------------------------
                     400                   -0.0043293161
                   402.6                   -0.0047406087
                   405.2                   -0.0053213407
                   407.8                   -0.0058301667
                   410.4                   -0.0060737356
                     413                   -0.0060131397
                   415.6                   -0.0057812624
                   418.2                   -0.0056063136
                   420.8                   -0.0056826459
                   423.4                   -0.0060649946
                     426                   -0.0066424296
                   428.6                   -0.0072040744
                   431.2                   -0.0075562155
                   433.8                   -0.0076294727
                   436.4                   -0.0075140166
                     439                   -0.0074080427
                   441.6                   -0.0075045457
                   444.2                    -0.007886808
                   446.8                   -0.0084849759
                   449.4                   -0.0091195004
                     452                   -0.0095997682
                   454.6                    -0.009831268
                   457.2                    -0.009867505
                   459.8                   -0.0098753366
                   462.4                    -0.010042127
                     465                    -0.010472202
                   467.6                    -0.011131322
                   470.2                    -0.011870263
                   472.8                    -0.012510052
                   475.4                     -0.01294201
