        Frequency / MHz                S2,1/abs,dB
                    1944                      -19.886341
                  1946.1                      -19.812555
                  1948.2                      -19.736566
                  1950.3                      -19.658606
                  1952.4                       -19.57889
                  1954.5                      -19.497642
                  1956.6                      -19.415076
                  1958.7                      -19.331388
                  1960.8                      -19.246776
                  1962.9                      -19.161423
                    1965                      -19.075517
                  1967.1                      -18.989227
                  1969.2                      -18.902703
                  1971.3                      -18.816103
                  1973.4                      -18.729571
                  1975.5                      -18.643232
                  1977.6                      -18.557216
                  1979.7                      -18.471639
                  1981.8                      -18.386608
                  1983.9                      -18.302231
                    1986                      -18.218589
                  1988.1                      -18.135776
                  1990.2                      -18.053873
                  1992.3                      -17.972946
                  1994.4                      -17.893066
                  1996.5                      -17.814294
                  1998.6                      -17.736687
                  2000.7                      -17.660299
                  2002.8                      -17.585167
                  2004.9                      -17.511334
                    2007                      -17.438849
                  2009.1                      -17.367732
                  2011.2                      -17.298018
                  2013.3                       -17.22973
                  2015.4                      -17.162894
                  2017.5                      -17.097529
                  2019.6                      -17.033644
                  2021.7                      -16.971259
                  2023.8                      -16.910383
                  2025.9                      -16.851019
                    2028                      -16.793174
                  2030.1                      -16.736852
                  2032.2                      -16.682051
                  2034.3                      -16.628772
                  2036.4                      -16.577005
                  2038.5                      -16.526745
                  2040.6                      -16.477988
                  2042.7                      -16.430714
                  2044.8                      -16.384914
                  2046.9                      -16.340572
                    2049                      -16.297677
                  2051.1                      -16.256205
                  2053.2                      -16.216131
                  2055.3                      -16.177442
                  2057.4                      -16.140109
                  2059.5                      -16.104101
                  2061.6                      -16.069401
                  2063.7                       -16.03597
                  2065.8                      -16.003787
                  2067.9                      -15.972815
                    2070                      -15.943017
                  2072.1                      -15.914363
                  2074.2                      -15.886819
                  2076.3                      -15.860348
                  2078.4                      -15.834906
                  2080.5                      -15.810461
                  2082.6                       -15.78697
                  2084.7                      -15.764395
                  2086.8                      -15.742695
                  2088.9                      -15.721825
                    2091                       -15.70175
                  2093.1                      -15.682425
                  2095.2                      -15.663806
                  2097.3                      -15.645855
                  2099.4                      -15.628527
                  2101.5                      -15.611786
                  2103.6                      -15.595588
                  2105.7                      -15.579892
                  2107.8                      -15.564662
                  2109.9                      -15.549858
                    2112                      -15.535439
                  2114.1                      -15.521375
                  2116.2                      -15.507629
                  2118.3                      -15.494166
                  2120.4                      -15.480953
                  2122.5                      -15.467961
                  2124.6                      -15.455162
                  2126.7                      -15.442524
                  2128.8                      -15.430025
                  2130.9                      -15.417641
                    2133                      -15.405348
                  2135.1                      -15.393129
                  2137.2                       -15.38096
                  2139.3                      -15.368829
                  2141.4                       -15.35672
                  2143.5                      -15.344619
                  2145.6                      -15.332516
                  2147.7                      -15.320401
                  2149.8                      -15.308268
                  2151.9                      -15.296107
                    2154                      -15.283916
                  2156.1                      -15.271694
                  2158.2                      -15.259436
                  2160.3                      -15.247142
                  2162.4                      -15.234813
                  2164.5                      -15.222452
                  2166.6                      -15.210058
                  2168.7                      -15.197638
                  2170.8                      -15.185196
                  2172.9                      -15.172734
                    2175                      -15.160257
                  2177.1                      -15.147773
                  2179.2                      -15.135286
                  2181.3                      -15.122802
                  2183.4                      -15.110326
                  2185.5                      -15.097865
                  2187.6                      -15.085421
                  2189.7                      -15.073003
                  2191.8                      -15.060609
                  2193.9                      -15.048249
                    2196                      -15.035924
                  2198.1                      -15.023637
                  2200.2                       -15.01139
                  2202.3                      -14.999181
                  2204.4                      -14.987017
                  2206.5                       -14.97489
                  2208.6                      -14.962803
                  2210.7                      -14.950753
                  2212.8                      -14.938738
                  2214.9                      -14.926753
                    2217                      -14.914794
                  2219.1                      -14.902855
                  2221.2                      -14.890931
                  2223.3                      -14.879014
                  2225.4                      -14.867098
                  2227.5                      -14.855174
                  2229.6                      -14.843232
                  2231.7                      -14.831267
                  2233.8                      -14.819269
                  2235.9                      -14.807226
                    2238                      -14.795132
                  2240.1                      -14.782974
                  2242.2                      -14.770746
                  2244.3                      -14.758436
                  2246.4                      -14.746035
                  2248.5                      -14.733535
                  2250.6                      -14.720927
                  2252.7                      -14.708204
                  2254.8                      -14.695358
                  2256.9                      -14.682382
                    2259                       -14.66927
                  2261.1                      -14.656017
                  2263.2                      -14.642617
                  2265.3                       -14.62907
                  2267.4                      -14.615371
                  2269.5                      -14.601517
                  2271.6                      -14.587513
                  2273.7                      -14.573354
                  2275.8                      -14.559044
                  2277.9                      -14.544586
                    2280                      -14.529981
                  2282.1                      -14.515237
                  2284.2                      -14.500359
                  2286.3                      -14.485353
                  2288.4                      -14.470229
                  2290.5                      -14.454993
                  2292.6                      -14.439655
                  2294.7                      -14.424226
                  2296.8                      -14.408716
                  2298.9                      -14.393135
                    2301                        -14.3775
                  2303.1                      -14.361819
                  2305.2                      -14.346108
                  2307.3                      -14.330375
                  2309.4                       -14.31464
                  2311.5                      -14.298912
                  2313.6                      -14.283206
                  2315.7                      -14.267535
                  2317.8                      -14.251911
                  2319.9                      -14.236349
                    2322                       -14.22086
                  2324.1                      -14.205459
                  2326.2                      -14.190151
                  2328.3                      -14.174954
                  2330.4                      -14.159872
                  2332.5                       -14.14492
                  2334.6                      -14.130103
                  2336.7                      -14.115431
                  2338.8                      -14.100911
                  2340.9                       -14.08655
                    2343                      -14.072349
                  2345.1                      -14.058317
                  2347.2                      -14.044456
                  2349.3                      -14.030768
                  2351.4                      -14.017255
                  2353.5                       -14.00392
                  2355.6                      -13.990761
                  2357.7                      -13.977777
                  2359.8                      -13.964965
                  2361.9                      -13.952326
                    2364                      -13.939854
                  2366.1                      -13.927547
                  2368.2                      -13.915401
                  2370.3                      -13.903411
                  2372.4                      -13.891574
                  2374.5                       -13.87988
                  2376.6                      -13.868327
                  2378.7                       -13.85691
                  2380.8                       -13.84562
                  2382.9                      -13.834454
                    2385                      -13.823406
                  2387.1                       -13.81247
