        Frequency / MHz                S2,2/abs,dB
                  1704.6                       -12.16853
                  1706.7                      -12.387797
                  1708.8                      -12.611019
                  1710.9                       -12.83776
                    1713                      -13.067477
                  1715.1                      -13.299445
                  1717.2                       -13.53284
                  1719.3                      -13.766607
                  1721.4                      -13.999486
                  1723.5                      -14.230018
                  1725.6                      -14.456466
                  1727.7                      -14.676842
                  1729.8                      -14.888898
                  1731.9                      -15.090135
                    1734                      -15.277868
                  1736.1                      -15.449233
                  1738.2                      -15.601297
                  1740.3                      -15.731191
                  1742.4                      -15.836199
                  1744.5                       -15.91393
                  1746.6                      -15.962466
                  1748.7                      -15.980482
                  1750.8                      -15.967347
                  1752.9                      -15.923156
                    1755                      -15.848757
                  1757.1                      -15.745663
                  1759.2                      -15.615945
                  1761.3                       -15.46212
                  1763.4                      -15.286992
                  1765.5                      -15.093511
                  1767.6                      -14.884599
                  1769.7                      -14.663138
                  1771.8                      -14.431826
                  1773.9                      -14.193107
                    1776                      -13.949211
                  1778.1                      -13.702088
                  1780.2                      -13.453449
                  1782.3                      -13.204746
                  1784.4                      -12.957184
                  1786.5                      -12.711795
                  1788.6                      -12.469428
                  1790.7                      -12.230739
                  1792.8                      -11.996286
                  1794.9                      -11.766487
                    1797                      -11.541659
                  1799.1                      -11.322085
                  1801.2                      -11.107893
                  1803.3                      -10.899204
                  1805.4                      -10.696092
                  1807.5                      -10.498555
                  1809.6                      -10.306598
                  1811.7                      -10.120179
                  1813.8                       -9.939239
                  1815.9                      -9.7637039
                    1818                      -9.5934686
                  1820.1                      -9.4284337
                  1822.2                      -9.2685034
                  1824.3                      -9.1135375
                  1826.4                      -8.9634297
                  1828.5                       -8.818046
                  1830.6                      -8.6772635
                  1832.7                      -8.5409618
                  1834.8                      -8.4090038
                  1836.9                      -8.2812521
                    1839                       -8.157613
                  1841.1                      -8.0379369
                  1843.2                      -7.9221081
                  1845.3                      -7.8100124
                  1847.4                      -7.7015304
                  1849.5                      -7.5965536
                  1851.6                      -7.4949597
                  1853.7                      -7.3966533
                  1855.8                      -7.3015275
                  1857.9                      -7.2094754
                    1860                      -7.1204084
                  1862.1                      -7.0342276
                  1864.2                      -6.9508445
                  1866.3                      -6.8701775
                  1868.4                      -6.7921334
                  1870.5                      -6.7166351
                  1872.6                      -6.6436126
                  1874.7                      -6.5729836
                  1876.8                      -6.5046808
                  1878.9                      -6.4386329
                    1881                      -6.3747827
                  1883.1                      -6.3130719
                  1885.2                      -6.2534356
                  1887.3                      -6.1958175
                  1889.4                       -6.140173
                  1891.5                      -6.0864441
                  1893.6                      -6.0345848
                  1895.7                      -5.9845531
                  1897.8                       -5.936308
                  1899.9                      -5.8898106
                    1902                      -5.8450164
                  1904.1                      -5.8018976
                  1906.2                      -5.7604205
