2
Frequency=2600(MHz)

Phi	Theta	E(Phi). Real part	E(Phi). Imaginary part	E(Theta). Real part	E(Theta). Imaginary part	Gain . dB
0	-0.5983986007	-0.221699997782707	0.47859999537468	0.46000000834465	0.311300009489059	-2.31571662457772
0	-0.5485320506	-0.228799998760223	0.461199998855591	0.404500007629395	0.293000012636185	-2.88594242920109
0	-0.49866550057	-0.240600004792213	0.44539999961853	0.340900003910065	0.275799989700317	-3.48191105492498
0	-0.44879895051	-0.258199989795685	0.431300014257431	0.271800011396408	0.260300010442734	-4.04153090699007
0	-0.39893240046	-0.281699985265732	0.418900012969971	0.200100004673004	0.24719999730587	-4.4857445849296
0	-0.3490658504	-0.310600012540817	0.407700002193451	0.128600001335144	0.237000003457069	-4.74438726612775
0	-0.29919930034	-0.34349998831749	0.397100001573563	0.0598400011658669	0.23029999434948	-4.7847022545996
0	-0.24933275028	-0.378699988126755	0.386500000953674	-0.00372999999672174	0.227799996733665	-4.62555336042564
0	-0.19946620023	-0.41389998793602	0.375	-0.060199998319149	0.229699999094009	-4.33769593192452
0	-0.14959965017	-0.446700006723404	0.361999988555908	-0.10809999704361	0.236100003123283	-4.00101969514129
0	-0.09973310011	-0.475100010633469	0.34689998626709	-0.146699994802475	0.246900007128716	-3.6800851050731
0	-0.049866550057	-0.497299998998642	0.329199999570847	-0.175500005483627	0.261700004339218	-3.42020033162081
0	0	-0.512000024318695	0.308699995279312	-0.19480000436306	0.279399991035461	-3.24724862125422
0	0.049866550057	0.518999993801117	-0.285600006580353	0.205099999904633	-0.29899999499321	-3.16596874318317
0	0.09973310011	0.518700003623962	-0.260199993848801	0.207300007343292	-0.318899989128113	-3.17472058548198
0	0.14959965017	0.51230001449585	-0.232999995350838	0.202800005674362	-0.337599992752075	-3.2620349589746
0	0.19946620023	0.501500010490417	-0.204799994826317	0.192699998617172	-0.353500008583069	-3.4147267796283
0	0.24933275028	0.488599985837936	-0.176300004124641	0.178399994969368	-0.36489999294281	-3.61720252632986
0	0.29919930034	0.475899994373322	-0.148399993777275	0.161200001835823	-0.370599985122681	-3.85278695822564
0	0.3490658504	0.465799987316132	-0.121799997985363	0.142299994826317	-0.369800001382828	-4.10266821402405
0	0.39893240046	0.46000000834465	-0.0970999971032143	0.122599996626377	-0.361900001764297	-4.35297504389649
0	0.44879895051	0.459800004959106	-0.0747900009155273	0.103000000119209	-0.347200006246567	-4.58213101674478
0	0.49866550057	0.465799987316132	-0.0550599992275238	0.0841199979186058	-0.326400011777878	-4.76755246493738
0	0.5485320506	0.477800011634827	-0.0379199981689453	0.0663999989628792	-0.300700008869171	-4.88704694093946
0	0.5983986007	0.494800001382828	-0.023199999704957	0.0501299984753132	-0.271800011396408	-4.9247666039827
0	0.6482651507	0.51529997587204	-0.0105600003153086	0.0354400016367435	-0.241400003433228	-4.87882137736687
0	0.6981317008	0.537299990653992	0.000446699996246025	0.0223600007593632	-0.211799994111061	-4.76187631222407
0	0.7479982509	0.558700025081634	0.0102700004354119	0.0108300000429153	-0.18469999730587	-4.6031860938303
0	0.7978648009	0.577300012111664	0.0193499997258186	0.000677699979860336	-0.161899998784065	-4.43864257671422
0	0.847731351	0.59170001745224	0.0280499998480082	-0.00829700008034706	-0.144400000572205	-4.29672026597358
0	0.897597901	0.600499987602234	0.0365899987518787	-0.0163700003176928	-0.13289999961853	-4.20365632113114
0	0.9474644511	0.603399991989136	0.0450699999928474	-0.0238600000739098	-0.127499997615814	-4.16859735871565
0	0.9973310011	0.600600004196167	0.0534199997782707	-0.031139999628067	-0.127399995923042	-4.19332120721584
0	1.0471975512	0.592999994754791	0.0614500008523464	-0.0385700017213821	-0.131600007414818	-4.26859887836765
0	1.0970641013	0.582199990749359	0.0688999965786934	-0.046560000628233	-0.138600006699562	-4.37609776120096
0	1.1469306513	0.56989997625351	0.0754299983382225	-0.0554599985480309	-0.146500006318092	-4.4975484940366
0	1.1967972014	0.558099985122681	0.0807199999690056	-0.065590001642704	-0.153500005602837	-4.61105173101859
0	1.2466637514	0.548699975013733	0.0844999998807907	-0.0771400034427643	-0.157800003886223	-4.69719171997914
0	1.2965303015	0.543099999427795	0.0865700021386147	-0.0901999995112419	-0.158099994063377	-4.74199241978535
0	1.3463968515	0.542200028896332	0.0868500024080276	-0.104699999094009	-0.153600007295609	-4.73558822318232
0	1.3962634016	0.546500027179718	0.0853599980473518	-0.120300002396107	-0.143700003623962	-4.67155981444607
0	1.4461299517	0.555299997329712	0.0822300016880035	-0.136500000953674	-0.128700003027916	-4.55540273068655
0	1.4959965017	0.567799985408783	0.0776600018143654	-0.152700006961822	-0.109200000762939	-4.39292724546039
0	1.5458630518	0.582499980926514	0.0718600004911423	-0.167899996042252	-0.0864100009202957	-4.20071071191228
0	1.5957296018	0.597500026226044	0.065030001103878	-0.181099995970726	-0.0615100003778935	-4.00317894462048
0	1.6455961519	0.611100018024445	0.0573199987411499	-0.191300004720688	-0.0358799993991852	-3.82358257622851
0	1.6954627019	0.62169998884201	0.048760000616312	-0.197300001978874	-0.0107199996709824	-3.68626634042568
0	1.745329252	0.627900004386902	0.0392800010740757	-0.19820000231266	0.0130899995565414	-3.6125531025521
0	1.7951958021	0.629199981689453	0.0286400001496077	-0.193000003695488	0.0351499989628792	-3.6131371746782
0	1.8450623521	0.625400006771088	0.016550000756979	-0.181199997663498	0.0555800013244152	-3.69245106710094
0	1.8949289022	0.617399990558624	0.00260300002992153	-0.162499994039536	0.0750299990177155	-3.83813124985572
0	1.9447954522	0.606199979782104	-0.0136200003325939	-0.137099996209145	0.0946199968457222	-4.02948757008998
0	1.9946620023	0.593500018119812	-0.032480001449585	-0.10530000180006	0.115800000727177	-4.22743848675631
0	2.0445285523	0.580900013446808	-0.0542600005865097	-0.0680700019001961	0.14020000398159	-4.38089793100652
0	2.0943951024	0.570200026035309	-0.0790399983525276	-0.0266100000590086	0.169300004839897	-4.42798506094455
0	2.1442616525	0.5625	-0.106700003147125	0.0176199991255999	0.204199999570847	-4.3203398001047
0	2.1941282025	0.558600008487701	-0.136899992823601	0.0629300028085709	0.245600000023842	-4.03342302221289
0	2.2439947526	0.558600008487701	-0.169100001454353	0.107600003480911	0.29339998960495	-3.582383443105
0	2.2938613026	0.561600029468536	-0.202299997210503	0.149800002574921	0.346700012683868	-3.01933553892318
0	2.3437278527	0.566200017929077	-0.235799998044968	0.18809999525547	0.403699994087219	-2.40680188910045
0	2.3935944027	0.570100009441376	-0.268200010061264	0.221000000834465	0.461800009012222	-1.8108459122155
0	2.4434609528	0.570900022983551	-0.298700004816055	0.247600004076958	0.518100023269653	-1.27912563863966
0	2.4933275028	0.565900027751923	-0.326200008392334	0.267100006341934	0.56879997253418	-0.853791582843603
0	2.5431940529	0.552699983119965	-0.349999994039536	0.279300004243851	0.610499978065491	-0.56161359111915
0	2.593060603	0.529399991035461	-0.36939999461174	0.28439998626709	0.639800012111664	-0.424175578737213
0	2.642927153	0.495000004768372	-0.384299993515015	0.282999992370605	0.653900027275085	-0.455713961222643
0	2.6927937031	0.449200004339218	-0.394800007343292	0.275999993085861	0.650600016117096	-0.66966444219717
0	2.7426602531	0.39300000667572	-0.401199996471405	0.26460000872612	0.629199981689453	-1.0717315749397
0	2.7925268032	0.328399986028671	-0.404300004243851	0.250099986791611	0.589800000190735	-1.66394545752142
0	2.8423933532	0.258199989795685	-0.405099987983704	0.234200000762939	0.533699989318848	-2.43775903295123
0	2.8922599033	0.186100006103516	-0.404599994421005	0.218199998140335	0.463699996471405	-3.36333655933242
0	2.9421264534	0.115800000727177	-0.404000014066696	0.203600004315376	0.383100003004074	-4.37892522956152
0	2.9919930034	0.0513999983668327	-0.404100000858307	0.191699996590614	0.296299993991852	-5.36881752216273
0	3.0418595535	-0.00377899990417063	-0.40599998831749	0.18350000679493	0.207800000905991	-6.16717304685849
0	3.0917261035	-0.0469399988651276	-0.410199999809265	0.179800003767014	0.122400000691414	-6.61987580600638
0	3.1415926536	-0.0763600021600723	-0.416999995708466	0.181199997663498	0.0443000011146069	-6.68540764060631
0.049087385212	-3.1415926536	0.0851600021123886	0.418700009584427	-0.177200004458427	-0.0237799994647503	-6.68517526397478
0.049087385212	-3.0917261035	0.101000003516674	0.426400005817413	-0.1824000030756	0.0432199984788895	-6.43676370436522
0.049087385212	-3.0418595535	0.103399999439716	0.437200009822845	-0.193499997258186	0.0964599996805191	-6.04529992016254
0.049087385212	-2.9919930034	0.094200000166893	0.450700014829636	-0.209900006651878	0.13400000333786	-5.62220658855001
0.049087385212	-2.9421264534	0.0760800018906593	0.465999990701675	-0.230800002813339	0.155200004577637	-5.22444898121515
0.049087385212	-2.8922599033	0.0524800010025501	0.482400000095367	-0.254999995231628	0.160099998116493	-4.86621344430707
0.049087385212	-2.8423933532	0.0271300002932549	0.498800009489059	-0.281300008296967	0.150299996137619	-4.54374678503174
0.049087385212	-2.7925268032	0.00366599997505546	0.514400005340576	-0.308200001716614	0.12780000269413	-4.24880438466418
0.049087385212	-2.7426602531	-0.0147200003266335	0.528500020503998	-0.333999991416931	0.0952899977564812	-3.97760760197049
0.049087385212	-2.6927937031	-0.0255800001323223	0.540499985218048	-0.357300013303757	0.0559599995613098	-3.73054925044984
0.049087385212	-2.642927153	-0.0274500008672476	0.550100028514862	-0.376500010490417	0.0129399998113513	-3.51363645675223
0.049087385212	-2.593060603	-0.0199500005692244	0.557399988174438	-0.390399992465973	-0.0307700000703335	-3.33059446567134
0.049087385212	-2.5431940529	-0.00374899990856647	0.5625	-0.397899985313416	-0.0725300014019012	-3.18753963320435
0.049087385212	-2.4933275028	0.0195099990814924	0.56580001115799	-0.398200005292892	-0.110200002789497	-3.0872610098004
0.049087385212	-2.4434609528	0.0474900007247925	0.567900002002716	-0.39070001244545	-0.142299994826317	-3.03065955161171
0.049087385212	-2.3935944027	0.0773999989032745	0.569400012493134	-0.375499993562698	-0.16779999434948	-3.01582580876013
0.049087385212	-2.3437278527	0.10639999806881	0.570900022983551	-0.352699995040894	-0.18639999628067	-3.04176940318303
0.049087385212	-2.2938613026	0.1317999958992	0.572799980640411	-0.323000013828278	-0.197999998927116	-3.10687530430936
0.049087385212	-2.2439947526	0.151500001549721	0.575500011444092	-0.287400007247925	-0.203299999237061	-3.2049745522038
0.049087385212	-2.1941282025	0.164199993014336	0.579200029373169	-0.247099995613098	-0.20270000398159	-3.32939479903585
0.049087385212	-2.1442616525	0.169300004839897	0.583899974822998	-0.203700006008148	-0.196899995207787	-3.46917820377241
0.049087385212	-2.0943951024	0.167199999094009	0.589399993419647	-0.158800005912781	-0.186599999666214	-3.6112634425811
0.049087385212	-2.0445285523	0.158899992704391	0.595600008964539	-0.113899998366833	-0.172199994325638	-3.74055476768271
0.049087385212	-1.9946620023	0.146200001239777	0.601899981498718	-0.0707200020551682	-0.154100000858307	-3.84674859510998
0.049087385212	-1.9447954522	0.13120000064373	0.608200013637543	-0.0306100007146597	-0.132499992847443	-3.91887152355202
0.049087385212	-1.8949289022	0.115800000727177	0.614000022411346	0.00532699981704354	-0.107400000095367	-3.9580764965102
0.049087385212	-1.8450623521	0.102200001478195	0.619199991226196	0.0363700017333031	-0.0788699984550476	-3.9642617728233
0.049087385212	-1.7951958021	0.0915900021791458	0.623700022697449	0.062219999730587	-0.0468700006604195	-3.94201052799479
0.049087385212	-1.745329252	0.0849300026893616	0.627499997615814	0.0830300003290176	-0.0115000000223517	-3.89344538258689
0.049087385212	-1.6954627019	0.0822699964046478	0.630699992179871	0.099420003592968	0.0269600003957748	-3.81782392851698
0.049087385212	-1.6455961519	0.0829999968409538	0.633599996566772	0.112400002777576	0.0680399984121323	-3.70997199942475
0.049087385212	-1.5957296018	0.0858699977397919	0.636500000953674	0.1233000010252	0.111000001430511	-3.56517912610545
0.049087385212	-1.5458630518	0.089199997484684	0.639699995517731	0.133699998259544	0.155000001192093	-3.38117857764762
0.049087385212	-1.4959965017	0.091109998524189	0.643400013446808	0.145199999213219	0.198899999260902	-3.16134827710042
0.049087385212	-1.4461299517	0.0897400006651878	0.647700011730194	0.159400001168251	0.241400003433228	-2.91365918751454
0.049087385212	-1.3962634016	0.0835499987006187	0.652400016784668	0.177599996328354	0.28150001168251	-2.64888038902775
0.049087385212	-1.3463968515	0.0715200006961822	0.65750002861023	0.200800001621246	0.317799985408783	-2.37517348391564
0.049087385212	-1.2965303015	0.0532499998807907	0.662400007247925	0.229499995708466	0.349599987268448	-2.10067108412485
0.049087385212	-1.2466637514	0.0290900003165007	0.666599988937378	0.263700008392334	0.375900000333786	-1.83069495995581
0.049087385212	-1.1967972014	4.98000008519739E-5	0.669399976730347	0.302700012922287	0.396200001239777	-1.5695539246831
0.049087385212	-1.1469306513	-0.0322699993848801	0.670099973678589	0.345299988985062	0.41049998998642	-1.32050958802025
0.049087385212	-1.0970641013	-0.065920002758503	0.668200016021729	0.389800012111664	0.418700009584427	-1.08969911875075
0.049087385212	-1.0471975512	-0.098810002207756	0.662999987602234	0.433999985456467	0.421200007200241	-0.887902611790963
0.049087385212	-0.9973310011	-0.12899999320507	0.654299974441528	0.475600004196167	0.418500006198883	-0.725849397937211
0.049087385212	-0.9474644511	-0.154799997806549	0.64190000295639	0.511900007724762	0.411300003528595	-0.618767424824524
0.049087385212	-0.897597901	-0.175300002098083	0.62610000371933	0.540700018405914	0.400299996137619	-0.578292276156014
0.049087385212	-0.847731351	-0.190099999308586	0.607100009918213	0.559599995613098	0.38629999756813	-0.619366863877068
0.049087385212	-0.7978648009	-0.199599996209145	0.585799992084503	0.567099988460541	0.369899988174438	-0.74981911173586
0.049087385212	-0.7479982509	-0.205099999904633	0.562799990177155	0.561999976634979	0.351900011301041	-0.977319159261293
0.049087385212	-0.6981317008	-0.208000004291534	0.539200007915497	0.543799996376038	0.332800000905991	-1.30489642419344
0.049087385212	-0.6482651507	-0.210600003600121	0.515799999237061	0.512700021266937	0.313199996948242	-1.73046122295961
0.049087385212	-0.5983986007	-0.214800000190735	0.493400007486343	0.469700008630753	0.293700009584427	-2.24418383692063
0.049087385212	-0.5485320506	-0.222599998116493	0.472900003194809	0.416399985551834	0.274800002574921	-2.82255322535308
0.049087385212	-0.49866550057	-0.235599994659424	0.454499989748001	0.35479998588562	0.257099986076355	-3.4288576908011
0.049087385212	-0.44879895051	-0.254700005054474	0.438499987125397	0.287600010633469	0.241099998354912	-4.00119866945781
0.049087385212	-0.39893240046	-0.279900014400482	0.424699991941452	0.217500001192093	0.227599993348122	-4.4633282924418
0.049087385212	-0.3490658504	-0.310699999332428	0.412900000810623	0.147300004959106	0.217199996113777	-4.73797714971122
0.049087385212	-0.29919930034	-0.345600008964539	0.402200013399124	0.0796499997377396	0.210600003600121	-4.78991830393381
0.049087385212	-0.24933275028	-0.382600009441376	0.392100006341934	0.0170099996030331	0.208199992775917	-4.6374243672111
0.049087385212	-0.19946620023	-0.41949999332428	0.381599992513657	-0.0386199988424778	0.210500001907349	-4.34860193398465
0.049087385212	-0.14959965017	-0.453799992799759	0.370000004768372	-0.0857499986886978	0.217500001192093	-4.00669695823146
0.049087385212	-0.09973310011	-0.483300000429153	0.356499999761581	-0.123400002717972	0.229200005531311	-3.68118764287546
0.049087385212	-0.049866550057	-0.505999982357025	0.34060001373291	-0.151299998164177	0.2449000030756	-3.42072556808962
0.049087385212	0	-0.520900011062622	0.322100013494492	-0.169400006532669	0.263900011777878	-3.24748978516639
0.049087385212	0.049866550057	0.527700006961823	-0.300799995660782	0.17849999666214	-0.284900009632111	-3.16972605440508
0.049087385212	0.09973310011	0.526700019836426	-0.277200013399124	0.179399996995926	-0.306400001049042	-3.18471067369458
0.049087385212	0.14959965017	0.519200026988983	-0.251599997282028	0.17339999973774	-0.326799988746643	-3.28145212425298
0.049087385212	0.19946620023	0.507200002670288	-0.224700003862381	0.162000000476837	-0.344500005245209	-3.44221943810358
0.049087385212	0.24933275028	0.492900013923645	-0.197300001978874	0.146599993109703	-0.357800006866455	-3.65129808254624
0.049087385212	0.29919930034	0.478899985551834	-0.170100003480911	0.1283999979496	-0.365500003099442	-3.88961038615717
0.049087385212	0.3490658504	0.467500001192093	-0.143999993801117	0.108900003135204	-0.366600006818771	-4.13922643663433
0.049087385212	0.39893240046	0.460599988698959	-0.119499996304512	0.0890500023961067	-0.360700011253357	-4.38341788264455
0.049087385212	0.44879895051	0.459699988365173	-0.097170002758503	0.0697200000286102	-0.347900003194809	-4.60094539256545
0.049087385212	0.49866550057	0.465299993753433	-0.0771799981594086	0.0515299998223782	-0.328999996185303	-4.77090193341796
0.049087385212	0.5485320506	0.477299988269806	-0.059579998254776	0.0349100008606911	-0.305099993944168	-4.87222553275407
0.049087385212	0.5983986007	0.494700014591217	-0.0442200005054474	0.0200699996203184	-0.277900010347366	-4.89033321016146
0.049087385212	0.6482651507	0.515799999237061	-0.030799999833107	0.00704899989068508	-0.249300003051758	-4.82542206253281
0.049087385212	0.6981317008	0.538800001144409	-0.0188900008797646	-0.00422200001776218	-0.221300005912781	-4.68963533384726
0.049087385212	0.7479982509	0.561299979686737	-0.00807099975645542	-0.0139199998229742	-0.195700004696846	-4.51469239292438
0.049087385212	0.7978648009	0.581300020217896	0.00209100008942187	-0.0222900006920099	-0.174199998378754	-4.33260234042344
0.049087385212	0.847731351	0.597100019454956	0.0119300000369549	-0.0296299997717142	-0.157900005578995	-4.17390012596219
0.049087385212	0.897597901	0.6075000166893	0.0216600000858307	-0.0362400002777576	-0.147599995136261	-4.06022579251598
0.049087385212	0.9474644511	0.611899971961975	0.0313399992883205	-0.0424700006842613	-0.143099993467331	-4.0046070182642
0.049087385212	0.9973310011	0.610499978065491	0.0408999994397163	-0.0486299991607666	-0.143900007009506	-4.00711901887173
0.049087385212	1.0471975512	0.604399979114532	0.0501400008797646	-0.0550800003111362	-0.148800000548363	-4.05620046513915
0.049087385212	1.0970641013	0.594900012016296	0.0587400011718273	-0.062109999358654	-0.156200006604195	-4.1384888957724
0.049087385212	1.1469306513	0.58380001783371	0.0663599967956543	-0.0700099989771843	-0.164499998092651	-4.23442409633435
0.049087385212	1.1967972014	0.573300004005432	0.0726599991321564	-0.0790000036358833	-0.171599999070168	-4.32221120293504
0.049087385212	1.2466637514	0.564999997615814	0.0773300006985664	-0.0892100036144257	-0.175899997353554	-4.38774358939674
0.049087385212	1.2965303015	0.560400009155273	0.0801699981093407	-0.100699998438358	-0.175999999046326	-4.41781320857277
0.049087385212	1.3463968515	0.560500025749207	0.0810699984431267	-0.113300003111362	-0.171000003814697	-4.40320134051203
0.049087385212	1.3962634016	0.565500020980835	0.0800599977374077	-0.126800000667572	-0.160500004887581	-4.34106902934239
0.049087385212	1.4461299517	0.574899971485138	0.0772499963641167	-0.140699997544289	-0.144800007343292	-4.23381031315113
0.049087385212	1.4959965017	0.587800025939941	0.0728299990296364	-0.154400005936623	-0.124399997293949	-4.08793100864732
0.049087385212	1.5458630518	0.602599978446961	0.0670100003480911	-0.166999995708466	-0.100599996745586	-3.91873752556213
0.049087385212	1.5957296018	0.617399990558624	0.0599999986588955	-0.177799999713898	-0.0746499970555305	-3.74720266291967
0.049087385212	1.6455961519	0.630400002002716	0.0519400015473366	-0.185599997639656	-0.0479599982500076	-3.59668209874918
0.049087385212	1.6954627019	0.639999985694885	0.0428400002419949	-0.189500004053116	-0.0218000002205372	-3.48895797844672
0.049087385212	1.745329252	0.644800007343292	0.0326300002634525	-0.188400000333786	0.0028810000512749	-3.44540165298721
0.049087385212	1.7951958021	0.644299983978271	0.0210699997842312	-0.181600004434586	0.025620000436902	-3.47558937271486
0.049087385212	1.8450623521	0.638499975204468	0.00783300027251244	-0.168400004506111	0.0464700013399124	-3.58266583283765
0.049087385212	1.8949289022	0.628000020980835	-0.00749300001189113	-0.148499995470047	0.0660300031304359	-3.75870211050657
0.049087385212	1.9447954522	0.614199995994568	-0.0253299996256828	-0.121899999678135	0.0854000002145767	-3.97900908816513
0.049087385212	1.9946620023	0.598699986934662	-0.0460500009357929	-0.089029997587204	0.105999998748302	-4.20531247093945
0.049087385212	2.0445285523	0.583400011062622	-0.069920003414154	-0.0505999997258186	0.129399999976158	-4.38243969911118
0.049087385212	2.0943951024	0.569999992847443	-0.0969899967312813	-0.00777099980041385	0.157199993729591	-4.44809656990674
0.049087385212	2.1442616525	0.559800028800964	-0.127100005745888	0.0380299985408783	0.190500006079674	-4.35018072634673
0.049087385212	2.1941282025	0.553799986839294	-0.159899994730949	0.0851399973034859	0.230000004172325	-4.06258545056904
0.049087385212	2.2439947526	0.551900029182434	-0.194600000977516	0.1317999958992	0.275799989700317	-3.60613453958699
0.049087385212	2.2938613026	0.553399980068207	-0.23029999434948	0.176100000739098	0.326999992132187	-3.03442824495574
0.049087385212	2.3437278527	0.556800007820129	-0.266000002622604	0.216399997472763	0.381999999284744	-2.41439916259567
0.049087385212	2.3935944027	0.560000002384186	-0.300399988889694	0.25110000371933	0.438199996948242	-1.81173502411818
0.049087385212	2.4434609528	0.560400009155273	-0.332399994134903	0.279100000858307	0.492799997329712	-1.27676702195614
0.049087385212	2.4933275028	0.555400013923645	-0.360799998044968	0.299499988555908	0.54229998588562	-0.848982406199582
0.049087385212	2.5431940529	0.542400002479553	-0.384900003671646	0.312000006437302	0.583100020885468	-0.556676721278444
0.049087385212	2.593060603	0.519500017166138	-0.403899997472763	0.316599994897842	0.611899971961975	-0.420707704983631
0.049087385212	2.642927153	0.485500007867813	-0.417699992656708	0.313800007104874	0.625800013542175	-0.45622569993555
0.049087385212	2.6927937031	0.440200001001358	-0.42629998922348	0.304500013589859	0.622900009155273	-0.674083417057639
0.049087385212	2.7426602531	0.384499996900558	-0.430200010538101	0.28999999165535	0.601999998092651	-1.08230521834938
0.049087385212	2.7925268032	0.32030001282692	-0.430200010538101	0.271899998188019	0.563499987125397	-1.68049647718398
0.049087385212	2.8423933532	0.250400006771088	-0.427500009536743	0.251800000667572	0.508499979972839	-2.46086259095181
0.049087385212	2.8922599033	0.17849999666214	-0.423200011253357	0.23139999806881	0.439599990844727	-3.39367273847391
0.049087385212	2.9421264534	0.108300000429153	-0.418599992990494	0.212500005960464	0.360199987888336	-4.41465268386941
0.049087385212	2.9919930034	0.0438200011849403	-0.41499999165535	0.19650000333786	0.274300009012222	-5.40610630978438
