2
Frequency=2600(MHz)

Phi	Theta	E(Phi). Real part	E(Phi). Imaginary part	E(Theta). Real part	E(Theta). Imaginary part	Gain . dB
0.049087385212	-1.6455961519	-0.122100003063679	-0.0394399985671043	-1.21800005435944	-0.617500007152557	2.7445674323441
0.049087385212	-1.5957296018	-0.101300001144409	-0.0580100007355213	-1.22399997711182	-0.566100001335144	2.62989946347086
0.049087385212	-1.5458630518	-0.0803800001740456	-0.0769599974155426	-1.21800005435944	-0.508199989795685	2.44072953837638
0.049087385212	-1.4959965017	-0.060479998588562	-0.0959699973464012	-1.20099997520447	-0.444499999284744	2.18233247793674
0.049087385212	-1.4461299517	-0.0426799990236759	-0.114799998700619	-1.1710000038147	-0.375699996948242	1.8395054531357
0.049087385212	-1.3962634016	-0.0278799999505281	-0.133100003004074	-1.12800002098084	-0.302899986505508	1.40704516639709
0.049087385212	-1.3463968515	-0.016720000654459	-0.150999993085861	-1.07299995422363	-0.227400004863739	0.885330545685545
0.049087385212	-1.2965303015	-0.00946499966084957	-0.168599992990494	-1.00600004196167	-0.150999993085861	0.266773079991091
0.049087385212	-1.2466637514	-0.00603100005537272	-0.185900002717972	-0.930499970912933	-0.0756999999284744	-0.427970919646461
0.049087385212	-1.1967972014	-0.0059639997780323	-0.203299999237061	-0.848800003528595	-0.00392600009217858	-1.18134336966567
0.049087385212	-1.1469306513	-0.00853000022470951	-0.221300005912781	-0.763899981975555	0.0617999993264675	-1.96263771942741
0.049087385212	-1.0970641013	-0.0127999996766448	-0.239999994635582	-0.679300010204315	0.119000002741814	-2.72968694196837
0.049087385212	-1.0471975512	-0.0178100001066923	-0.259799987077713	-0.59850001335144	0.165299996733665	-3.43576357957253
0.049087385212	-0.9973310011	-0.0226300004869699	-0.280800014734268	-0.524699985980988	0.198899999260902	-4.04248071443223
0.049087385212	-0.9474644511	-0.0265599992126226	-0.303099989891052	-0.460399985313416	0.218700006604195	-4.52997527931467
0.049087385212	-0.897597901	-0.0292000006884336	-0.326400011777878	-0.407700002193451	0.224000006914139	-4.89743405316771
0.049087385212	-0.847731351	-0.0305000003427267	-0.350300014019012	-0.367599993944168	0.215399995446205	-5.15462056807792
0.049087385212	-0.7978648009	-0.0308100003749132	-0.374300003051758	-0.340499997138977	0.194199994206429	-5.3061450850972
0.049087385212	-0.7479982509	-0.0308200009167194	-0.39750000834465	-0.325599998235703	0.162599995732307	-5.35495181654872
0.049087385212	-0.6981317008	-0.0315000005066395	-0.419200003147125	-0.321599990129471	0.123499996960163	-5.29589956593279
0.049087385212	-0.6482651507	-0.0339699983596802	-0.43860000371933	-0.326499998569489	0.0803399980068207	-5.13455204950866
0.049087385212	-0.5983986007	-0.0393700003623962	-0.454899996519089	-0.337799996137619	0.0369199998676777	-4.89514069197874
0.049087385212	-0.5485320506	-0.0487099997699261	-0.467299997806549	-0.352999985218048	-0.00305399997159839	-4.61727626700591
0.049087385212	-0.49866550057	-0.062720000743866	-0.475600004196167	-0.369500011205673	-0.0361399985849857	-4.34192874426724
0.049087385212	-0.44879895051	-0.0817499980330467	-0.479499995708466	-0.38510000705719	-0.0594400018453598	-4.10677801706863
0.049087385212	-0.39893240046	-0.105700001120567	-0.479099988937378	-0.397899985313416	-0.0708199962973595	-3.93565791964316
0.049087385212	-0.3490658504	-0.13400000333786	-0.474700003862381	-0.40650001168251	-0.0690699964761734	-3.83725118235955
0.049087385212	-0.29919930034	-0.165600001811981	-0.466899991035461	-0.410199999809265	-0.0539599992334843	-3.80286276640621
0.049087385212	-0.24933275028	-0.199100002646446	-0.456499993801117	-0.408499985933304	-0.0262599997222424	-3.81329809901127
0.049087385212	-0.19946620023	-0.232899993658066	-0.444400012493134	-0.40149998664856	0.0123399998992682	-3.83957112808925
0.049087385212	-0.14959965017	-0.265399992465973	-0.431400001049042	-0.389699995517731	0.0594299994409084	-3.85164845871577
0.049087385212	-0.09973310011	-0.294800013303757	-0.418500006198883	-0.373499989509583	0.112099997699261	-3.82875939626839
0.049087385212	-0.049866550057	-0.319799989461899	-0.40650001168251	-0.353500008583069	0.166999995708466	-3.76372885389833
0.049087385212	0	-0.339399993419647	-0.395799994468689	-0.330099999904633	0.220899999141693	-3.6692277679919
0.049087385212	0.049866550057	0.352999985218048	0.386900007724762	0.303600013256073	-0.270799994468689	-3.56738642169498
0.049087385212	0.09973310011	0.360700011253357	0.379700005054474	0.273999989032745	-0.313800007104874	-3.48893575516182
0.049087385212	0.14959965017	0.362800002098084	0.374199986457825	0.241400003433228	-0.347900003194809	-3.45864053295394
0.049087385212	0.19946620023	0.360100001096725	0.369899988174438	0.20550000667572	-0.371499985456467	-3.49944670189458
0.049087385212	0.24933275028	0.354000002145767	0.366299986839294	0.16609999537468	-0.383700013160706	-3.62203580330846
0.049087385212	0.29919930034	0.345699995756149	0.362899988889694	0.123199999332428	-0.384200006723404	-3.83007239163401
0.049087385212	0.3490658504	0.336600005626678	0.358900010585785	0.0770400017499924	-0.373299986124039	-4.11843945321362
0.049087385212	0.39893240046	0.327899992465973	0.353899985551834	0.0280799996107817	-0.351700007915497	-4.47033856951643
0.049087385212	0.44879895051	0.320499986410141	0.347299993038177	-0.0227199997752905	-0.320499986410141	-4.86018439366356
0.049087385212	0.49866550057	0.315100014209747	0.33899998664856	-0.0740000009536743	-0.280800014734268	-5.25006697037196
0.049087385212	0.5485320506	0.311699986457825	0.328799992799759	-0.124099999666214	-0.233899995684624	-5.60073384854475
0.049087385212	0.5983986007	0.310000002384186	0.316900014877319	-0.171000003814697	-0.180999994277954	-5.87493051665199
0.049087385212	0.6482651507	0.309399992227554	0.303600013256073	-0.212699994444847	-0.123400002717972	-6.04900562723879
0.049087385212	0.6981317008	0.308899998664856	0.289299994707108	-0.247299998998642	-0.0620799995958805	-6.12387900313005
0.049087385212	0.7479982509	0.307399988174438	0.274500012397766	-0.273200005292892	0.00194700004067272	-6.11744151671991
0.049087385212	0.7978648009	0.303799986839294	0.259900003671646	-0.289099991321564	0.0677400007843971	-6.0553088365021
0.049087385212	0.847731351	0.297199994325638	0.245700001716614	-0.294600009918213	0.134399995207787	-5.95938351433373
0.049087385212	0.897597901	0.286799997091293	0.232600003480911	-0.289799988269806	0.200800001621246	-5.83922820306251
0.049087385212	0.9474644511	0.272300004959106	0.220699995756149	-0.275700002908707	0.266099989414215	-5.69158544743674
0.049087385212	0.9973310011	0.253699988126755	0.209999993443489	-0.254000008106232	0.329199999570847	-5.50749491544869
0.049087385212	1.0471975512	0.231600001454353	0.200399994850159	-0.226999998092651	0.388700008392334	-5.28099215816148
0.049087385212	1.0970641013	0.206699997186661	0.191799998283386	-0.197200000286102	0.443599998950958	-5.01440070981534
0.049087385212	1.1469306513	0.180099993944168	0.18359999358654	-0.167600005865097	0.492700010538101	-4.72385528050686
0.049087385212	1.1967972014	0.152999997138977	0.175400003790855	-0.141000002622604	0.534799993038177	-4.43617652186327
0.049087385212	1.2466637514	0.1266999989748	0.166700005531311	-0.119800001382828	0.569199979305267	-4.17729273063231
0.049087385212	1.2965303015	0.102200001478195	0.157100006937981	-0.106100000441074	0.595300018787384	-3.97110674332238
0.049087385212	1.3463968515	0.0805300027132034	0.145999997854233	-0.101099997758865	0.612900018692017	-3.83347314173864
0.049087385212	1.3962634016	0.0621800012886524	0.133200004696846	-0.105499997735024	0.622099995613098	-3.77012142685909
0.049087385212	1.4461299517	0.0473700016736984	0.118699997663498	-0.118900001049042	0.623399972915649	-3.77684056260114
0.049087385212	1.4959965017	0.0359600000083447	0.102300003170967	-0.140400007367134	0.617699980735779	-3.84024879319279
0.049087385212	1.5458630518	0.0274899993091822	0.0843700021505356	-0.168599992990494	0.606199979782104	-3.9385694900354
0.049087385212	1.5957296018	0.0213099997490644	0.065080001950264	-0.201499998569489	0.590200006961822	-4.04914214578989
0.049087385212	1.6455961519	0.0166200008243322	0.0448100008070469	-0.237000003457069	0.571099996566772	-4.14981270606289
0.049087385212	1.6954627019	0.0126599995419383	0.0239700004458427	-0.273200005292892	0.550300002098084	-4.2227483336831
0.049087385212	1.745329252	0.00879599992185831	0.00293299998156726	-0.308499991893768	0.528999984264374	-4.25853861572884
0.049087385212	1.7951958021	0.0046169999986887	-0.0179399996995926	-0.341399997472763	0.508099973201752	-4.25896122776033
0.049087385212	1.8450623521	-3.04900004266528E-6	-0.0384000018239021	-0.371399998664856	0.488400012254715	-4.22568992859635
0.049087385212	1.8949289022	-0.00487999990582466	-0.0582699999213219	-0.398200005292892	0.469999998807907	-4.16934539308608
0.049087385212	1.9447954522	-0.00954699981957674	-0.0774599984288216	-0.422100007534027	0.453099995851517	-4.09426513342356
0.049087385212	1.9946620023	-0.0133199999108911	-0.0960099995136261	-0.444099992513657	0.4375	-4.00088126040476
0.049087385212	2.0445285523	-0.0153900003060699	-0.114000000059605	-0.465000003576279	0.422699987888336	-3.89198144617626
0.049087385212	2.0943951024	-0.0149699999019504	-0.131500005722046	-0.486000001430511	0.408499985933304	-3.76146641306583
0.049087385212	2.1442616525	-0.0113800000399351	-0.148599997162819	-0.507799983024597	0.394400000572205	-3.60888553658037
0.049087385212	2.1941282025	-0.00420999992638826	-0.165399998426437	-0.5310999751091	0.380199998617172	-3.42949785270591
0.049087385212	2.2439947526	0.00663000019267201	-0.18189999461174	-0.555800020694733	0.365799993276596	-3.22525488030958
0.049087385212	2.2938613026	0.0208299998193979	-0.197999998927116	-0.581700026988983	0.351500004529953	-2.99672722282059
0.049087385212	2.3437278527	0.0377099998295307	-0.213499993085861	-0.6075000166893	0.337700009346008	-2.75640673800117
0.049087385212	2.3935944027	0.0562100000679493	-0.228300005197525	-0.631900012493134	0.32480001449585	-2.51755261182943
0.049087385212	2.4434609528	0.0750600025057793	-0.241899996995926	-0.652899980545044	0.313699990510941	-2.30005881307124
0.049087385212	2.4933275028	0.0928300023078918	-0.254200011491776	-0.668600022792816	0.30469998717308	-2.12466468252099
0.049087385212	2.5431940529	0.10809999704361	-0.264800012111664	-0.677100002765656	0.298400014638901	-2.01134236496566
0.049087385212	2.593060603	0.119800001382828	-0.273499995470047	-0.676699995994568	0.294900000095367	-1.97881162815544
0.049087385212	2.642927153	0.126900002360344	-0.280099987983704	-0.66619998216629	0.293999999761581	-2.04246446797794
0.049087385212	2.6927937031	0.12899999320507	-0.284700006246567	-0.645299971103668	0.295100003480911	-2.20987416447525
0.049087385212	2.7426602531	0.126200005412102	-0.287400007247925	-0.614099979400635	0.297199994325638	-2.48742590600377
