        Frequency / MHz                S1,1/abs,dB
                  2048.4                      -14.684704
                    2051                      -14.629363
                  2053.6                      -14.573691
                  2056.2                      -14.517718
                  2058.8                      -14.461354
                  2061.4                      -14.404548
                    2064                       -14.34738
                  2066.6                      -14.290081
                  2069.2                      -14.232986
                  2071.8                      -14.176296
                  2074.4                      -14.120149
                    2077                      -14.064462
                  2079.6                      -14.009106
                  2082.2                      -13.954123
                  2084.8                      -13.899634
                  2087.4                      -13.845876
                    2090                      -13.793084
                  2092.6                      -13.741349
                  2095.2                      -13.690588
                  2097.8                       -13.64069
                  2100.4                      -13.591511
                    2103                      -13.543069
                  2105.6                      -13.495542
                  2108.2                      -13.449049
                  2110.8                      -13.403699
                  2113.4                       -13.35938
                    2116                      -13.315916
                  2118.6                      -13.273144
                  2121.2                      -13.230999
                  2123.8                      -13.189484
                  2126.4                      -13.148747
                    2129                      -13.108842
                  2131.6                      -13.069676
                  2134.2                      -13.031147
                  2136.8                      -12.992985
                  2139.4                      -12.955133
                    2142                      -12.917588
                  2144.6                       -12.88038
                  2147.2                      -12.843659
                  2149.8                      -12.807365
                  2152.4                      -12.771438
                    2155                      -12.735705
                  2157.6                       -12.69997
                  2160.2                       -12.66432
                  2162.8                      -12.628791
                  2165.4                      -12.593551
                    2168                      -12.558587
                  2170.6                      -12.523902
                  2173.2                      -12.489353
                  2175.8                      -12.454795
                  2178.4                      -12.420243
                    2181                      -12.385785
                  2183.6                      -12.351584
                  2186.2                      -12.317712
                  2188.8                      -12.284174
                  2191.4                       -12.25086
                    2194                      -12.217662
                  2196.6                      -12.184529
                  2199.2                      -12.151537
                  2201.8                      -12.118831
                  2204.4                      -12.086546
                    2207                      -12.054697
                  2209.6                      -12.023206
                  2212.2                      -11.991929
                  2214.8                      -11.960771
                  2217.4                      -11.929758
                    2220                      -11.898993
                  2222.6                      -11.868607
                  2225.2                      -11.838668
                  2227.8                      -11.809086
                  2230.4                      -11.779727
                    2233                      -11.750434
                  2235.6                       -11.72118
                  2238.2                      -11.692071
                  2240.8                      -11.663292
                  2243.4                      -11.635042
                    2246                      -11.607476
                  2248.6                      -11.580683
                  2251.2                      -11.554829
                  2253.8                      -11.530218
                  2256.4                       -11.50734
                    2259                      -11.486814
                  2261.6                      -11.469221
                  2264.2                      -11.454927
                  2266.8                      -11.443998
                  2269.4                      -11.436193
                    2272                      -11.431102
                  2274.6                      -11.428299
                  2277.2                      -11.427426
                  2279.8                      -11.428215
                  2282.4                      -11.430428
                    2285                      -11.433823
                  2287.6                      -11.438104
