        Frequency / MHz                S1,1 (22927)/abs,dB
                    1375                     -0.76340055
                  1377.6                     -0.75606776
                  1380.2                     -0.74926693
                  1382.8                     -0.74292669
                  1385.4                     -0.73696512
                    1388                     -0.73129545
                  1390.6                     -0.72582984
                  1393.2                     -0.72048587
                  1395.8                     -0.71518993
                  1398.4                     -0.70988207
                    1401                     -0.70451753
                  1403.6                     -0.69906972
                  1406.2                     -0.69352982
                  1408.8                     -0.68790659
                  1411.4                     -0.68222517
                    1414                     -0.67652396
                  1416.6                     -0.67085013
                  1419.2                     -0.66525855
                  1421.8                     -0.65980468
                  1424.4                     -0.65454282
                    1427                     -0.64952146
                  1429.6                     -0.64478089
                  1432.2                     -0.64035067
                  1434.8                     -0.63624818
                  1437.4                     -0.63247922
                    1440                     -0.62903557
                  1442.6                     -0.62589904
                  1445.2                     -0.62304044
                  1447.8                     -0.62042275
                  1450.4                     -0.61800443
                    1453                     -0.61573978
                  1455.6                     -0.61358329
                  1458.2                     -0.61149163
                  1460.8                     -0.60942671
                  1463.4                     -0.60735683
                    1466                     -0.60525854
                  1468.6                     -0.60311815
                  1471.2                     -0.60093232
                  1473.8                     -0.59870684
                  1476.4                     -0.59645677
                    1479                     -0.59420489
                  1481.6                     -0.59198004
                  1484.2                     -0.58981483
                  1486.8                     -0.58774309
                  1489.4                     -0.58579807
                    1492                     -0.58401057
                  1494.6                     -0.58240599
                  1497.2                     -0.58100347
                  1499.8                     -0.57981515
                  1502.4                     -0.57884561
                    1505                     -0.57809092
                  1507.6                     -0.57753953
                  1510.2                     -0.57717307
                  1512.8                     -0.57696796
                  1515.4                     -0.57689609
                    1518                     -0.57692646
                  1520.6                     -0.57702816
                  1523.2                     -0.57717126
                  1525.8                       -0.577328
                  1528.4                     -0.57747566
                    1531                      -0.5775978
                  1533.6                     -0.57768405
                  1536.2                      -0.5777313
                  1538.8                       -0.577744
                  1541.4                     -0.57773403
                    1544                     -0.57771905
                  1546.6                      -0.5777213
                  1549.2                     -0.57776681
                  1551.8                     -0.57788395
                  1554.4                     -0.57810045
                    1557                     -0.57844275
                  1559.6                      -0.5789334
                  1562.2                     -0.57959056
                  1564.8                     -0.58042716
                  1567.4                     -0.58144925
                    1570                     -0.58265483
                  1572.6                     -0.58403666
                  1575.2                     -0.58558114
                  1577.8                     -0.58726748
                  1580.4                     -0.58907125
                    1583                     -0.59096555
                  1585.6                     -0.59292134
                  1588.2                     -0.59490958
                  1590.8                     -0.59690355
                  1593.4                     -0.59888107
                    1596                     -0.60082407
                  1598.6                     -0.60272102
                  1601.2                      -0.6045684
                  1603.8                     -0.60636953
                  1606.4                     -0.60813625
                    1609                      -0.6098865
                  1611.6                     -0.61164387
                  1614.2                     -0.61343717
                  1616.8                     -0.61529802
                  1619.4                     -0.61725828
                    1622                     -0.61934808
                  1624.6                     -0.62159557
                  1627.2                     -0.62402408
                  1629.8                      -0.6266493
                  1632.4                     -0.62947996
                    1635                     -0.63251757
                  1637.6                     -0.63575364
                  1640.2                     -0.63917192
                  1642.8                     -0.64274836
                  1645.4                     -0.64645355
                    1648                     -0.65025189
                  1650.6                     -0.65410607
                  1653.2                     -0.65797843
                  1655.8                      -0.6618329
                  1658.4                     -0.66563935
                    1661                     -0.66937432
                  1663.6                     -0.67302227
                  1666.2                      -0.6765802
                  1668.8                      -0.6800562
                  1671.4                     -0.68346896
                    1674                     -0.68684778
                  1676.6                     -0.69023219
                  1679.2                     -0.69366958
                  1681.8                     -0.69720926
                  1684.4                     -0.70090364
                    1687                     -0.70480428
                  1689.6                     -0.70895614
                  1692.2                     -0.71339705
                  1694.8                     -0.71815388
                  1697.4                     -0.72324182
                    1700                     -0.72866069
                  1702.6                     -0.73439535
                  1705.2                     -0.74041673
                  1707.8                     -0.74668016
                  1710.4                     -0.75313186
                    1713                     -0.75970827
                  1715.6                     -0.76634007
                  1718.2                     -0.77296175
                  1720.8                     -0.77951364
                  1723.4                     -0.78594771
                    1726                     -0.79223282
                  1728.6                     -0.79836287
                  1731.2                     -0.80435799
                  1733.8                     -0.81026484
                  1736.4                     -0.81615951
                    1739                     -0.82214748
                  1741.6                     -0.82835581
                  1744.2                     -0.83493129
                  1746.8                      -0.8420339
                  1749.4                      -0.8498307
                    1752                      -0.8584861
                  1754.6                     -0.86815388
                  1757.2                     -0.87896934
                  1759.8                     -0.89103711
                  1762.4                     -0.90442466
                    1765                     -0.91914665
                  1767.6                     -0.93515051
                  1770.2                       -0.952312
                  1772.8                     -0.97041931
                  1775.4                     -0.98916203
                    1778                      -1.0081257
                  1780.6                      -1.0268043
                  1783.2                      -1.0446091
                  1785.8                      -1.0608893
                  1788.4                      -1.0749851
                    1791                      -1.0862727
                  1793.6                      -1.0942211
                  1796.2                      -1.0984489
                  1798.8                      -1.0987646
                  1801.4                        -1.09519
                    1804                      -1.0879562
                  1806.6                      -1.0774781
                  1809.2                      -1.0643084
                  1811.8                      -1.0490847
                  1814.4                      -1.0324739
                    1817                      -1.0151257
                  1819.6                     -0.99763772
                  1822.2                     -0.98053002
                  1824.8                     -0.96423347
                  1827.4                     -0.94909069
                    1830                     -0.93535709
                  1832.6                     -0.92320795
                  1835.2                     -0.91274871
                  1837.8                     -0.90402414
                  1840.4                     -0.89702493
                    1843                     -0.89169656
                  1845.6                     -0.88794366
                  1848.2                     -0.88563645
                  1850.8                     -0.88461418
                  1853.4                     -0.88469156
                    1856                     -0.88566253
                  1858.6                     -0.88730756
                  1861.2                     -0.88940134
                  1863.8                     -0.89172044
                  1866.4                      -0.8940545
                    1869                     -0.89621401
                  1871.6                     -0.89803802
                  1874.2                     -0.89940453
                  1876.8                     -0.90023386
                  1879.4                     -0.90048792
                    1882                     -0.90017092
                  1884.6                     -0.89932494
                  1887.2                      -0.8980225
                  1889.8                     -0.89635539
                  1892.4                     -0.89442799
                    1895                     -0.89234715
                  1897.6                     -0.89021134
                  1900.2                     -0.88810678
                  1902.8                     -0.88609849
                  1905.4                     -0.88422984
                    1908                     -0.88251734
                  1910.6                      -0.8809531
                  1913.2                     -0.87950486
                  1915.8                     -0.87811998
                  1918.4                     -0.87672953
                    1921                     -0.87525303
                  1923.6                     -0.87360448
                  1926.2                     -0.87169999
                  1928.8                     -0.86946372
                  1931.4                     -0.86683186
                    1934                     -0.86375875
                  1936.6                     -0.86021984
                  1939.2                     -0.85621322
                  1941.8                     -0.85175751
                  1944.4                      -0.8468911
                    1947                     -0.84166824
                  1949.6                     -0.83615319
                  1952.2                      -0.8304157
                  1954.8                      -0.8245248
                  1957.4                     -0.81854458
                    1960                     -0.81252941
                  1962.6                     -0.80652043
                  1965.2                     -0.80054374
                  1967.8                     -0.79460936
                  1970.4                     -0.78871244
                    1973                     -0.78283404
                  1975.6                     -0.77694153
                  1978.2                     -0.77099586
                  1980.8                     -0.76495198
                  1983.4                     -0.75876357
                    1986                     -0.75238748
                  1988.6                     -0.74578725
                  1991.2                     -0.73893679
                  1993.8                     -0.73182131
                  1996.4                     -0.72443916
                    1999                      -0.7168033
                  2001.6                     -0.70893773
                  2004.2                      -0.7008778
                  2006.8                     -0.69266579
                  2009.4                     -0.68434865
                    2012                     -0.67597405
                  2014.6                     -0.66758723
                  2017.2                     -0.65922823
                  2019.8                      -0.6509287
                  2022.4                     -0.64271245
                    2025                     -0.63459239
                  2027.6                     -0.62657142
                  2030.2                     -0.61864366
                  2032.8                     -0.61079615
                  2035.4                     -0.60300923
                    2038                     -0.59525934
                  2040.6                     -0.58752239
                  2043.2                     -0.57977569
                  2045.8                     -0.57199861
                  2048.4                     -0.56417638
                    2051                     -0.55630008
                  2053.6                      -0.5483681
                  2056.2                     -0.54038579
                  2058.8                     -0.53236406
                  2061.4                     -0.52431969
                    2064                     -0.51627275
                  2066.6                     -0.50824426
                  2069.2                     -0.50025567
                  2071.8                     -0.49232557
                  2074.4                      -0.4844695
                    2077                     -0.47669755
                  2079.6                     -0.46901515
                  2082.2                     -0.46142179
                  2084.8                     -0.45391179
                  2087.4                     -0.44647498
                    2090                     -0.43909777
                  2092.6                     -0.43176368
                  2095.2                      -0.4244564
                  2097.8                     -0.41715832
                  2100.4                     -0.40985396
                    2103                     -0.40252998
                  2105.6                     -0.39517552
                  2108.2                     -0.38778381
                  2110.8                      -0.3803507
                  2113.4                     -0.37287662
                    2116                     -0.36536427
                  2118.6                     -0.35781907
                  2121.2                     -0.35024868
                  2123.8                     -0.34266226
                  2126.4                     -0.33506974
                    2129                     -0.32748163
                  2131.6                     -0.31990803
                  2134.2                     -0.31235931
                  2136.8                     -0.30484518
                  2139.4                     -0.29737553
                    2142                     -0.28996027
                  2144.6                     -0.28260916
                  2147.2                     -0.27533258
                  2149.8                     -0.26814133
                  2152.4                     -0.26104683
                    2155                     -0.25406145
                  2157.6                     -0.24719823
                  2160.2                     -0.24047064
                  2162.8                     -0.23389341
                  2165.4                      -0.2274811
                    2168                     -0.22124858
                  2170.6                     -0.21521111
                  2173.2                     -0.20938379
                  2175.8                     -0.20378121
                  2178.4                     -0.19841738
                    2181                     -0.19330648
                  2183.6                     -0.18846196
                  2186.2                       -0.183897
                  2188.8                     -0.17962577
                  2191.4                     -0.17566186
                    2194                     -0.17202028
                  2196.6                     -0.16871763
                  2199.2                     -0.16577025
                  2201.8                     -0.16319798
                  2204.4                     -0.16102112
                    2207                     -0.15926154
                  2209.6                      -0.1579432
                  2212.2                     -0.15708975
                  2214.8                     -0.15672605
                  2217.4                     -0.15687676
                    2220                     -0.15756389
                  2222.6                     -0.15880923
                  2225.2                     -0.16063198
                  2227.8                      -0.1630465
                  2230.4                     -0.16606527
                    2233                     -0.16969633
                  2235.6                     -0.17394299
                  2238.2                     -0.17880554
                  2240.8                     -0.18428016
                  2243.4                     -0.19035995
                    2246                      -0.1970365
                  2248.6                     -0.20429832
                  2251.2                     -0.21213425
                  2253.8                     -0.22053293
                  2256.4                     -0.22948195
                    2259                     -0.23897081
                  2261.6                     -0.24898869
                  2264.2                     -0.25952455
                  2266.8                     -0.27056853
                  2269.4                     -0.28210874
                    2272                     -0.29413184
                  2274.6                     -0.30662315
                  2277.2                     -0.31956491
                  2279.8                     -0.33293607
                  2282.4                     -0.34671249
                    2285                     -0.36086812
                  2287.6                     -0.37537475
                  2290.2                     -0.39020319
                  2292.8                     -0.40532594
                  2295.4                     -0.42071645
                    2298                      -0.4363525
                  2300.6                      -0.4522168
                  2303.2                     -0.46829414
                  2305.8                     -0.48457699
                  2308.4                     -0.50106032
                    2311                     -0.51774024
                  2313.6                     -0.53461492
                  2316.2                     -0.55167814
                  2318.8                     -0.56891949
                  2321.4                     -0.58632241
                    2324                     -0.60385665
                  2326.6                     -0.62148305
                  2329.2                     -0.63915008
                  2331.8                     -0.65679079
                  2334.4                     -0.67432847
                    2337                     -0.69167864
                  2339.6                     -0.70874799
                  2342.2                     -0.72544552
                  2344.8                      -0.7416829
                  2347.4                     -0.75738293
                    2350                     -0.77248803
                  2352.6                     -0.78696128
                  2355.2                     -0.80079337
                  2357.8                      -0.8140105
                  2360.4                     -0.82666639
                    2363                     -0.83885272
                  2365.6                     -0.85068782
                  2368.2                     -0.86231578
                  2370.8                     -0.87390371
                  2373.4                     -0.88562893
                    2376                     -0.89767463
                  2378.6                     -0.91022476
                  2381.2                     -0.92345452
                  2383.8                     -0.93752366
                  2386.4                     -0.95257052
                    2389                     -0.96871155
                  2391.6                     -0.98603251
                  2394.2                      -1.0045856
                  2396.8                      -1.0243917
                  2399.4                      -1.0454305
                    2402                      -1.0676466
                  2404.6                      -1.0909443
                  2407.2                      -1.1151886
                  2409.8                      -1.1402062
                  2412.4                      -1.1657898
                    2415                      -1.1916987
                  2417.6                      -1.2176657
                  2420.2                      -1.2434051
                  2422.8                      -1.2686193
                  2425.4                      -1.2930119
                    2428                      -1.3162945
                  2430.6                      -1.3382025
                  2433.2                      -1.3585067
                  2435.8                      -1.3770169
                  2438.4                      -1.3935982
                    2441                      -1.4081758
                  2443.6                      -1.4207306
                  2446.2                      -1.4313099
                  2448.8                      -1.4400123
                  2451.4                      -1.4469866
                    2454                       -1.452429
                  2456.6                      -1.4565576
                  2459.2                      -1.4596119
                  2461.8                      -1.4618425
                  2464.4                      -1.4634901
                    2467                      -1.4647883
                  2469.6                      -1.4659435
                  2472.2                      -1.4671349
                  2474.8                      -1.4685123
                  2477.4                      -1.4701859
                    2480                      -1.4722279
                  2482.6                      -1.4746785
                  2485.2                      -1.4775446
                  2487.8                      -1.4807965
                  2490.4                      -1.4843826
                    2493                      -1.4882339
                  2495.6                      -1.4922613
                  2498.2                      -1.4963696
                  2500.8                      -1.5004704
                  2503.4                      -1.5044683
                    2506                      -1.5082909
                  2508.6                      -1.5118827
                  2511.2                      -1.5151994
                  2513.8                      -1.5182314
                  2516.4                      -1.5209899
                    2519                      -1.5235116
                  2521.6                      -1.5258614
                  2524.2                      -1.5281202
                  2526.8                      -1.5303888
                  2529.4                      -1.5327831
                    2532                      -1.5354161
                  2534.6                      -1.5384095
                  2537.2                       -1.541881
                  2539.8                      -1.5459269
                  2542.4                      -1.5506401
                    2545                       -1.556088
                  2547.6                      -1.5623166
                  2550.2                      -1.5693496
                  2552.8                      -1.5771842
                  2555.4                      -1.5857946
                    2558                      -1.5951347
                  2560.6                      -1.6051383
                  2563.2                      -1.6157227
                  2565.8                      -1.6267969
                  2568.4                      -1.6382589
                    2571                      -1.6500085
                  2573.6                      -1.6619455
                  2576.2                      -1.6739759
                  2578.8                      -1.6860153
                  2581.4                      -1.6979888
                    2584                      -1.7098359
                  2586.6                      -1.7215065
                  2589.2                       -1.732968
                  2591.8                      -1.7441924
                  2594.4                      -1.7551593
                    2597                      -1.7658628
                  2599.6                      -1.7762904
                  2602.2                      -1.7864354
                  2604.8                      -1.7962919
                  2607.4                      -1.8058485
                    2610                      -1.8150968
                  2612.6                      -1.8240265
                  2615.2                      -1.8326224
                  2617.8                      -1.8408835
                  2620.4                      -1.8488108
                    2623                      -1.8564192
                  2625.6                      -1.8637403
                  2628.2                      -1.8708254
                  2630.8                      -1.8777549
                  2633.4                      -1.8846324
                    2636                      -1.8915856
                  2638.6                      -1.8987726
                  2641.2                       -1.906379
                  2643.8                      -1.9145965
                  2646.4                      -1.9236401
                    2649                      -1.9337253
                  2651.6                      -1.9450588
                  2654.2                      -1.9578314
                  2656.8                      -1.9722056
                  2659.4                      -1.9883035
                    2662                      -2.0062004
                  2664.6                       -2.025912
                  2667.2                       -2.047389
                  2669.8                      -2.0705139
                  2672.4                      -2.0950991
                    2675                      -2.1208828
                  2677.6                      -2.1475468
                  2680.2                       -2.174713
                  2682.8                      -2.2019615
                  2685.4                      -2.2288418
                    2688                      -2.2548933
                  2690.6                      -2.2796673
                  2693.2                      -2.3027404
                  2695.8                      -2.3237429
                  2698.4                      -2.3423678
                    2701                       -2.358394
                  2703.6                      -2.3716937
                  2706.2                      -2.3822396
                  2708.8                      -2.3901128
                  2711.4                      -2.3954823
                    2714                       -2.398615
                  2716.6                      -2.3998449
                  2719.2                      -2.3995579
                  2721.8                      -2.3981801
                  2724.4                      -2.3961413
                    2727                      -2.3938631
                  2729.6                      -2.3917309
                  2732.2                       -2.390077
                  2734.8                      -2.3891736
                  2737.4                      -2.3892091
                    2740                       -2.390282
                  2742.6                      -2.3924184
                  2745.2                      -2.3955608
                  2747.8                      -2.3995686
                  2750.4                      -2.4042467
                    2753                      -2.4093602
                  2755.6                      -2.4146394
                  2758.2                      -2.4198126
                  2760.8                       -2.424615
                  2763.4                      -2.4288109
                    2766                      -2.4322183
                  2768.6                      -2.4347052
                  2771.2                       -2.436205
                  2773.8                      -2.4367353
                  2776.4                       -2.436357
                    2779                      -2.4352188
                  2781.6                      -2.4335029
                  2784.2                      -2.4314321
                  2786.8                      -2.4292536
                  2789.4                      -2.4272138
                    2792                      -2.4255382
                  2794.6                      -2.4244249
                  2797.2                      -2.4240242
                  2799.8                      -2.4244266
                  2802.4                      -2.4256465
                    2805                      -2.4276527
                  2807.6                      -2.4303242
                  2810.2                      -2.4334923
                  2812.8                      -2.4369381
                  2815.4                      -2.4404047
                    2818                      -2.4436244
                  2820.6                      -2.4463379
                  2823.2                      -2.4483008
                  2825.8                      -2.4493208
                  2828.4                      -2.4492614
                    2831                      -2.4480586
                  2833.6                      -2.4457328
                  2836.2                      -2.4423886
                  2838.8                      -2.4382133
                  2841.4                      -2.4334708
                    2844                      -2.4284729
                  2846.6                      -2.4235835
                  2849.2                      -2.4191925
                  2851.8                      -2.4156738
                  2854.4                      -2.4133838
                    2857                       -2.412642
                  2859.6                      -2.4136845
                  2862.2                      -2.4166834
                  2864.8                      -2.4217172
                  2867.4                       -2.428757
                    2870                      -2.4376869
                  2872.6                      -2.4482944
                  2875.2                      -2.4602843
                  2877.8                      -2.4732875
                  2880.4                      -2.4868868
                    2883                      -2.5006297
                  2885.6                      -2.5140549
                  2888.2                      -2.5267161
                  2890.8                      -2.5381937
                  2893.4                      -2.5481275
                    2896                      -2.5562271
                  2898.6                       -2.562277
                  2901.2                      -2.5661603
                  2903.8                      -2.5678379
                  2906.4                      -2.5673633
                    2909                       -2.564862
                  2911.6                      -2.5605209
                  2914.2                      -2.5545689
                  2916.8                      -2.5472593
                  2919.4                      -2.5388502
                    2922                      -2.5295876
                  2924.6                       -2.519689
                  2927.2                      -2.5093206
                  2929.8                      -2.4986111
                  2932.4                      -2.4876235
                    2935                      -2.4763746
                  2937.6                      -2.4648334
                  2940.2                      -2.4529336
                  2942.8                      -2.4405837
                  2945.4                      -2.4276877
                    2948                      -2.4141527
                  2950.6                      -2.3999106
                  2953.2                      -2.3849325
                  2955.8                      -2.3692355
                  2958.4                      -2.3528879
                    2961                      -2.3360198
                  2963.6                      -2.3188075
                  2966.2                      -2.3014841
                  2968.8                      -2.2843013
                  2971.4                      -2.2675424
                    2974                      -2.2514861
                  2976.6                      -2.2364017
                  2979.2                      -2.2225134
                  2981.8                      -2.2100053
                  2984.4                      -2.1989961
                    2987                        -2.18953
                  2989.6                      -2.1815726
                  2992.2                      -2.1750115
                  2994.8                      -2.1696612
                  2997.4                      -2.1652663
                    3000                      -2.1615174

        Frequency / MHz                S1,1 (22939)/abs,dB
----------------------------------------------------------------------
                     400                   -0.0038781826
                   402.6                   -0.0031439797
                   405.2                   -0.0025518173
                   407.8                   -0.0021535709
                   410.4                   -0.0019893065
                     413                   -0.0020861309
                   415.6                   -0.0024548257
                   418.2                   -0.0030901643
                   420.8                   -0.0039707218
                   423.4                   -0.0050593727
                     426                   -0.0063068031
                   428.6                   -0.0076529167
                   431.2                   -0.0090320807
                   433.8                    -0.010376014
                   436.4                    -0.011618982
                     439                    -0.012701633
                   441.6                    -0.013575264
                   444.2                    -0.014204004
                   446.8                    -0.014568482
                   449.4                    -0.014665699
                     452                    -0.014509978
                   454.6                    -0.014132407
                   457.2                    -0.013578802
                   459.8                    -0.012907545
                   462.4                     -0.01218609
                     465                    -0.011487881
                   467.6                    -0.010888313
                   470.2                    -0.010461249
                   472.8                    -0.010274205
                   475.4                     -0.01038582
                     478                    -0.010841168
                   480.6                    -0.011669875
                   483.2                    -0.012883748
                   485.8                    -0.014474971
                   488.4                    -0.016416008
                     491                    -0.018660562
                   493.6                    -0.021144054
                   496.2                    -0.023788138
                   498.8                    -0.026502986
                   501.4                    -0.029193558
                     504                    -0.031763079
                   506.6                    -0.034120265
                   509.2                    -0.036184843
                   511.8                    -0.037891258
                   514.4                    -0.039194755
                     517                    -0.040075606
                   519.6                    -0.040539301
                   522.2                     -0.04062135
                   524.8                    -0.040385575
                   527.4                    -0.039924726
                     530                    -0.039359687
                   532.6                    -0.038837881
                   535.2                    -0.038530089
                   537.8                    -0.038628503
                   540.4                    -0.039344405
                     543                    -0.040903866
                   545.6                    -0.043542304
                   548.2                    -0.047499989
                   550.8                    -0.053014302
                   553.4                    -0.060311018
                     556                    -0.069591751
                   558.6                    -0.081022784
                   561.2                     -0.09471519
                   563.8                     -0.11071226
                   566.4                     -0.12897106
                     569                     -0.14934896
                   571.6                     -0.17159379
                   574.2                     -0.19534061
                   576.8                      -0.2201228
                   579.4                     -0.24538539
                     582                     -0.27051882
                   584.6                     -0.29489383
                   587.2                     -0.31789912
                   589.8                     -0.33898837
                   592.4                      -0.3577072
                     595                     -0.37372826
                   597.6                     -0.38685269
                   600.2                     -0.39702685
                   602.8                     -0.40433241
                   605.4                      -0.4089711
                     608                     -0.41125632
                   610.6                     -0.41159652
                   613.2                     -0.41048908
                   615.8                     -0.40850854
                   618.4                     -0.40630683
                     621                     -0.40461797
                   623.6                     -0.40426518
                   626.2                     -0.40616957
                   628.8                      -0.4113622
                   631.4                     -0.42099612
                     634                     -0.43635031
                   636.6                     -0.45882113
                   639.2                     -0.48991226
                   641.8                     -0.53119249
                   644.4                     -0.58423739
                     647                     -0.65055026
                   649.6                     -0.73145951
                   652.2                     -0.82800926
                   654.8                     -0.94085695
                   657.4                      -1.0702103
                     660                      -1.2158215
                   662.6                       -1.377041
                   665.2                      -1.5529863
                   667.8                      -1.7427593
                   670.4                      -1.9457191
                     673                       -2.161799
                   675.6                      -2.3917537
                   678.2                      -2.6374202
                   680.8                      -2.9019364
                   683.4                      -3.1898753
                     686                      -3.5074309
                   688.6                      -3.8625205
                   691.2                      -4.2649462
                   693.8                       -4.726591
                   696.4                      -5.2615536
                     699                      -5.8864472
                   701.6                      -6.6207096
                   704.2                      -7.4872636
                   706.8                      -8.5136794
                   709.4                       -9.734533
                     712                      -11.196181
                   714.6                       -12.96635
                   717.2                      -15.154234
                   719.8                      -17.957126
                   722.4                      -21.772493
                     725                      -27.313084
                   727.6                      -30.497847
                   730.2                      -25.248217
                   732.8                      -21.289998
                   735.4                      -18.657855
                     738                      -16.759172
                   740.6                      -15.301986
                   743.2                      -14.131626
                   745.8                      -13.158066
                   748.4                      -12.325214
                     751                      -11.596712
                   753.6                      -10.948536
                   756.2                      -10.364857
                   758.8                      -9.8353483
                   761.4                      -9.3534383
                     764                      -8.9149695
                   766.6                      -8.5172864
                   769.2                      -8.1585252
                   771.8                      -7.8371402
                   774.4                      -7.5516002
                     777                      -7.3001798
                   779.6                      -7.0809314
                   782.2                       -6.891644
