        Frequency / MHz                S1,1 (31736)/abs,dB
                   652.2                      -1.1343433
                   654.8                      -1.2776787
                   657.4                      -1.4287953
                     660                      -1.5851121
                   662.6                      -1.7542599
                   665.2                      -1.9507288
                   667.8                      -2.1879089
                   670.4                      -2.4704304
                     673                      -2.7920806
                   675.6                      -3.1421738
                   678.2                      -3.5168053
                   680.8                      -3.9258359
                   683.4                      -4.3894268
                     686                       -4.926403
                   688.6                      -5.5420065
                   691.2                      -6.2241251
                   693.8                      -6.9527969
                   696.4                      -7.7171797
                     699                      -8.5249431
                   701.6                      -9.3929074
                   704.2                      -10.323029
                   706.8                      -11.279464
                   709.4                      -12.186016
                     712                      -12.956003
                   714.6                      -13.535358
                   717.2                      -13.915024
                   719.8                      -14.104549
                   722.4                      -14.111676
                     725                      -13.955037
                   727.6                      -13.682705
                   730.2                      -13.362422
                   732.8                      -13.053363
                   735.4                      -12.789256
                     738                      -12.580596
                   740.6                      -12.427221
                   743.2                      -12.329891
                   745.8                      -12.295205
                   748.4                      -12.333221
                     751                      -12.452245
                   753.6                        -12.6553
                   756.2                      -12.939228
                   758.8                      -13.293871
                   761.4                      -13.696778
                     764                      -14.100267
                   766.6                      -14.413958
                   769.2                      -14.503774
                   771.8                      -14.241105
                   774.4                      -13.591135
                     777                      -12.646041
                   779.6                      -11.559172
                   782.2                      -10.465261
                   784.8                      -9.4509155
                   787.4                      -8.5599241
                     790                      -7.8064513
                   792.6                      -7.1867293
                   795.2                      -6.6875831
                   797.8                      -6.2925898
                   800.4                      -5.9857832
                     803                      -5.7532047
                   805.6                      -5.5830068
                   808.2                      -5.4649085
                   810.8                      -5.3897752
                   813.4                      -5.3496926
                     816                       -5.338372
                   818.6                      -5.3514671
                   821.2                      -5.3863239
                   823.8                       -5.441232
                   826.4                      -5.5144848
                     829                      -5.6039344
                   831.6                      -5.7071752
                   834.2                      -5.8223402
                   836.8                      -5.9487472
                   839.4                      -6.0870004
                     842                      -6.2382318
                   844.6                      -6.4030648
                   847.2                      -6.5809468
                   849.8                      -6.7703839
                   852.4                       -6.970007
                     855                      -7.1797072
                   857.6                      -7.4010429
                   860.2                      -7.6365184
                   862.8                      -7.8881637
                   865.4                      -8.1563913
                     868                      -8.4400103
                   870.6                      -8.7375212
                   873.2                      -9.0488787
                   875.8                      -9.3765054
                   878.4                      -9.7246865
                     881                      -10.097717
                   883.6                      -10.497991
                   886.2                      -10.925524
                   888.8                      -11.379518
                   891.4                      -11.861054
                     894                      -12.375287
                   896.6                       -12.93137
                   899.2                      -13.540215
                   901.8                      -14.211602
                   904.4                      -14.953053
                     907                      -15.772084
                   909.6                      -16.681613
                   912.2                      -17.706483
                   914.8                      -18.888603
                   917.4                      -20.290657
                     920                      -22.002528
                   922.6                      -24.159864
                   925.2                      -26.986513
                   927.8                      -30.799276
                   930.4                      -34.571754
                     933                      -32.337325
                   935.6                      -27.978533
                   938.2                      -24.622882
                   940.8                      -22.062626
                   943.4                       -20.02366
                     946                      -18.339789
                   948.6                        -16.9056
                   951.2                      -15.650426
                   953.8                      -14.527793
                   956.4                      -13.509491
                     959                      -12.579592
                   961.6                      -11.728058
                   964.2                      -10.945866
                   966.8                      -10.223129
                   969.4                      -9.5499665
                     972                      -8.9185144
                   974.6                      -8.3242404
                   977.2                      -7.7654646
                   979.8                      -7.2415437
                   982.4                      -6.7510889
                     985                      -6.2913096
                   987.6                      -5.8587299
                   990.2                      -5.4504499
                   992.8                      -5.0649645
                   995.4                      -4.7019856
                     998                      -4.3614767
                  1000.6                      -4.0427487
                  1003.2                      -3.7441633
                  1005.8                      -3.4636047
                  1008.4                      -3.1992279
                    1011                       -2.949887
                  1013.6                      -2.7149848
                  1016.2                       -2.493887
                  1018.8                      -2.2853738
                  1021.4                      -2.0875145
                    1024                      -1.8979349
                  1026.6                      -1.7142532
                  1029.2                      -1.5343302
                  1031.8                      -1.3562896
                  1034.4                      -1.1786624
                    1037                      -1.0013602
                  1039.6                      -0.8280281
                  1042.2                     -0.66903963
                  1044.8                     -0.54124673
                  1047.4                     -0.45947245
                    1050                      -0.4241709
                  1052.6                     -0.42012826
                  1055.2                     -0.42825429
                  1057.8                      -0.4356492
                  1060.4                     -0.43692018
                    1063                      -0.4312671
                  1065.6                     -0.41980734
                  1068.2                     -0.40415064
                  1070.8                     -0.38580919
                  1073.4                     -0.36598654
                    1076                     -0.34553673
                  1078.6                     -0.32501298
                  1081.2                     -0.30476537
                  1083.8                     -0.28503841
                  1086.4                     -0.26602791
                    1089                     -0.24789117
                  1091.6                     -0.23072652
                  1094.2                     -0.21455812
                  1096.8                     -0.19934951
                  1099.4                     -0.18503915
                    1102                     -0.17157749
                  1104.6                     -0.15894347
                  1107.2                     -0.14713358
                  1109.8                     -0.13613672
                  1112.4                     -0.12591463
                    1115                     -0.11640285
                  1117.6                     -0.10752917
                  1120.2                     -0.09923697
                  1122.8                    -0.091494931
                  1125.4                    -0.084290662
                    1128                    -0.077612065
                  1130.6                    -0.071432283
                  1133.2                    -0.065707147
                  1135.8                    -0.060386608
                  1138.4                    -0.055429679
                    1141                    -0.050813397
                  1143.6                    -0.046529612
                  1146.2                    -0.042572974
                  1148.8                    -0.038929507
                  1151.4                    -0.035572908
                    1154                    -0.032470941
                  1156.6                    -0.029596058
                  1159.2                    -0.026932625
                  1161.8                    -0.024476142
                  1164.4                    -0.022225595
                    1167                    -0.020174708
                  1169.6                    -0.018308277
                  1172.2                    -0.016605778
                  1174.8                    -0.015048407
                  1177.4                    -0.013624808
                    1180                     -0.01233088
                  1182.6                    -0.011163836
                  1185.2                    -0.010114322
                  1187.8                    -0.009161869
                  1190.4                   -0.0082762577
                    1193                    -0.007424093
                  1195.6                   -0.0065782135
                  1198.2                   -0.0057277422
                  1200.8                   -0.0048844443
                  1203.4                   -0.0040815551
                    1206                    -0.003362451
                  1208.6                   -0.0027633216
                  1211.2                   -0.0023006549
                  1213.8                   -0.0019706704
                  1216.4                   -0.0017575148
                    1219                   -0.0016425485
                  1221.6                    -0.001609709
                  1224.2                   -0.0016468233
                  1226.8                   -0.0017450097
                  1229.4                   -0.0018979541
                    1232                   -0.0021014967
                  1234.6                   -0.0023533953
                  1237.2                   -0.0026520591
                  1239.8                   -0.0029963054
                  1242.4                   -0.0033843022
                    1245                   -0.0038146103
                  1247.6                   -0.0042867738
                  1250.2                   -0.0048022888
                  1252.8                     -0.00536377
                  1255.4                   -0.0059741894
                    1258                   -0.0066354973
                  1260.6                     -0.00734863
                  1263.2                   -0.0081143102
                  1265.8                   -0.0089343552
                  1268.4                   -0.0098122913
                    1271                    -0.010751893
                  1273.6                    -0.011753574
                  1276.2                    -0.012810315
                  1278.8                    -0.013904402
                  1281.4                    -0.015006783
                    1284                    -0.016080827
                  1286.6                    -0.017089659
                  1289.2                    -0.018005078
                  1291.8                    -0.018817063
                  1294.4                    -0.019535762
                    1297                    -0.020188956
                  1299.6                     -0.02081299
                  1302.2                    -0.021443598
                  1304.8                    -0.022110251
                  1307.4                    -0.022833159
                    1310                    -0.023623714
                  1312.6                    -0.024485008
                  1315.2                    -0.025414116
                  1317.8                    -0.026405179
                  1320.4                    -0.027451995
                    1323                    -0.028551041
                  1325.6                    -0.029702316
                  1328.2                     -0.03090753
                  1330.8                    -0.032168036
                  1333.4                    -0.033482438
                    1336                    -0.034846554
                  1338.6                      -0.0362556
                  1341.2                    -0.037707024
                  1343.8                    -0.039201905
                  1346.4                    -0.040745076
                    1349                    -0.042341931
                  1351.6                    -0.043995488
                  1354.2                    -0.045704732
                  1356.8                    -0.047466053
                  1359.4                    -0.049276226
                    1362                    -0.051135774
                  1364.6                    -0.053049793
                  1367.2                    -0.055026322
                  1369.8                    -0.057072232
                  1372.4                    -0.059190522
                    1375                    -0.061379801
                  1377.6                     -0.06363731
                  1380.2                    -0.065962569
                  1382.8                    -0.068360845
                  1385.4                    -0.070842524
                    1388                    -0.073419876
                  1390.6                    -0.076102878
                  1393.2                    -0.078896874
                  1395.8                    -0.081803827
                  1398.4                    -0.084827384
                    1401                    -0.087977289
                  1403.6                    -0.091272294
                  1406.2                    -0.094738566
                  1408.8                    -0.098404987
                  1411.4                     -0.10229921
                    1414                     -0.10644617
                  1416.6                     -0.11087202
                  1419.2                     -0.11560968
                  1421.8                     -0.12070184
                  1424.4                     -0.12619599
                    1427                     -0.13212865
                  1429.6                     -0.13849856
                  1432.2                      -0.1452395
                  1434.8                     -0.15220358
                  1437.4                       -0.159172
                    1440                     -0.16589736
                  1442.6                     -0.17216785
                  1445.2                     -0.17786662
                  1447.8                      -0.1829964
                  1450.4                     -0.18766406
                    1453                     -0.19203861
                  1455.6                      -0.1963045
                  1458.2                     -0.20062745
                  1460.8                     -0.20513592
                  1463.4                     -0.20991645
                    1466                     -0.21501804
                  1468.6                     -0.22046141
                  1471.2                     -0.22625166
                  1473.8                     -0.23238869
                  1476.4                     -0.23887432
                    1479                     -0.24571498
                  1481.6                     -0.25291903
                  1484.2                     -0.26049366
                  1486.8                     -0.26844192
                  1489.4                     -0.27676385
                    1492                     -0.28545906
                  1494.6                      -0.2945318
                  1497.2                     -0.30399262
                  1499.8                     -0.31385773
                  1502.4                     -0.32414579
                    1505                       -0.334873
                  1507.6                     -0.34605111
                  1510.2                     -0.35768973
                  1512.8                     -0.36979987
                  1515.4                     -0.38239767
                    1518                     -0.39550541
                  1520.6                     -0.40915041
                  1523.2                     -0.42336014
                  1525.8                     -0.43815727
                  1528.4                     -0.45356086
                    1531                     -0.46958924
                  1533.6                     -0.48626392
                  1536.2                      -0.5036135
                  1538.8                     -0.52167289
                  1541.4                     -0.54048057
                    1544                     -0.56007166
                  1546.6                      -0.5804773
                  1549.2                     -0.60172452
                  1551.8                     -0.62384226
                  1554.4                     -0.64686672
                    1557                     -0.67084234
                  1559.6                     -0.69581788
                  1562.2                     -0.72184439
                  1564.8                     -0.74896813
                  1567.4                     -0.77722947
                    1570                     -0.80666579
                  1572.6                     -0.83732314
                  1575.2                     -0.86925687
                  1577.8                     -0.90252952
                  1580.4                     -0.93720902
                    1583                     -0.97336107
                  1585.6                      -1.0110426
                  1588.2                      -1.0503068
                  1590.8                      -1.0912081
                  1593.4                      -1.1338145
                    1596                      -1.1782047
                  1598.6                      -1.2244668
                  1601.2                      -1.2726886
                  1603.8                      -1.3229497
                  1606.4                      -1.3753226
                    1609                      -1.4298771
                  1611.6                      -1.4866881
                  1614.2                      -1.5458525
                  1616.8                       -1.607481
                  1619.4                      -1.6716895
                    1622                      -1.7385824
                  1624.6                       -1.808258
                  1627.2                      -1.8808052
                  1629.8                      -1.9563098
                  1632.4                      -2.0348803
                    1635                      -2.1166496
                  1637.6                      -2.2017623
                  1640.2                      -2.2903607
                  1642.8                      -2.3825703
                  1645.4                      -2.4785037
                    1648                      -2.5782637
                  1650.6                      -2.6819684
                  1653.2                      -2.7897661
                  1655.8                      -2.9018305
                  1658.4                      -3.0183495
                    1661                      -3.1394932
                  1663.6                      -3.2653972
                  1666.2                      -3.3961924
                  1668.8                      -3.5320138
                  1671.4                      -3.6730278
                    1674                      -3.8194329
                  1676.6                      -3.9714704
                  1679.2                      -4.1293791
                  1681.8                      -4.2933529
                  1684.4                      -4.4635622
                    1687                      -4.6401815
                  1689.6                      -4.8234084
                  1692.2                      -5.0135011
                  1694.8                      -5.2107719
                  1697.4                      -5.4155698
                    1700                      -5.6282093
                  1702.6                      -5.8489762
                  1705.2                      -6.0781402
                  1707.8                      -6.3159941
                  1710.4                      -6.5629354
                    1713                      -6.8194543
                  1715.6                      -7.0860879
                  1718.2                      -7.3634324
                  1720.8                      -7.6520565
                  1723.4                      -7.9525164
                    1726                      -8.2653979
                  1728.6                      -8.5914491
                  1731.2                      -8.9316117
                  1733.8                      -9.2869594
                  1736.4                      -9.6587136
                    1739                      -10.048181
                  1741.6                        -10.4567
                  1744.2                       -10.88576
                  1746.8                      -11.337088
                  1749.4                      -11.812815
                    1752                      -12.315427
                  1754.6                      -12.847744
                  1757.2                      -13.412784
                  1759.8                      -14.013627
                  1762.4                      -14.653414
                    1765                      -15.335132
                  1767.6                      -16.061203
                  1770.2                      -16.832648
                  1772.8                      -17.646961
                  1775.4                      -18.494479
                    1778                      -19.352784
                  1780.6                      -20.179623
                  1783.2                      -20.906733
                  1785.8                      -21.443668
                  1788.4                      -21.703418
                    1791                      -21.646544
                  1793.6                       -21.30949
                  1796.2                      -20.786433
                  1798.8                      -20.184307
                  1801.4                      -19.590114
                    1804                      -19.062193
                  1806.6                      -18.634066
                  1809.2                      -18.321442
                  1811.8                      -18.128048
                  1814.4                      -18.049512
                    1817                      -18.076077
                  1819.6                      -18.194225
                  1822.2                      -18.387791
                  1824.8                      -18.638904
                  1827.4                      -18.928721
                    1830                      -19.238035
                  1832.6                      -19.547984
                  1835.2                      -19.840607
                  1837.8                      -20.099528
                  1840.4                       -20.31089
                    1843                      -20.464246
                  1845.6                      -20.553408
                  1848.2                      -20.576871
                  1850.8                      -20.537665
                  1853.4                      -20.442499
                    1856                      -20.300416
                  1858.6                      -20.121382
                  1861.2                      -19.915105
                  1863.8                      -19.690212
                  1866.4                       -19.45396
                    1869                      -19.212277
                  1871.6                      -18.969905
                  1874.2                      -18.730686
                  1876.8                      -18.497587
                  1879.4                      -18.272772
                    1882                      -18.057606
                  1884.6                       -17.85281
                  1887.2                      -17.658682
                  1889.8                      -17.475299
                  1892.4                      -17.302714
                    1895                         -17.141
                  1897.6                      -16.990141
                  1900.2                      -16.849918
                  1902.8                      -16.719874
                  1905.4                      -16.599421
                    1908                      -16.487895
                  1910.6                      -16.384802
                  1913.2                      -16.289793
                  1915.8                      -16.202613
                  1918.4                      -16.122977
                    1921                      -16.050413
                  1923.6                      -15.984284
                  1926.2                      -15.923932
                  1928.8                      -15.868792
                  1931.4                      -15.818476
                    1934                      -15.772753
                  1936.6                      -15.731427
                  1939.2                      -15.694184
                  1941.8                      -15.660502
                  1944.4                      -15.629802
                    1947                      -15.601554
                  1949.6                      -15.575385
                  1952.2                      -15.551138
                  1954.8                      -15.528704
                  1957.4                      -15.507931
                    1960                      -15.488475
                  1962.6                      -15.469874
                  1965.2                      -15.451663
                  1967.8                      -15.433524
                  1970.4                      -15.415347
                    1973                      -15.397146
                  1975.6                      -15.378899
                  1978.2                      -15.360452
                  1980.8                      -15.341487
                  1983.4                      -15.321632
                    1986                      -15.300621
                  1988.6                      -15.278393
                  1991.2                      -15.255062
                  1993.8                      -15.230744
                  1996.4                      -15.205425
                    1999                      -15.178948
                  2001.6                      -15.151043
                  2004.2                      -15.121506
                  2006.8                      -15.090292
                  2009.4                      -15.057577
                    2012                      -15.023578
                  2014.6                      -14.988429
                  2017.2                      -14.952087
                  2019.8                      -14.914381
                  2022.4                      -14.875156
                    2025                      -14.834394
                  2027.6                      -14.792264
                  2030.2                      -14.749044
                  2032.8                      -14.704957
                  2035.4                      -14.660084
                    2038                      -14.614347
                  2040.6                       -14.56761
                  2043.2                       -14.51985
                  2045.8                      -14.471196
                  2048.4                       -14.42195
                    2051                      -14.372378
                  2053.6                      -14.322641
                  2056.2                       -14.27273
                  2058.8                      -14.222532
                  2061.4                      -14.171995
                    2064                        -14.1212
                  2066.6                       -14.07037
                  2069.2                      -14.019805
                  2071.8                      -13.969656
                  2074.4                      -13.920018
                    2077                       -13.87077
                  2079.6                       -13.82177
                  2082.2                      -13.773063
                  2084.8                      -13.724766
                  2087.4                      -13.677101
                    2090                      -13.630267
                  2092.6                      -13.584314
                  2095.2                      -13.539128
                  2097.8                      -13.494585
                  2100.4                      -13.450548
                    2103                      -13.407051
                  2105.6                      -13.364281
                  2108.2                      -13.322346
                  2110.8                      -13.281335
                  2113.4                      -13.241117
                    2116                      -13.201509
                  2118.6                      -13.162367
                  2121.2                      -13.123653
                  2123.8                      -13.085396
                  2126.4                      -13.047765
                    2129                      -13.010807
                  2131.6                      -12.974426
                  2134.2                      -12.938523
                  2136.8                       -12.90284
                  2139.4                      -12.867353
                    2142                      -12.832091
                  2144.6                      -12.797111
                  2147.2                      -12.762574
                  2149.8                      -12.728418
                  2152.4                      -12.694585
                    2155                      -12.660912
                  2157.6                       -12.62722
                  2160.2                      -12.593628
                  2162.8                      -12.560191
                  2165.4                      -12.527089
                    2168                      -12.494308
                  2170.6                      -12.461848
                  2173.2                      -12.429565
                  2175.8                      -12.397323
                  2178.4                      -12.365156
                    2181                      -12.333162
                  2183.6                      -12.301516
                  2186.2                      -12.270281
                  2188.8                      -12.239457
                  2191.4                      -12.208926
                    2194                      -12.178582
                  2196.6                      -12.148383
                  2199.2                      -12.118413
                  2201.8                       -12.08882
                  2204.4                      -12.059734
                    2207                      -12.031158
                  2209.6                      -12.003004
                  2212.2                      -11.975125
                  2214.8                      -11.947432
                  2217.4                      -11.919958
                    2220                      -11.892813
                  2222.6                      -11.866126
                  2225.2                      -11.839954
                  2227.8                      -11.814201
                  2230.4                      -11.788734
                    2233                       -11.76341
                  2235.6                      -11.738223
                  2238.2                      -11.713305
                  2240.8                      -11.688869
                  2243.4                      -11.665135
                    2246                      -11.642279
                  2248.6                      -11.620426
                  2251.2                      -11.599783
                  2253.8                      -11.580704
                  2256.4                      -11.563724
                    2259                      -11.549485
                  2261.6                      -11.538561
                  2264.2                      -11.531279
                  2266.8                      -11.527636
                  2269.4                      -11.527318
                    2272                      -11.529842
                  2274.6                       -11.53472
                  2277.2                      -11.541544
                  2279.8                      -11.550012
                  2282.4                       -11.55986
                    2285                      -11.570825
                  2287.6                      -11.582601
                  2290.2                      -11.594958
                  2292.8                      -11.607789
                  2295.4                      -11.621168
                    2298                      -11.635298
                  2300.6                      -11.650426
                  2303.2                      -11.666709
                  2305.8                      -11.684172
                  2308.4                       -11.70275
                    2311                      -11.722398
                  2313.6                      -11.743204
                  2316.2                      -11.765353
                  2318.8                      -11.789152
                  2321.4                      -11.814835
                    2324                      -11.842526
                  2326.6                       -11.87221
                  2329.2                      -11.903859
                  2331.8                      -11.937512
                  2334.4                      -11.973378
                    2337                      -12.011824
                  2339.6                      -12.053233
                  2342.2                      -12.097949
                  2344.8                      -12.146174
                  2347.4                      -12.198058
                    2350                      -12.253808
                  2352.6                      -12.313823
                  2355.2                       -12.37873
                  2357.8                      -12.449347
                  2360.4                      -12.526543
                    2363                      -12.611144
                  2365.6                       -12.70397
                  2368.2                      -12.805877
                  2370.8                      -12.917993
                  2373.4                       -13.04177
                    2376                      -13.179021
                  2378.6                      -13.331734
                  2381.2                      -13.501902
                  2383.8                       -13.69133
                  2386.4                      -13.901509
                    2389                      -14.133465
                  2391.6                      -14.387686
                  2394.2                      -14.663664
                  2396.8                      -14.959205
                  2399.4                      -15.269814
                    2402                      -15.587801
                  2404.6                      -15.902198
                  2407.2                      -16.199452
                  2409.8                      -16.464898
