        Frequency / MHz                S2,1 (31736)/abs,dB
                    2909                       -19.27098
                  2911.6                      -19.294725
                  2914.2                      -19.325739
                  2916.8                       -19.36607
                  2919.4                      -19.415886
                    2922                      -19.473424
                  2924.6                      -19.536017
                  2927.2                      -19.601676
                  2929.8                      -19.670099
                  2932.4                      -19.742554
                    2935                      -19.820667
                  2937.6                      -19.904916
                  2940.2                      -19.993961
                  2942.8                      -20.085145
                  2945.4                      -20.175969
                    2948                      -20.265609
                  2950.6                      -20.355217
                  2953.2                      -20.447007
                  2955.8                      -20.542596
                  2958.4                      -20.641633
                    2961                      -20.741863
                  2963.6                      -20.840463
                  2966.2                      -20.935833
                  2968.8                      -21.028709
                  2971.4                      -21.121686
                    2974                      -21.217461
                  2976.6                      -21.317035
                  2979.2                      -21.418968
                  2981.8                      -21.520314
                  2984.4                       -21.61868
                    2987                      -21.713996
                  2989.6                      -21.808872
                  2992.2                      -21.907164
                  2994.8                      -22.011671
                  2997.4                      -22.122576
                    3000                      -22.237487

        Frequency / MHz                S2,1 (31742)/abs,dB
----------------------------------------------------------------------
                     400                       -46.21612
                   402.6                       -46.21058
                   405.2                      -46.073164
                   407.8                      -45.841207
                   410.4                      -45.614035
                     413                      -45.478292
                   415.6                      -45.457967
                   418.2                      -45.504269
                   420.8                       -45.52165
                   423.4                      -45.429179
                     426                      -45.223273
                   428.6                      -44.979442
                   431.2                      -44.791536
                   433.8                       -44.71048
                   436.4                      -44.718442
                     439                      -44.738756
                   441.6                      -44.681146
                   444.2                        -44.5068
                   446.8                      -44.259483
                   449.4                      -44.028848
                     452                        -43.8861
                   454.6                      -43.843193
                   457.2                      -43.847549
                   459.8                      -43.811131
                   462.4                       -43.66887
                     465                      -43.429228
                   467.6                      -43.166611
                   470.2                      -42.964275
                   472.8                       -42.86139
                   475.4                      -42.832509
                     478                      -42.801125
                   480.6                      -42.686359
                   483.2                      -42.462208
                   485.8                      -42.178439
                   488.4                      -41.920824
                     491                      -41.751681
                   493.6                      -41.674104
                   496.2                      -41.630186
                   498.8                      -41.533568
                   501.4                      -41.328164
                     504                       -41.03235
                   506.6                      -40.724267
                   509.2                      -40.483982
                   511.8                      -40.343429
                   514.4                      -40.268608
                     517                      -40.176815
                   519.6                      -39.988091
                   522.2                       -39.68528
                   524.8                      -39.328854
                   527.4                       -39.01041
                     530                      -38.790769
                   532.6                      -38.664449
                   535.2                      -38.560109
                   537.8                      -38.379859
                   540.4                        -38.0676
                     543                      -37.655667
                   545.6                      -37.240751
                   548.2                       -36.91429
                   550.8                      -36.705588
                   553.4                       -36.56182
                     556                      -36.370267
                   558.6                      -36.027789
                   561.2                      -35.522853
                   563.8                      -34.950244
                   566.4                      -34.440203
                     569                       -34.07151
                   571.6                      -33.819606
                   574.2                       -33.54995
                   576.8                      -33.077799
                   579.4                      -32.301973
                     582                       -31.31065
                   584.6                      -30.340903
                   587.2                      -29.655144
                   589.8                      -29.442937
                   592.4                       -29.77426
                     595                      -30.616798
                   597.6                      -31.896111
                   600.2                      -33.528326
                   602.8                      -35.354294
                   605.4                      -36.919038
                     608                      -37.416743
                   610.6                      -36.671479
                   613.2                      -35.498429
                   615.8                      -34.528213
                   618.4                      -33.900373
                     621                      -33.499719
                   623.6                      -33.127922
                   626.2                      -32.630211
                   628.8                      -31.983973
                   631.4                      -31.284577
                     634                      -30.649156
                   636.6                      -30.136915
                   639.2                      -29.728642
                   641.8                      -29.351722
                   644.4                      -28.929179
                     647                      -28.427595
                   649.6                      -27.873228
                   652.2                      -27.325231
                   654.8                      -26.831461
                   657.4                      -26.400449
                     660                      -26.002211
                   662.6                      -25.591797
                   665.2                       -25.13969
                   667.8                      -24.650085
                   670.4                       -24.15483
                     673                      -23.689026
                   675.6                      -23.268091
                   678.2                      -22.881262
                   680.8                      -22.502762
                   683.4                      -22.111256
                     686                      -21.704466
                   688.6                      -21.299615
                   691.2                      -20.920007
                   693.8                      -20.578998
                   696.4                      -20.273291
                     699                      -19.988322
                   701.6                      -19.710045
                   704.2                      -19.434569
                   706.8                      -19.169461
                   709.4                      -18.926697
                     712                      -18.713343
                   714.6                      -18.527168
                   717.2                      -18.359231
                   719.8                      -18.200159
                   722.4                      -18.045428
                     725                      -17.896511
                   727.6                      -17.757841
                   730.2                       -17.63227
                   732.8                      -17.518524
                   735.4                       -17.41185
                     738                      -17.306741
                   740.6                      -17.199578
                   743.2                      -17.089778
                   745.8                       -16.97891
                   748.4                      -16.868764
                     751                      -16.759634
                   753.6                      -16.649919
                   756.2                      -16.536895
                   758.8                      -16.418022
                   761.4                      -16.292055
                     764                      -16.159292
                   766.6                      -16.021053
                   769.2                      -15.878627
                   771.8                      -15.732366
                   774.4                       -15.58143
                     777                      -15.424154
                   779.6                      -15.258918
                   782.2                      -15.084945
                   784.8                      -14.902711
                   787.4                      -14.713646
                     790                      -14.519266
                   792.6                      -14.320292
                   795.2                      -14.116218
                   797.8                      -13.905574
                   800.4                      -13.686801
                     803                      -13.459264
                   805.6                      -13.223743
                   808.2                      -12.982154
                   810.8                      -12.736538
                   813.4                      -12.488004
                     816                      -12.236191
                   818.6                      -11.979677
                   821.2                      -11.717088
                   823.8                      -11.448315
                   826.4                      -11.175082
                     829                      -10.900396
                   831.6                      -10.627328
                   834.2                      -10.357742
                   836.8                       -10.09183
                   839.4                      -9.8288388
                     842                      -9.5685137
                   844.6                      -9.3124575
                   847.2                       -9.064427
                   849.8                      -8.8293974
                   852.4                      -8.6118872
                     855                       -8.414598
                   857.6                      -8.2382705
                   860.2                      -8.0828015
                   862.8                      -7.9488829
                   865.4                      -7.8389862
                     868                      -7.7569911
                   870.6                      -7.7065659
                   873.2                       -7.689485
                   875.8                      -7.7048269
                   878.4                      -7.7496098
                     881                      -7.8204409
                   883.6                      -7.9149611
                   886.2                      -8.0322649
                   888.8                      -8.1721485
                   891.4                      -8.3338207
                     894                      -8.5150209
                   896.6                      -8.7120333
                   899.2                      -8.9206929
                   901.8                      -9.1375785
                   904.4                      -9.3607254
                     907                      -9.5895128
                   909.6                      -9.8238057
                   912.2                      -10.063095
                   914.8                      -10.305987
                   917.4                      -10.550432
                     920                      -10.794413
                   922.6                       -11.03665
                   925.2                      -11.276826
                   927.8                      -11.515336
                   930.4                      -11.752624
                     933                      -11.988701
                   935.6                      -12.222965
                   938.2                      -12.454519
                   940.8                      -12.682653
                   943.4                      -12.907161
                     946                      -13.128349
                   948.6                      -13.346698
                   951.2                      -13.562511
                   953.8                      -13.775726
                   956.4                      -13.986019
                     959                      -14.193107
                   961.6                      -14.396998
                   964.2                      -14.598002
                   966.8                      -14.796534
                   969.4                       -14.99281
                     972                      -15.186793
                   974.6                      -15.378252
                   977.2                      -15.567058
                   979.8                      -15.753446
                   982.4                      -15.937938
                     985                       -16.12114
                   987.6                      -16.303399
                   990.2                      -16.484642
                   992.8                      -16.664525
                   995.4                      -16.842798
                     998                       -17.01968
                  1000.6                      -17.195908
                  1003.2                       -17.37252
                  1005.8                      -17.550365
                  1008.4                      -17.729759
                    1011                      -17.910498
                  1013.6                      -18.092277
                  1016.2                      -18.275224
                  1018.8                      -18.460307
                  1021.4                      -18.649213
                    1024                       -18.84391
                  1026.6                      -19.046069
                  1029.2                      -19.256863
                  1031.8                      -19.477291
                  1034.4                      -19.709009
                    1037                      -19.955196
                  1039.6                      -20.221208
                  1042.2                      -20.514837
                  1044.8                      -20.846608
                  1047.4                      -21.231022
                    1050                      -21.689958
                  1052.6                      -22.260552
                  1055.2                      -23.012701
                  1057.8                      -24.093479
                  1060.4                      -25.870375
                    1063                      -29.629256
                  1065.6                      -42.665224
                  1068.2                      -21.971968
                  1070.8                      -12.047685
                  1073.4                      -12.764591
                    1076                      -14.956834
                  1078.6                      -16.344508
                  1081.2                       -17.27158
                  1083.8                      -17.946549
                  1086.4                      -18.472875
                    1089                      -18.904881
                  1091.6                      -19.272709
                  1094.2                      -19.594183
                  1096.8                      -19.880972
                  1099.4                      -20.141719
                    1102                      -20.383264
                  1104.6                      -20.610778
                  1107.2                      -20.827595
                  1109.8                      -21.035371
                  1112.4                      -21.234827
                    1115                      -21.426625
                  1117.6                      -21.611954
                  1120.2                      -21.792465
                  1122.8                      -21.969743
                  1125.4                      -22.144668
                    1128                      -22.317205
                  1130.6                      -22.486797
                  1133.2                      -22.653081
                  1135.8                      -22.816389
                  1138.4                      -22.977722
                    1141                      -23.138116
                  1143.6                      -23.297926
                  1146.2                      -23.456613
                  1148.8                      -23.613094
                  1151.4                      -23.766563
                    1154                      -23.917106
                  1156.6                      -24.065659
                  1159.2                      -24.213185
                  1161.8                      -24.359657
                  1164.4                        -24.5036
                    1167                      -24.642533
                  1169.6                      -24.774076
                  1172.2                      -24.896856
                  1174.8                      -25.010458
                  1177.4                       -25.11413
                    1180                       -25.20492
                  1182.6                      -25.276653
                  1185.2                      -25.320722
                  1187.8                      -25.328904
                  1190.4                      -25.297011
                    1193                      -25.227963
                  1195.6                      -25.133028
                  1198.2                      -25.030946
                  1200.8                      -24.945093
                  1203.4                      -24.898709
                    1206                      -24.908866
                  1208.6                      -24.981298
                  1211.2                      -25.108992
                  1213.8                      -25.275903
                  1216.4                      -25.463789
                    1219                      -25.658285
                  1221.6                      -25.851285
                  1224.2                       -26.03988
                  1226.8                      -26.223611
                  1229.4                      -26.402183
                    1232                      -26.574569
                  1234.6                       -26.73956
                  1237.2                      -26.896743
                  1239.8                      -27.046871
                  1242.4                      -27.191531
                    1245                      -27.332174
                  1247.6                      -27.469399
                  1250.2                      -27.602896
                  1252.8                      -27.732003
                  1255.4                      -27.856451
                    1258                      -27.976763
                  1260.6                      -28.094073
                  1263.2                      -28.209422
                  1265.8                      -28.323108
                  1268.4                      -28.434487
                    1271                        -28.5423
                  1273.6                      -28.645279
                  1276.2                      -28.742639
                  1278.8                      -28.834146
                  1281.4                      -28.919783
                    1284                      -28.999268
                  1286.6                      -29.071936
                  1289.2                      -29.137221
                  1291.8                      -29.195432
                  1294.4                      -29.248435
                    1297                      -29.299381
                  1299.6                      -29.351646
                  1302.2                      -29.407495
                  1304.8                      -29.467363
                  1307.4                      -29.530094
                    1310                      -29.593873
                  1312.6                      -29.657276
                  1315.2                        -29.7198
                  1317.8                      -29.781778
                  1320.4                      -29.843819
                    1323                      -29.906152
                  1325.6                      -29.968306
                  1328.2                      -30.029339
                  1330.8                      -30.088325
                  1333.4                      -30.144857
                    1336                      -30.199201
                  1338.6                      -30.252027
                  1341.2                      -30.303945
                  1343.8                      -30.355122
                  1346.4                        -30.4052
                    1349                      -30.453566
                  1351.6                      -30.499743
                  1354.2                      -30.543673
                  1356.8                      -30.585699
                  1359.4                      -30.626303
                    1362                      -30.665782
                  1364.6                      -30.704084
                  1367.2                       -30.74088
                  1369.8                      -30.775806
                  1372.4                      -30.808691
                    1375                      -30.839641
                  1377.6                      -30.868897
                  1380.2                      -30.896642
                  1382.8                      -30.922844
                  1385.4                      -30.947288
                    1388                      -30.969725
                  1390.6                      -30.990038
                  1393.2                      -31.008279
                  1395.8                      -31.024573
                  1398.4                      -31.038938
                    1401                      -31.051179
                  1403.6                      -31.060941
                  1406.2                      -31.067879
                  1408.8                      -31.071853
                  1411.4                      -31.072973
                    1414                      -31.071479
                  1416.6                      -31.067525
                  1419.2                       -31.06104
                  1421.8                      -31.051848
                  1424.4                      -31.040041
                    1427                      -31.026461
                  1429.6                       -31.01307
                  1432.2                      -31.002946
                  1434.8                       -30.99983
                  1437.4                      -31.007247
                    1440                      -31.027464
                  1442.6                       -31.06065
                  1445.2                      -31.104646
                  1447.8                      -31.155492
                  1450.4                      -31.208495
                    1453                      -31.259326
                  1455.6                      -31.304736
                  1458.2                       -31.34278
                  1460.8                      -31.372673
                  1463.4                      -31.394532
                    1466                      -31.409171
                  1468.6                      -31.417835
                  1471.2                      -31.421906
                  1473.8                      -31.422581
                  1476.4                      -31.420613
                    1479                       -31.41624
                  1481.6                      -31.409368
                  1484.2                      -31.399868
                  1486.8                      -31.387864
                  1489.4                      -31.373825
                    1492                      -31.358427
                  1494.6                      -31.342243
                  1497.2                       -31.32548
                  1499.8                      -31.307923
                  1502.4                       -31.28911
                    1505                      -31.268662
                  1507.6                       -31.24654
                  1510.2                      -31.223107
                  1512.8                      -31.198911
                  1515.4                      -31.174392
                    1518                      -31.149622
                  1520.6                      -31.124295
                  1523.2                      -31.097921
                  1525.8                      -31.070156
                  1528.4                      -31.041005
                    1531                      -31.010821
                  1533.6                      -30.980106
                  1536.2                      -30.949193
                  1538.8                      -30.918078
                  1541.4                      -30.886434
                    1544                      -30.853842
                  1546.6                      -30.820044
                  1549.2                      -30.785113
                  1551.8                      -30.749392
                  1554.4                      -30.713283
                    1557                      -30.677018
                  1559.6                      -30.640537
                  1562.2                      -30.603542
                  1564.8                      -30.565714
                  1567.4                      -30.526908
                    1570                      -30.487247
                  1572.6                      -30.447027
                  1575.2                      -30.406535
                  1577.8                      -30.365899
                  1580.4                      -30.325017
                    1583                       -30.28366
                  1585.6                      -30.241634
                  1588.2                      -30.198906
                  1590.8                      -30.155617
                  1593.4                      -30.111984
                    1596                      -30.068174
                  1598.6                      -30.024212
                  1601.2                      -29.979993
                  1603.8                      -29.935382
                  1606.4                      -29.890309
                    1609                      -29.844824
                  1611.6                      -29.799077
                  1614.2                      -29.753184
                  1616.8                      -29.707183
                  1619.4                      -29.661017
                    1622                      -29.614619
                  1624.6                      -29.567938
                  1627.2                      -29.521028
                  1629.8                      -29.474022
                  1632.4                       -29.42701
                    1635                      -29.380012
                  1637.6                      -29.332951
                  1640.2                      -29.285731
                  1642.8                      -29.238323
                  1645.4                      -29.190774
                    1648                      -29.143244
                  1650.6                      -29.095873
                  1653.2                       -29.04872
                  1655.8                      -29.001689
                  1658.4                      -28.954628
                    1661                      -28.907413
                  1663.6                      -28.860057
                  1666.2                      -28.812721
                  1668.8                       -28.76561
                  1671.4                      -28.718867
                    1674                       -28.67248
                  1676.6                       -28.62627
                  1679.2                      -28.580016
                  1681.8                      -28.533614
                  1684.4                      -28.487127
                    1687                      -28.440777
                  1689.6                      -28.394788
                  1692.2                      -28.349287
                  1694.8                      -28.304176
                  1697.4                      -28.259212
                    1700                      -28.214171
                  1702.6                      -28.168944
                  1705.2                      -28.123653
                  1707.8                      -28.078541
                  1710.4                      -28.033838
                    1713                      -27.989598
                  1715.6                      -27.945691
                  1718.2                      -27.901842
                  1720.8                       -27.85782
                  1723.4                      -27.813568
                    1726                      -27.769241
                  1728.6                      -27.725091
                  1731.2                      -27.681327
                  1733.8                      -27.637992
                  1736.4                      -27.594954
                    1739                      -27.552001
                  1741.6                       -27.50901
                  1744.2                      -27.466041
                  1746.8                      -27.423377
                  1749.4                      -27.381411
                    1752                      -27.340543
                  1754.6                      -27.301104
                  1757.2                      -27.263376
                  1759.8                      -27.227735
                  1762.4                      -27.194797
                    1765                      -27.165576
                  1767.6                       -27.14159
                  1770.2                      -27.124836
                  1772.8                      -27.117846
                  1775.4                      -27.123789
                    1778                      -27.146611
                  1780.6                      -27.191279
                  1783.2                      -27.264079
                  1785.8                      -27.372791
                  1788.4                      -27.526765
                    1791                      -27.736588
                  1793.6                      -28.013321
                  1796.2                       -28.36702
                  1798.8                      -28.804675
                  1801.4                      -29.327853
                    1804                      -29.930247
                  1806.6                      -30.596103
                  1809.2                      -31.299723
                  1811.8                      -32.006688
                  1814.4                        -32.6774
                    1817                      -33.272921
                  1819.6                       -33.76267
                  1822.2                      -34.131205
                  1824.8                      -34.380383
                  1827.4                      -34.525921
                    1830                       -34.59062
                  1832.6                      -34.597863
                  1835.2                      -34.567728
                  1837.8                       -34.51589
                  1840.4                      -34.454005
                    1843                      -34.390576
                  1845.6                      -34.331647
                  1848.2                      -34.281139
                  1850.8                      -34.241174
                  1853.4                      -34.212395
                    1856                      -34.194579
                  1858.6                      -34.187149
                  1861.2                      -34.189585
                  1863.8                      -34.201555
                  1866.4                      -34.222755
                    1869                      -34.252681
                  1871.6                      -34.290434
                  1874.2                      -34.334736
                  1876.8                      -34.384182
                  1879.4                       -34.43753
                    1882                      -34.493809
                  1884.6                      -34.552384
                  1887.2                      -34.612657
                  1889.8                       -34.67386
                  1892.4                      -34.734917
                    1895                      -34.794478
                  1897.6                       -34.85122
                  1900.2                      -34.904025
                  1902.8                      -34.952144
                  1905.4                      -34.995121
                    1908                        -35.0326
                  1910.6                      -35.064093
                  1913.2                      -35.088913
                  1915.8                       -35.10624
                  1918.4                      -35.115329
                    1921                      -35.115748
                  1923.6                      -35.107431
                  1926.2                       -35.09059
                  1928.8                      -35.065511
                  1931.4                      -35.032328
                    1934                       -34.99095
                  1936.6                      -34.941185
                  1939.2                      -34.882884
                  1941.8                      -34.816168
                  1944.4                      -34.741409
                    1947                      -34.659126
                  1949.6                      -34.569782
                  1952.2                      -34.473612
                  1954.8                      -34.370616
                  1957.4                      -34.260679
                    1960                      -34.143791
                  1962.6                      -34.020137
                  1965.2                       -33.89009
                  1967.8                      -33.754067
                  1970.4                      -33.612362
                    1973                       -33.46506
                  1975.6                      -33.312113
                  1978.2                      -33.153474
                  1980.8                      -32.989244
                  1983.4                      -32.819722
                    1986                      -32.645317
                  1988.6                      -32.466395
                  1991.2                      -32.283191
                  1993.8                      -32.095838
                  1996.4                      -31.904449
                    1999                      -31.709226
                  2001.6                      -31.510529
                  2004.2                      -31.308814
                  2006.8                      -31.104535
                  2009.4                      -30.898046
                    2012                      -30.689621
                  2014.6                      -30.479517
                  2017.2                      -30.268051
                  2019.8                      -30.055654
                  2022.4                      -29.842803
                    2025                      -29.629963
                  2027.6                      -29.417525
                  2030.2                      -29.205775
                  2032.8                      -28.994972
                  2035.4                      -28.785456
                    2038                      -28.577667
                  2040.6                      -28.372068
                  2043.2                      -28.169088
                  2045.8                      -27.969077
                  2048.4                      -27.772256
                    2051                      -27.578813
                  2053.6                      -27.388987
                  2056.2                      -27.203113
                  2058.8                      -27.021617
                  2061.4                      -26.844885
                    2064                      -26.673184
                  2066.6                      -26.506653
                  2069.2                      -26.345347
                  2071.8                      -26.189318
                  2074.4                      -26.038723
                    2077                       -25.89384
                  2079.6                      -25.754943
                  2082.2                      -25.622226
                  2084.8                      -25.495723
                  2087.4                      -25.375315
                    2090                      -25.260846
                  2092.6                      -25.152215
                  2095.2                      -25.049447
                  2097.8                      -24.952646
                  2100.4                      -24.861879
                    2103                      -24.777073
                  2105.6                      -24.697987
                  2108.2                      -24.624258
                  2110.8                      -24.555542
                  2113.4                      -24.491608
                    2116                      -24.432353
                  2118.6                      -24.377712
                  2121.2                      -24.327548
                  2123.8                      -24.281558
                  2126.4                      -24.239293
                    2129                       -24.20026
                  2131.6                      -24.164057
                  2134.2                      -24.130447
                  2136.8                      -24.099278
                  2139.4                      -24.070427
                    2142                      -24.043626
                  2144.6                      -24.018457
                  2147.2                      -23.994441
                  2149.8                       -23.97112
                  2152.4                      -23.948237
                    2155                      -23.925672
                  2157.6                       -23.90338
                  2160.2                       -23.88125
                  2162.8                      -23.858997
                  2165.4                      -23.836241
                    2168                      -23.812626
                  2170.6                      -23.787954
                  2173.2                      -23.762233
                  2175.8                      -23.735603
                  2178.4                      -23.708175
                    2181                       -23.67988
                  2183.6                      -23.650534
                  2186.2                      -23.619904
                  2188.8                      -23.587928
                  2191.4                      -23.554783
                    2194                       -23.52084
                  2196.6                      -23.486483
                  2199.2                      -23.451976
                  2201.8                      -23.417347
                  2204.4                      -23.382558
                    2207                      -23.347676
                  2209.6                      -23.313045
                  2212.2                      -23.279295
                  2214.8                      -23.247174
                  2217.4                       -23.21731
                    2220                      -23.190132
                  2222.6                      -23.165846
                  2225.2                      -23.144683
                  2227.8                      -23.127129
                  2230.4                      -23.113948
                    2233                      -23.106049
                  2235.6                      -23.104188
                  2238.2                      -23.108593
                  2240.8                      -23.118824
                  2243.4                      -23.133721
                    2246                      -23.151415
                  2248.6                      -23.169365
                  2251.2                      -23.184062
                  2253.8                      -23.190858
                  2256.4                      -23.184069
                    2259                       -23.15754
                  2261.6                      -23.106014
                  2264.2                      -23.026623
                  2266.8                      -22.919996
                  2269.4                      -22.790286
                    2272                      -22.644089
                  2274.6                      -22.488794
                  2277.2                      -22.331074
                  2279.8                      -22.176003
                  2282.4                      -22.026967
                    2285                      -21.886072
                  2287.6                       -21.75454
                  2290.2                       -21.63306
                  2292.8                      -21.521874
                  2295.4                      -21.420687
                    2298                      -21.328718
                  2300.6                      -21.244882
                  2303.2                      -21.168062
                  2305.8                      -21.097461
                  2308.4                       -21.03267
                    2311                      -20.973573
                  2313.6                      -20.920077
                  2316.2                       -20.87186
