        Frequency / MHz                S1,1/abs,dB
                  2381.2                      -13.172167
                  2383.8                      -13.347564
                  2386.4                      -13.542066
                    2389                       -13.75642
                  2391.6                       -13.99079
                  2394.2                      -14.244316
                  2396.8                      -14.514471
                  2399.4                      -14.796522
                    2402                      -15.082777
                  2404.6                      -15.362654
                  2407.2                      -15.623499
                  2409.8                      -15.852123
