        Frequency / MHz                S1,1/abs,dB
                  1374.9                      -3.7511509
                    1377                      -3.7559203
                  1379.1                      -3.7609498
                  1381.2                      -3.7662378
                  1383.3                      -3.7717843
                  1385.4                      -3.7775877
                  1387.5                      -3.7836467
                  1389.6                       -3.789962
                  1391.7                      -3.7965311
                  1393.8                      -3.8033536
                  1395.9                      -3.8104273
                    1398                       -3.817752
                  1400.1                      -3.8253272
                  1402.2                      -3.8331503
                  1404.3                      -3.8412203
                  1406.4                      -3.8495357
                  1408.5                      -3.8580947
                  1410.6                      -3.8668967
                  1412.7                      -3.8759393
                  1414.8                      -3.8852207
                  1416.9                      -3.8947397
                    1419                      -3.9044939
                  1421.1                      -3.9144821
                  1423.2                      -3.9247016
                  1425.3                      -3.9351517
                  1427.4                      -3.9458292
                  1429.5                      -3.9567321
                  1431.6                      -3.9678595
                  1433.7                      -3.9792088
                  1435.8                      -3.9907776
                  1437.9                      -4.0025636
                    1440                      -4.0145656
                  1442.1                      -4.0267812
                  1444.2                      -4.0392083
                  1446.3                      -4.0518429
                  1448.4                       -4.064686
                  1450.5                      -4.0777338
                  1452.6                      -4.0909836
                  1454.7                      -4.1044351
                  1456.8                      -4.1180848
                  1458.9                      -4.1319315
                    1461                      -4.1459735
                  1463.1                      -4.1602071
                  1465.2                       -4.174632
                  1467.3                      -4.1892452
                  1469.4                      -4.2040454
                  1471.5                      -4.2190308
                  1473.6                      -4.2341999
                  1475.7                      -4.2495503
                  1477.8                      -4.2650811
                  1479.9                      -4.2807892
                    1482                       -4.296674
                  1484.1                       -4.312734
                  1486.2                      -4.3289673
                  1488.3                      -4.3453722
                  1490.4                      -4.3619472
                  1492.5                      -4.3786912
                  1494.6                      -4.3956025
                  1496.7                      -4.4126791
                  1498.8                      -4.4299203
                  1500.9                      -4.4473245
                    1503                      -4.4648899
                  1505.1                      -4.4826154
                  1507.2                      -4.5004996
                  1509.3                      -4.5185405
                  1511.4                      -4.5367372
                  1513.5                      -4.5550874
                  1515.6                      -4.5735907
                  1517.7                      -4.5922451
                  1519.8                       -4.611048
                  1521.9                      -4.6299993
                    1524                      -4.6490972
                  1526.1                       -4.668339
                  1528.2                      -4.6877236
                  1530.3                      -4.7072482
                  1532.4                      -4.7269125
                  1534.5                      -4.7467137
                  1536.6                      -4.7666491
                  1538.7                      -4.7867183
                  1540.8                       -4.806919
                  1542.9                      -4.8272478
                    1545                       -4.847704
                  1547.1                      -4.8682829
                  1549.2                      -4.8889847
                  1551.3                      -4.9098068
                  1553.4                      -4.9307441
                  1555.5                      -4.9517975
                  1557.6                      -4.9729633
                  1559.7                      -4.9942396
                  1561.8                      -5.0156226
                  1563.9                      -5.0371105
                    1566                      -5.0587014
                  1568.1                      -5.0803928
                  1570.2                      -5.1021802
                  1572.3                      -5.1240647
                  1574.4                      -5.1460429
                  1576.5                      -5.1681103
                  1578.6                      -5.1902677
                  1580.7                      -5.2125112
                  1582.8                      -5.2348388
                  1584.9                      -5.2572506
                    1587                      -5.2797442
                  1589.1                      -5.3023173
                  1591.2                      -5.3249693
                  1593.3                      -5.3476987
                  1595.4                       -5.370504
                  1597.5                      -5.3933849
                  1599.6                      -5.4163422
                  1601.7                      -5.4393754
                  1603.8                      -5.4624815
                  1605.9                      -5.4856647
                    1608                       -5.508924
                  1610.1                      -5.5322607
                  1612.2                      -5.5556757
                  1614.3                       -5.579169
                  1616.4                      -5.6027454
                  1618.5                      -5.6264047
                  1620.6                      -5.6501491
                  1622.7                      -5.6739841
                  1624.8                      -5.6979105
                  1626.9                      -5.7219327
                    1629                       -5.746055
                  1631.1                      -5.7702778
                  1633.2                      -5.7946099
                  1635.3                      -5.8190542
                  1637.4                      -5.8436153
                  1639.5                      -5.8682992
                  1641.6                      -5.8931103
                  1643.7                       -5.918056
                  1645.8                      -5.9431412
                  1647.9                      -5.9683707
                    1650                      -5.9937525
                  1652.1                       -6.019293
                  1654.2                      -6.0449988
                  1656.3                      -6.0708763
                  1658.4                      -6.0969325
                  1660.5                       -6.123173
                  1662.6                      -6.1496071
                  1664.7                      -6.1762365
                  1666.8                      -6.2030729
                  1668.9                      -6.2301201
                    1671                      -6.2573851
                  1673.1                      -6.2848733
                  1675.2                      -6.3125917
                  1677.3                      -6.3405437
                  1679.4                      -6.3687369
                  1681.5                      -6.3971705
                  1683.6                      -6.4258546
                  1685.7                      -6.4547908
                  1687.8                      -6.4839805
                  1689.9                      -6.5134292
                    1692                      -6.5431363
                  1694.1                       -6.573103
                  1696.2                      -6.6033303
                  1698.3                      -6.6338147
                  1700.4                      -6.6645593
                  1702.5                      -6.6955602
                  1704.6                      -6.7268112
                  1706.7                      -6.7583123
                  1708.8                       -6.790056
                  1710.9                      -6.8220357
                    1713                      -6.8542473
                  1715.1                      -6.8866766
                  1717.2                      -6.9193189
                  1719.3                      -6.9521609
                  1721.4                      -6.9851905
                  1723.5                      -7.0183971
                  1725.6                      -7.0517668
                  1727.7                      -7.0852833
                  1729.8                      -7.1189285
                  1731.9                      -7.1526876
                    1734                      -7.1865412
                  1736.1                      -7.2204701
                  1738.2                      -7.2544513
                  1740.3                      -7.2884667
                  1742.4                      -7.3224933
                  1744.5                      -7.3565072
                  1746.6                      -7.3904835
                  1748.7                      -7.4243949
                  1750.8                      -7.4582213
                  1752.9                      -7.4919328
                    1755                      -7.5255032
                  1757.1                      -7.5589035
                  1759.2                       -7.592108
                  1761.3                      -7.6250878
                  1763.4                      -7.6578134
                  1765.5                      -7.6902553
                  1767.6                      -7.7223886
                  1769.7                      -7.7541818
                  1771.8                      -7.7856053
                  1773.9                      -7.8166344
                    1776                      -7.8472376
                  1778.1                      -7.8773905
                  1780.2                      -7.9070642
                  1782.3                      -7.9362292
                  1784.4                      -7.9648652
                  1786.5                       -7.992944
                  1788.6                      -8.0204418
                  1790.7                       -8.047338
                  1792.8                      -8.0736076
                  1794.9                      -8.0992309
                    1797                      -8.1241891
                  1799.1                      -8.1484594
                  1801.2                      -8.1720294
                  1803.3                      -8.1948816
                  1805.4                      -8.2170014
                  1807.5                      -8.2383776
                  1809.6                      -8.2589986
                  1811.7                      -8.2788548
                  1813.8                      -8.2979361
                  1815.9                      -8.3162378
                    1818                      -8.3337562
                  1820.1                      -8.3504884
                  1822.2                      -8.3664301
                  1824.3                      -8.3815842
                  1826.4                      -8.3959527
                  1828.5                      -8.4095386
                  1830.6                      -8.4223466
                  1832.7                      -8.4343838
                  1834.8                      -8.4456579
                  1836.9                      -8.4561818
                    1839                      -8.4659613
                  1841.1                      -8.4750135
                  1843.2                        -8.48335
                  1845.3                       -8.490988
                  1847.4                      -8.4979425
                  1849.5                      -8.5042309
                  1851.6                      -8.5098735
                  1853.7                      -8.5148893
                  1855.8                       -8.519297
                  1857.9                      -8.5231211
                    1860                      -8.5263814
                  1862.1                       -8.529104
                  1864.2                      -8.5313105
                  1866.3                      -8.5330256
                  1868.4                      -8.5342731
